station_observations
Rain_Tot, Solar_Avg, WindDir_Std, Solar_Std, WS_Avg, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
None, 0.0, 11.7, 0.0, 4.994, 0.448, 812.765, -3.3, 2012-01-03 04:15:00, 94.5, 141.7, 192.5
None, 0.0, 10.87, 0.0, 5.651, 0.52, 812.492, -3.153, 2012-01-03 04:30:00, 92.0, 142.9, 194.1
None, 0.0, 11.1, 0.0, 6.578, 0.522, 812.287, -3.3, 2012-01-03 04:45:00, 91.2, 152.8, 192.4
None, 0.0, 11.79, 0.0, 6.419, 0.554, 812.765, -3.446, 2012-01-03 05:00:00, 92.7, 152.6, 192.4
None, 0.0, 9.02, 0.0, 5.183, 0.611, 812.765, -3.202, 2012-01-03 05:15:00, 90.2, 146.5, 192.3
None, 0.0, 19.49, 0.0, 4.738, 0.719, 812.765, -2.86, 2012-01-03 05:30:00, 87.8, 135.2, 192.4
None, 0.0, 5.274, 0.0, 4.849, 0.509, 812.628, -2.86, 2012-01-03 05:45:00, 88.7, 154.1, 192.3
None, 0.0, 11.45, 0.0, 4.496, 0.495, 812.423, -3.349, 2012-01-03 06:00:00, 91.6, 154.9, 192.3
None, 0.0, 6.941, 0.0, 5.524, 0.526, 812.287, -3.642, 2012-01-03 06:15:00, 93.2, 156.1, 192.3
None, 0.0, 8.66, 0.0, 5.062, 0.74, 812.492, -3.837, 2012-01-03 06:30:00, 94.3, 152.0, 192.2
None, 0.0, 16.05, 0.0, 3.359, 1.014, 812.628, -3.788, 2012-01-03 06:45:00, 95.1, 146.6, 192.3
None, 0.0, 11.79, 0.0, 4.775, 0.579, 812.492, -3.398, 2012-01-03 07:00:00, 90.9, 156.4, 192.2
None, 0.0, 10.75, 0.0, 5.176, 0.576, 812.15, -3.251, 2012-01-03 07:15:00, 90.2, 146.8, 192.2
None, 0.0, 10.73, 0.0, 4.854, 0.49, 812.628, -3.398, 2012-01-03 07:30:00, 91.1, 162.0, 192.1
None, 0.0, 15.77, 0.0, 3.473, 1.059, 812.765, -3.691, 2012-01-03 07:45:00, 93.9, 140.4, 192.2
None, 0.0, 12.97, 0.0, 3.168, 0.515, 812.765, -3.642, 2012-01-03 08:00:00, 93.2, 160.9, 192.1
None, 0.0, 9.22, 0.0, 3.773, 0.612, 812.901, -3.446, 2012-01-03 08:15:00, 92.0, 161.8, 192.2
None, 0.0, 36.68, 0.0, 2.415, 1.03, 813.174, -3.544, 2012-01-03 08:30:00, 93.0, 146.7, 192.2
None, 0.0, 52.74, 0.0, 2.311, 1.411, 813.174, -2.909, 2012-01-03 08:45:00, 88.4, 183.8, 192.0
None, 0.033, 15.91, 0.083, 4.892, 0.69, 813.038, -2.812, 2012-01-03 09:00:00, 87.1, 155.7, 192.0
None, 1.113, 9.97, 0.733, 5.994, 0.51, 813.174, -3.3, 2012-01-03 09:15:00, 91.5, 155.7, 191.9
None, 3.764, 10.07, 0.839, 5.77, 0.743, 813.038, -3.398, 2012-01-03 09:30:00, 94.3, 154.8, 192.0
None, 8.17, 10.65, 1.387, 5.831, 0.515, 813.242, -3.495, 2012-01-03 09:45:00, 95.6, 156.9, 191.9
None, 12.19, 5.16, 1.263, 6.462, 0.559, 813.174, -3.52, 2012-01-03 10:00:00, 95.9, 153.5, 191.9
None, 18.28, 11.36, 1.605, 6.394, 0.864, 813.379, -3.349, 2012-01-03 10:15:00, 94.5, 149.5, 191.8
None, 27.0, 11.13, 2.754, 6.254, 0.69, 813.379, -3.349, 2012-01-03 10:30:00, 93.3, 150.1, 191.8
None, 35.88, 10.15, 5.3, 7.085, 0.676, 813.174, -3.349, 2012-01-03 10:45:00, 92.3, 147.2, 191.9
None, 40.86, 11.13, 2.552, 5.998, 0.886, 813.515, -3.349, 2012-01-03 11:00:00, 92.4, 158.7, 191.9
None, 46.67, 10.53, 1.264, 6.717, 0.523, 813.379, -3.105, 2012-01-03 11:15:00, 88.4, 151.3, 191.8
None, 50.27, 7.769, 3.247, 6.89, 0.605, 813.515, -3.3, 2012-01-03 11:30:00, 91.3, 154.4, 191.7
None, 48.76, 15.06, 4.221, 5.803, 1.222, 813.242, -3.495, 2012-01-03 11:45:00, 92.7, 160.3, 191.8
None, 55.86, 10.47, 2.549, 5.823, 1.137, 813.515, -3.544, 2012-01-03 12:00:00, 93.1, 160.1, 191.7
None, 53.15, 8.74, 1.749, 7.34, 1.068, 813.038, -3.642, 2012-01-03 12:15:00, 94.4, 149.9, 191.6
None, 57.99, 7.524, 5.061, 7.751, 0.999, 812.901, -3.691, 2012-01-03 12:30:00, 95.7, 150.9, 191.6
None, 67.19, 9.25, 4.488, 6.774, 0.548, 812.765, -3.642, 2012-01-03 12:45:00, 95.4, 154.2, 191.5
None, 68.84, 8.54, 4.087, 7.118, 0.483, 812.901, -3.642, 2012-01-03 13:00:00, 95.3, 163.6, 191.5
None, 74.07, 9.07, 3.413, 7.23, 0.765, 812.901, -3.398, 2012-01-03 13:15:00, 91.7, 153.4, 191.6
None, 75.52, 10.22, 3.163, 7.214, 1.158, 812.628, -3.202, 2012-01-03 13:30:00, 89.6, 155.0, 191.5
None, 74.63, 12.08, 3.526, 6.281, 0.853, 812.901, -3.105, 2012-01-03 13:45:00, 90.3, 158.7, 191.5
None, 78.99, 10.51, 2.397, 5.763, 0.944, 812.492, -2.567, 2012-01-03 14:00:00, 83.6, 159.4, 191.5
None, 81.1, 11.18, 3.009, 7.635, 1.043, 812.287, -2.567, 2012-01-03 14:15:00, 83.7, 156.6, 191.3
None, 71.92, 7.548, 7.108, 7.514, 0.706, 812.628, -2.421, 2012-01-03 14:30:00, 83.4, 150.8, 191.4
None, 63.42, 9.86, 3.316, 6.909, 0.925, 812.287, -2.274, 2012-01-03 14:45:00, 80.4, 150.5, 191.4
None, 51.61, 7.325, 1.592, 7.165, 0.937, 812.492, -2.226, 2012-01-03 15:00:00, 82.7, 152.3, 191.4
None, 50.2, 9.96, 2.585, 6.978, 0.6, 812.492, -2.274, 2012-01-03 15:15:00, 82.8, 152.6, 191.2
None, 45.72, 12.39, 3.897, 6.201, 1.559, 812.628, -2.226, 2012-01-03 15:30:00, 82.8, 166.1, 191.2
None, 33.02, 10.14, 3.55, 7.352, 0.663, 812.662, -2.323, 2012-01-03 15:45:00, 84.8, 154.1, 191.2
None, 24.76, 9.47, 3.313, 6.963, 0.533, 812.662, -2.323, 2012-01-03 16:00:00, 85.2, 152.3, 191.2
None, 16.9, 9.57, 0.961, 5.475, 0.712, 812.765, -2.665, 2012-01-03 16:15:00, 88.4, 151.1, 191.1
None, 12.8, 6.035, 1.405, 5.943, 0.625, 812.492, -2.519, 2012-01-03 16:30:00, 87.8, 151.5, 191.2
None, 6.791, 8.22, 2.253, 4.839, 0.846, 813.038, -2.323, 2012-01-03 16:45:00, 85.9, 158.5, 191.1
None, 2.193, 10.29, 0.933, 5.733, 0.621, 812.901, -2.616, 2012-01-03 17:00:00, 87.7, 151.9, 191.1
None, 0.425, 5.475, 0.316, 6.707, 0.53, 813.038, -2.616, 2012-01-03 17:15:00, 89.4, 149.1, 191.1
None, 0.082, 15.42, 0.146, 6.378, 0.753, 812.901, -2.616, 2012-01-03 17:30:00, 89.5, 151.0, 191.0
None, 0.0, 7.637, 0.0, 6.825, 0.363, 812.628, -2.763, 2012-01-03 17:45:00, 92.6, 154.8, 191.0
None, 0.0, 8.53, 0.0, 7.324, 0.772, 812.901, -2.763, 2012-01-03 18:00:00, 93.0, 152.5, 191.3
None, 0.0, 8.07, 0.0, 6.741, 0.485, 813.038, -2.714, 2012-01-03 18:15:00, 92.2, 154.4, 191.0
None, 0.0, 9.54, 0.0, 6.501, 0.737, 813.242, -2.274, 2012-01-03 18:30:00, 89.1, 152.8, 190.9
None, 0.016, 16.37, 0.061, 6.266, 0.775, 813.174, -2.274, 2012-01-03 18:45:00, 89.5, 150.4, 190.9
None, 0.0, 10.5, 0.0, 6.77, 0.587, 812.9, -2.177, 2012-01-03 19:00:00, 88.7, 152.5, 190.9
None, 0.0, 7.046, 0.0, 7.22, 0.621, 812.899, -2.226, 2012-01-03 19:15:00, 89.9, 150.5, 190.8
None, 0.0, 6.718, 0.0, 6.833, 0.704, 813.172, -2.129, 2012-01-03 19:30:00, 89.2, 154.0, 190.8
None, 0.0, 7.668, 0.0, 6.696, 0.328, 813.242, -2.568, 2012-01-03 19:45:00, 93.2, 154.3, 190.8
None, 0.0, 8.5, 0.0, 6.841, 0.6, 813.376, -2.568, 2012-01-03 20:00:00, 94.1, 158.1, 190.8
None, 0.0, 7.164, 0.0, 6.408, 0.586, 813.515, -2.616, 2012-01-03 20:15:00, 94.3, 159.5, 190.7
None, 0.0, 6.488, 0.0, 6.747, 0.399, 813.857, -2.47, 2012-01-03 20:30:00, 94.2, 162.6, 190.6
None, 0.0, 5.845, 0.0, 6.279, 0.34, 813.823, -2.372, 2012-01-03 20:45:00, 93.7, 155.5, 190.6
None, 0.0, 7.045, 0.0, 5.945, 0.538, 813.754, -2.519, 2012-01-03 21:00:00, 94.4, 162.5, 190.7
None, 0.0, 6.834, 0.0, 6.593, 0.459, 813.754, -2.323, 2012-01-03 21:15:00, 92.9, 159.9, 190.6
None, 0.0, 8.76, 0.0, 6.342, 0.695, 813.648, -2.618, 2012-01-03 21:30:00, 94.4, 165.1, 190.6
None, 0.0, 5.92, 0.0, 6.921, 0.478, 813.378, -2.568, 2012-01-03 21:45:00, 94.5, 165.2, 190.5
None, 0.0, 9.01, 0.0, 6.516, 0.534, 813.172, -2.519, 2012-01-03 22:00:00, 94.4, 163.3, 190.6
None, 0.098, 5.157, 0.12, 6.383, 0.685, 812.896, -2.715, 2012-01-03 22:15:00, 95.9, 173.6, 190.5
None, 0.049, 9.95, 0.098, 5.915, 0.693, 813.031, -2.472, 2012-01-03 22:30:00, 93.2, 164.0, 190.5
None, 0.0, 13.03, 0.0, 5.873, 0.537, 812.76, -2.618, 2012-01-03 22:45:00, 94.5, 168.3, 190.5
None, 0.0, 11.65, 0.0, 5.745, 0.596, 812.655, -2.814, 2012-01-03 23:00:00, 95.8, 171.6, 190.5
None, 0.0, 5.973, 0.0, 6.492, 0.612, 812.419, -2.569, 2012-01-03 23:15:00, 93.9, 164.8, 190.5
None, 0.0, 7.608, 0.0, 5.72, 0.511, 812.282, -2.471, 2012-01-03 23:30:00, 94.8, 162.3, 190.4
None, 0.0, 11.86, 0.0, 5.836, 0.676, 811.802, -2.032, 2012-01-03 23:45:00, 91.7, 157.9, 190.4
None, 0.0, 16.68, 0.0, 4.75, 1.195, 811.944, -1.787, 2012-01-04 00:00:00, 91.7, 160.7, 190.4
None, 0.0, 10.85, 0.0, 7.142, 0.889, 811.809, -1.298, 2012-01-04 00:15:00, 89.0, 148.2, 190.4
None, 0.0, 7.009, 0.0, 6.791, 1.07, 812.423, -1.542, 2012-01-04 00:30:00, 91.2, 154.2, 190.4
None, 0.0, 6.638, 0.0, 5.808, 0.755, 812.147, -1.592, 2012-01-04 00:45:00, 91.8, 154.5, 190.4
None, 0.0, 10.14, 0.0, 6.847, 0.773, 812.079, -1.983, 2012-01-04 01:00:00, 95.4, 150.0, 190.3
None, 0.033, 7.657, 0.083, 6.434, 0.838, 811.667, -2.227, 2012-01-04 01:15:00, 96.8, 153.5, 190.3
None, 0.016, 6.45, 0.061, 6.515, 0.629, 811.398, -2.177, 2012-01-04 01:30:00, 97.5, 150.8, 190.3
None, 0.0, 7.768, 0.0, 6.312, 0.711, 811.325, -1.739, 2012-01-04 01:45:00, 95.5, 153.8, 190.3
None, 0.0, 8.76, 0.0, 5.604, 0.583, 811.326, -1.788, 2012-01-04 02:00:00, 96.3, 154.3, 190.2
None, 0.0, 9.5, 0.0, 5.579, 0.738, 811.327, -1.641, 2012-01-04 02:15:00, 96.1, 156.5, 190.2
None, 0.0, 10.67, 0.0, 4.222, 0.621, 811.669, -1.543, 2012-01-04 02:30:00, 94.8, 162.2, 190.2
None, 0.0, 11.83, 0.0, 4.716, 0.836, 811.178, -1.401, 2012-01-04 02:45:00, 93.2, 167.3, 190.1
None, 0.0, 10.6, 0.0, 5.367, 0.611, 811.05, -1.252, 2012-01-04 03:00:00, 92.5, 157.1, 190.1
None, 0.0, 11.78, 0.0, 5.034, 0.704, 810.948, -1.349, 2012-01-04 03:15:00, 93.2, 159.6, 190.1
None, 0.0, 7.287, 0.0, 5.251, 0.532, 810.816, -1.201, 2012-01-04 03:30:00, 92.5, 153.7, 190.1
None, 0.0, 8.33, 0.0, 5.425, 0.833, 810.712, -1.006, 2012-01-04 03:45:00, 91.6, 148.0, 190.0
None, 0.0, 10.04, 0.0, 5.503, 0.692, 810.095, -1.105, 2012-01-04 04:00:00, 92.5, 154.8, 190.0
None, 0.0, 9.64, 0.0, 7.324, 0.693, 809.827, -1.201, 2012-01-04 04:15:00, 92.9, 146.3, 189.9
None, 0.0, 8.83, 0.0, 6.087, 0.786, 810.099, -0.811, 2012-01-04 04:30:00, 89.2, 152.2, 190.0
None, 0.0, 9.51, 0.0, 6.367, 0.534, 809.96, -0.763, 2012-01-04 04:45:00, 89.5, 156.8, 189.9
None, 0.0, 6.023, 0.0, 7.128, 0.67, 809.816, -1.034, 2012-01-04 05:00:00, 91.5, 157.3, 189.8
None, 0.0, 9.26, 0.0, 7.744, 0.663, 809.209, -1.105, 2012-01-04 05:15:00, 92.4, 158.9, 189.8
None, 0.0, 7.815, 0.0, 8.02, 0.538, 808.517, -1.108, 2012-01-04 05:30:00, 92.1, 154.3, 189.7
None, 0.0, 8.38, 0.0, 8.61, 0.644, 809.006, -0.713, 2012-01-04 05:45:00, 90.0, 158.0, 189.8
None, 0.0, 7.427, 0.0, 7.144, 0.627, 809.752, -0.862, 2012-01-04 06:00:00, 91.8, 156.8, 189.8
None, 0.0, 12.22, 0.0, 6.021, 0.709, 809.376, -1.008, 2012-01-04 06:15:00, 92.9, 159.2, 189.8
None, 0.0, 8.44, 0.0, 5.32, 0.793, 809.479, -0.617, 2012-01-04 06:30:00, 91.7, 153.7, 189.8
None, 0.0, 10.18, 0.0, 5.447, 0.759, 809.819, -0.886, 2012-01-04 06:45:00, 93.8, 151.6, 189.7
None, 0.0, 10.79, 0.0, 6.293, 0.736, 809.475, -0.912, 2012-01-04 07:00:00, 94.9, 150.0, 189.7
None, 0.0, 5.497, 0.0, 7.145, 0.71, 808.869, -0.762, 2012-01-04 07:15:00, 93.7, 147.8, 189.7
None, 0.0, 7.259, 0.0, 7.434, 0.793, 808.385, -1.204, 2012-01-04 07:30:00, 96.4, 147.5, 189.7
None, 0.016, 15.03, 0.061, 7.691, 1.067, 808.728, -0.715, 2012-01-04 07:45:00, 95.1, 152.9, 189.6
None, 0.016, 9.24, 0.061, 5.888, 1.612, 808.729, -0.715, 2012-01-04 08:00:00, 96.0, 149.2, 189.7
None, 0.0, 21.07, 0.0, 4.472, 0.545, 808.522, -0.569, 2012-01-04 08:15:00, 95.0, 147.6, 189.5
None, 0.0, 8.05, 0.0, 6.045, 0.519, 808.628, -0.812, 2012-01-04 08:30:00, 97.0, 146.5, 189.5
None, 0.0, 13.98, 0.0, 5.401, 0.423, 809.136, -0.911, 2012-01-04 08:45:00, 97.7, 150.7, 189.6
None, 0.115, 23.95, 0.122, 4.699, 1.192, 808.524, -0.715, 2012-01-04 09:00:00, 97.1, 149.3, 189.5
None, 0.785, 8.46, 0.432, 5.824, 0.431, 808.387, -0.617, 2012-01-04 09:15:00, 96.4, 146.4, 189.5
None, 2.83, 3.909, 0.727, 6.403, 0.686, 808.521, -0.716, 2012-01-04 09:30:00, 96.9, 147.0, 189.5
None, 5.301, 6.98, 0.669, 5.087, 1.023, 808.521, -0.765, 2012-01-04 09:45:00, 97.3, 148.1, 189.5
None, 10.72, 8.24, 2.194, 5.35, 0.631, 808.109, -0.546, 2012-01-04 10:00:00, 95.6, 142.2, 189.3
None, 17.72, 9.63, 1.006, 5.687, 0.64, 808.116, -0.275, 2012-01-04 10:15:00, 92.9, 139.1, 189.4
None, 22.92, 13.31, 3.207, 5.276, 0.79, 808.244, -0.522, 2012-01-04 10:30:00, 94.5, 146.8, 189.4
None, 24.9, 9.45, 1.198, 4.103, 1.036, 808.252, -0.763, 2012-01-04 10:45:00, 96.4, 134.6, 189.4
None, 40.49, 23.86, 6.342, 3.205, 0.67, 808.726, 0.163, 2012-01-04 11:00:00, 88.6, 132.2, 189.5
None, 47.72, 30.78, 2.402, 1.78, 0.685, 808.652, 0.308, 2012-01-04 11:15:00, 89.2, 97.4, 189.3
None, 43.21, 41.03, 2.801, 3.374, 1.606, 808.388, 0.555, 2012-01-04 11:30:00, 86.7, 132.1, 189.2
None, 46.45, 25.38, 2.21, 2.294, 0.848, 808.658, 0.408, 2012-01-04 11:45:00, 88.2, 126.8, 189.2
None, 50.9, 31.16, 1.765, 2.061, 0.645, 808.523, 0.262, 2012-01-04 12:00:00, 88.3, 155.9, 189.5
None, 62.68, 33.04, 6.596, 4.093, 1.363, 808.246, 0.455, 2012-01-04 12:15:00, 86.2, 156.9, 189.2
None, 71.61, 60.49, 5.926, 3.563, 1.032, 808.109, 0.26, 2012-01-04 12:30:00, 87.8, 144.9, 189.3
None, 58.83, 40.43, 5.033, 3.1, 1.154, 808.38, 0.894, 2012-01-04 12:45:00, 82.0, 185.5, 189.1
None, 63.64, 55.87, 8.95, 2.719, 1.562, 808.381, 0.504, 2012-01-04 13:00:00, 86.4, 168.2, 189.1
None, 100.5, 66.21, 14.2, 4.402, 2.426, 808.107, 1.089, 2012-01-04 13:15:00, 77.13, 175.0, 189.0
None, 92.0, 23.3, 3.97, 5.444, 1.589, 808.022, 0.937, 2012-01-04 13:30:00, 79.48, 180.3, 189.0
None, 99.9, 26.25, 4.182, 4.771, 1.172, 807.762, 1.039, 2012-01-04 13:45:00, 75.35, 177.6, 189.0
None, 94.6, 23.7, 3.759, 5.738, 1.393, 807.559, 1.186, 2012-01-04 14:00:00, 75.11, 192.5, 188.9
None, 80.4, 19.82, 2.862, 4.335, 1.364, 807.552, 1.037, 2012-01-04 14:15:00, 76.13, 189.3, 188.9
None, 77.4, 25.35, 4.56, 4.221, 0.762, 807.424, 0.943, 2012-01-04 14:30:00, 79.62, 171.6, 188.9
None, 71.77, 20.6, 3.459, 4.304, 1.376, 807.556, 0.99, 2012-01-04 14:45:00, 78.29, 163.2, 188.8
None, 60.55, 36.99, 3.769, 3.65, 0.825, 807.418, 0.452, 2012-01-04 15:00:00, 81.4, 168.4, 189.0
None, 53.91, 57.01, 11.54, 3.916, 1.424, 807.424, 1.04, 2012-01-04 15:15:00, 78.56, 189.5, 188.7
None, 43.19, 49.5, 2.658, 2.912, 0.737, 807.418, 0.477, 2012-01-04 15:30:00, 82.0, 141.1, 188.8
None, 33.8, 22.56, 3.433, 3.206, 1.024, 807.278, 0.744, 2012-01-04 15:45:00, 77.87, 151.1, 188.7
None, 26.44, 35.67, 2.508, 2.536, 0.728, 807.152, 0.357, 2012-01-04 16:00:00, 82.6, 126.5, 188.8
None, 20.14, 35.84, 2.405, 3.02, 1.572, 807.082, 0.601, 2012-01-04 16:15:00, 77.84, 180.2, 188.8
None, 12.5, 19.29, 1.357, 2.686, 0.864, 807.003, 0.304, 2012-01-04 16:30:00, 80.7, 131.8, 188.7
None, 5.481, 25.69, 1.452, 3.258, 0.576, 806.946, 0.308, 2012-01-04 16:45:00, 80.7, 143.3, 188.7
None, 2.814, 35.07, 0.845, 2.691, 1.109, 806.662, 0.646, 2012-01-04 17:00:00, 78.83, 159.9, 188.5
None, 0.703, 19.82, 0.481, 4.384, 0.89, 806.701, -0.036, 2012-01-04 17:15:00, 81.4, 137.4, 188.9
None, 0.065, 21.12, 0.141, 4.375, 1.255, 806.459, 0.207, 2012-01-04 17:30:00, 83.1, 143.6, 188.6
None, 0.0, 9.65, 0.0, 4.348, 0.51, 806.182, 0.059, 2012-01-04 17:45:00, 83.0, 142.1, 188.6
None, 0.0, 13.35, 0.0, 3.652, 1.0, 806.192, 0.16, 2012-01-04 18:00:00, 82.4, 150.1, 188.6
None, 0.0, 29.92, 0.0, 2.198, 0.702, 805.852, 0.356, 2012-01-04 18:15:00, 79.72, 171.2, 188.5
None, 0.0, 7.067, 0.0, 3.665, 0.886, 805.502, 0.109, 2012-01-04 18:30:00, 82.2, 149.4, 188.5
None, 0.0, 6.996, 0.0, 3.501, 0.64, 805.225, -0.137, 2012-01-04 18:45:00, 85.4, 147.2, 188.4
None, 0.0, 14.18, 0.0, 3.777, 0.861, 804.619, -0.183, 2012-01-04 19:00:00, 85.3, 150.9, 188.5
None, 0.0, 7.235, 0.0, 4.096, 0.472, 804.494, -0.667, 2012-01-04 19:15:00, 91.4, 144.1, 188.5
None, 0.0, 7.787, 0.0, 3.631, 0.566, 804.491, -0.912, 2012-01-04 19:30:00, 94.0, 145.3, 188.4
None, 0.0, 9.64, 0.0, 4.008, 0.589, 804.145, -1.06, 2012-01-04 19:45:00, 95.3, 142.0, 188.5
None, 0.0, 15.01, 0.0, 2.518, 0.462, 804.005, -0.72, 2012-01-04 20:00:00, 90.8, 168.0, 188.4
None, 0.0, 9.53, 0.0, 3.643, 0.66, 803.632, -0.67, 2012-01-04 20:15:00, 89.5, 148.0, 188.5
None, 0.0, 13.0, 0.0, 3.855, 0.803, 803.468, -0.814, 2012-01-04 20:30:00, 91.3, 154.4, 188.2
None, 0.0, 10.84, 0.0, 3.632, 0.484, 803.464, -0.913, 2012-01-04 20:45:00, 92.1, 154.3, 188.1
None, 0.0, 6.795, 0.0, 3.288, 0.464, 803.464, -1.109, 2012-01-04 21:00:00, 94.4, 146.6, 188.4
None, 0.0, 4.732, 0.0, 3.973, 0.275, 803.36, -1.402, 2012-01-04 21:15:00, 96.6, 145.5, 188.5
None, 0.0, 4.55, 0.0, 4.28, 0.323, 803.259, -1.45, 2012-01-04 21:30:00, 97.8, 143.0, 188.9
None, 0.0, 4.68, 0.0, 3.894, 0.436, 803.018, -1.5, 2012-01-04 21:45:00, 98.1, 139.2, 188.8
None, 0.0, 5.545, 0.0, 3.937, 0.313, 803.12, -1.451, 2012-01-04 22:00:00, 98.1, 139.1, 189.6
None, 0.0, 7.866, 0.0, 4.287, 0.765, 802.918, -1.402, 2012-01-04 22:15:00, 97.8, 144.0, 189.8
None, 0.0, 6.051, 0.0, 4.843, 0.437, 802.643, -1.207, 2012-01-04 22:30:00, 96.1, 140.9, 190.3
None, 0.0, 10.64, 0.0, 4.209, 0.636, 802.506, -1.354, 2012-01-04 22:45:00, 96.0, 151.2, 190.1
None, 0.0, 4.661, 0.0, 4.508, 0.406, 802.58, -1.498, 2012-01-04 23:00:00, 96.9, 142.7, 189.8
None, 0.0, 8.66, 0.0, 4.026, 0.423, 802.653, -1.545, 2012-01-04 23:15:00, 97.7, 143.9, 191.3
None, 0.0, 8.65, 0.0, 4.191, 0.832, 802.646, -1.499, 2012-01-04 23:30:00, 98.1, 139.4, 190.9
None, 0.0, 37.75, 0.0, 3.074, 1.535, 803.602, -1.181, 2012-01-04 23:45:00, 95.3, 182.1, 193.6
None, 0.098, 86.5, 0.308, 9.1, 2.456, 804.764, -72.79, 2012-01-05 00:00:00, 93.2, 273.3, 193.9
None, 0.0, 169.1, 0.0, 9.07, 1.721, 804.969, -25.5, 2012-01-05 00:15:00, 94.4, 211.3, 192.1
None, 0.0, 7.501, 0.0, 7.474, 0.718, 805.516, -20.98, 2012-01-05 00:30:00, 94.4, 12.31, 190.6
None, 0.0, 114.8, 0.0, 7.718, 0.573, 805.383, -17.56, 2012-01-05 00:45:00, 94.1, 59.3, 190.7
None, 0.016, 155.5, 0.061, 6.258, 1.407, 805.727, -12.24, 2012-01-05 01:00:00, 92.3, 123.5, 190.1
None, 0.0, 114.5, 0.0, 6.678, 0.762, 806.063, -14.17, 2012-01-05 01:15:00, 94.8, 59.97, 195.4
None, 0.0, 168.6, 0.0, 6.537, 0.802, 806.814, -13.68, 2012-01-05 01:30:00, 94.1, 212.1, 193.2
None, 0.0, 111.5, 0.0, 6.694, 1.05, 806.954, -11.56, 2012-01-05 01:45:00, 94.7, 294.3, 191.9
None, 0.0, 152.6, 0.0, 5.583, 0.57, 807.157, -11.68, 2012-01-05 02:00:00, 95.3, 98.4, 197.5
None, 0.0, 115.9, 0.0, 5.458, 0.547, 807.301, -11.02, 2012-01-05 02:15:00, 95.0, 50.51, 196.3
None, 0.0, 173.0, 0.0, 4.716, 0.738, 807.773, -10.94, 2012-01-05 02:30:00, 95.2, 167.9, 195.6
None, 0.016, 133.0, 0.061, 4.621, 0.95, 807.905, -11.21, 2012-01-05 02:45:00, 88.4, 95.5, 196.2
None, 0.098, 133.9, 0.12, 4.841, 1.564, 807.769, -11.17, 2012-01-05 03:00:00, 75.7, 97.5, 196.6
None, 0.033, 130.7, 0.083, 5.418, 2.196, 808.049, -8.23, 2012-01-05 03:15:00, 76.55, 206.4, 197.2
None, 0.033, 136.2, 0.083, 5.029, 1.886, 808.045, -8.04, 2012-01-05 03:30:00, 75.32, 231.6, 197.8
None, 0.0, 121.2, 0.0, 3.817, 1.265, 808.044, -8.28, 2012-01-05 03:45:00, 77.64, 265.0, 198.2
None, 0.0, 149.5, 0.0, 4.95, 1.904, 808.115, -8.48, 2012-01-05 04:00:00, 71.98, 220.0, 198.7
None, 0.0, 136.4, 0.0, 5.713, 1.449, 808.045, -9.14, 2012-01-05 04:15:00, 86.0, 229.9, 197.2
None, 0.033, 143.7, 0.083, 3.649, 1.206, 808.248, -9.36, 2012-01-05 04:30:00, 92.1, 225.6, 196.9
None, 0.049, 153.1, 0.098, 4.322, 1.037, 808.521, -9.6, 2012-01-05 04:45:00, 80.5, 223.7, 197.0
None, 0.065, 133.9, 0.189, 5.22, 1.185, 808.724, -9.12, 2012-01-05 05:00:00, 84.4, 234.2, 196.6
None, 0.0, 165.2, 0.0, 4.813, 0.928, 808.722, -8.48, 2012-01-05 05:15:00, 89.5, 167.1, 198.0
None, 0.016, 115.1, 0.061, 5.816, 0.743, 808.867, -7.746, 2012-01-05 05:30:00, 91.2, 62.13, 198.2
None, 0.0, 118.4, 0.0, 6.208, 2.329, 809.139, -6.916, 2012-01-05 05:45:00, 63.07, 237.6, 198.3
None, 0.0, 140.4, 0.0, 3.74, 0.83, 809.134, -7.211, 2012-01-05 06:00:00, 59.48, 152.3, 198.0
None, 0.0, 96.2, 0.0, 4.305, 1.992, 809.199, -7.553, 2012-01-05 06:15:00, 63.07, 253.6, 197.2
None, 0.0, 75.65, 0.0, 5.025, 1.957, 809.606, -7.847, 2012-01-05 06:30:00, 74.02, 298.6, 197.2
None, 0.0, 116.1, 0.0, 4.233, 1.555, 809.376, -7.356, 2012-01-05 06:45:00, 62.04, 258.2, 199.2
None, 0.0, 105.6, 0.0, 3.11, 0.754, 809.473, -7.651, 2012-01-05 07:00:00, 70.3, 268.7, 198.9
None, 0.0, 150.0, 0.0, 4.484, 1.317, 809.608, -8.24, 2012-01-05 07:15:00, 81.0, 197.9, 198.8
None, 0.0, 157.6, 0.0, 3.417, 0.921, 809.62, -7.892, 2012-01-05 07:30:00, 60.89, 207.5, 198.7
None, 0.0, 155.4, 0.0, 3.484, 0.594, 809.617, -8.67, 2012-01-05 07:45:00, 87.7, 174.7, 198.6
None, 0.0, 169.1, 0.0, 3.409, 0.554, 809.614, -8.67, 2012-01-05 08:00:00, 79.48, 186.9, 198.5
None, 0.0, 158.5, 0.0, 2.593, 0.428, 809.75, -8.58, 2012-01-05 08:15:00, 68.15, 202.0, 198.6
None, 0.0, 29.33, 0.0, 2.698, 1.157, 809.82, -8.23, 2012-01-05 08:30:00, 58.26, 284.2, 198.4
