station_observations
K_Dn_Avg, WS_Std, AirTC, DBTCDT, Rain_Tot, L_Dn_Avg, L_Up_Avg, WS_Avg, Pressure, time, K_Up_Avg, RH, WindDir_Avg
0.0, 0.082, 0.183, 51.49, 0.0, -7.835, -17.35, 0.054, 932.993, 2012-01-02 23:15:00, 0.036, 97.6, 174.3
0.0, 0.127, 0.046, 51.4, 0.0, -7.594, -18.75, 0.12, 932.726, 2012-01-02 23:30:00, 0.126, 97.8, 58.23
0.036, 0.211, 0.032, 51.58, 0.0, -8.04, -18.0, 0.186, 932.593, 2012-01-02 23:45:00, 0.449, 98.2, 58.47
0.988, 0.157, 0.334, 51.5, 0.0, -6.701, -14.24, 0.259, 932.86, 2012-01-03 00:00:00, 1.06, 98.3, 148.7
0.737, 0.081, 0.377, 51.31, 0.0, -6.267, -12.33, 0.053, 932.995, 2012-01-03 00:15:00, 0.593, 98.0, 277.8
0.0, 0.058, 0.191, 51.38, 0.0, -10.4, -31.36, 0.023, 932.596, 2012-01-03 00:30:00, 0.359, 98.0, 220.6
0.0, 0.076, 0.015, 51.29, 0.0, -10.13, -23.07, 0.029, 932.247, 2012-01-03 00:45:00, 0.413, 98.1, 198.2
0.485, 0.125, 0.111, 51.29, 0.0, -7.835, -16.08, 0.067, 932.131, 2012-01-03 01:00:00, 0.772, 98.4, 121.8
1.024, 0.13, 0.254, 51.12, 0.0, -6.583, -11.7, 0.105, 932.333, 2012-01-03 01:15:00, 0.88, 98.5, 138.1
1.042, 0.051, 0.321, 51.01, 0.0, -5.991, -10.64, 0.033, 932.602, 2012-01-03 01:30:00, 0.808, 98.3, 220.8
0.503, 0.219, 0.225, 50.95, 0.0, -5.474, -8.37, 0.19, 932.737, 2012-01-03 01:45:00, 0.503, 98.2, 129.2
1.653, 0.335, 0.63, 50.61, 0.0, -5.226, -8.38, 0.443, 933.104, 2012-01-03 02:00:00, 1.347, 98.4, 116.4
1.707, 0.313, 0.992, 50.35, 0.0, -6.224, -9.49, 0.587, 933.465, 2012-01-03 02:15:00, 1.204, 98.0, 68.81
1.832, 0.288, 1.331, 50.54, 0.0, -7.376, -11.27, 0.763, 934.063, 2012-01-03 02:30:00, 1.114, 96.4, 62.66
1.778, 0.36, 1.902, 50.51, 0.0, -8.74, -13.99, 1.102, 934.464, 2012-01-03 02:45:00, 1.078, 93.5, 47.25
1.617, 0.317, 1.944, 50.15, 0.0, -10.41, -16.45, 0.986, 934.664, 2012-01-03 03:00:00, 0.557, 91.9, 44.21
0.97, 0.306, 1.904, 49.15, 0.0, -10.68, -16.95, 0.541, 934.928, 2012-01-03 03:15:00, 0.054, 91.9, 70.19
0.431, 0.322, 1.378, 50.36, 0.0, -10.75, -16.16, 0.623, 934.689, 2012-01-03 03:30:00, 0.018, 93.0, 76.48
0.916, 0.247, 2.127, 50.28, 0.0, -9.56, -14.82, 0.463, 935.185, 2012-01-03 03:45:00, 0.144, 89.2, 81.1
0.701, 0.268, 1.759, 50.43, 0.0, -10.08, -17.0, 0.704, 935.048, 2012-01-03 04:00:00, 0.072, 92.0, 74.78
0.323, 0.256, 1.624, 50.42, 0.0, -10.71, -18.52, 0.248, 935.044, 2012-01-03 04:15:00, 0.036, 92.3, 88.9
0.431, 0.212, 1.424, 50.63, 0.0, -10.55, -17.54, 0.541, 934.793, 2012-01-03 04:30:00, 0.054, 93.1, 50.99
0.287, 0.213, 1.224, 50.98, 0.0, -10.66, -21.95, 0.328, 934.81, 2012-01-03 04:45:00, 0.108, 92.8, 150.7
0.0, 0.19, 0.947, 50.8, 0.0, -12.14, -32.08, 0.163, 934.178, 2012-01-03 05:00:00, 0.0, 94.2, 284.6
0.0, 0.209, 0.567, 51.03, 0.0, -13.46, -34.78, 0.139, 933.327, 2012-01-03 05:15:00, 0.0, 95.5, 236.0
0.0, 0.138, 0.234, 51.13, 0.0, -12.29, -28.56, 0.142, 932.722, 2012-01-03 05:30:00, 0.0, 96.4, 193.7
0.054, 0.179, 0.25, 51.09, 0.0, -8.13, -15.47, 0.186, 932.859, 2012-01-03 05:45:00, 0.072, 97.0, 223.8
0.0, 0.137, 0.151, 51.44, 0.0, -8.71, -21.93, 0.118, 932.726, 2012-01-03 06:00:00, 0.162, 97.6, 115.8
0.018, 0.228, 0.234, 51.59, 0.0, -9.11, -24.06, 0.252, 932.593, 2012-01-03 06:15:00, 0.647, 97.1, 234.2
0.0, 0.14, 0.052, 51.57, 0.0, -8.64, -18.85, 0.123, 932.228, 2012-01-03 06:30:00, 0.395, 97.4, 218.8
0.018, 0.145, -0.014, 51.59, 0.0, -7.706, -16.45, 0.123, 932.234, 2012-01-03 06:45:00, 0.395, 97.9, 120.8
0.593, 0.204, 0.154, 51.7, 0.0, -7.538, -16.84, 0.15, 932.252, 2012-01-03 07:00:00, 0.97, 98.1, 137.4
0.898, 0.159, 0.412, 51.6, 0.0, -7.792, -19.34, 0.268, 932.385, 2012-01-03 07:15:00, 1.204, 98.1, 125.0
0.719, 0.218, 0.545, 51.58, 0.0, -10.03, -27.92, 0.543, 932.468, 2012-01-03 07:30:00, 1.294, 97.8, 107.3
1.06, 0.249, 0.703, 51.58, 0.0, -12.15, -31.21, 0.471, 932.473, 2012-01-03 07:45:00, 1.707, 96.1, 80.0
0.252, 0.214, 0.66, 51.45, 0.0, -11.94, -27.84, 0.314, 932.359, 2012-01-03 08:00:00, 0.683, 96.0, 174.0
0.395, 0.2, 0.708, 51.57, 0.0, -11.33, -25.92, 0.266, 932.373, 2012-01-03 08:15:00, 0.862, 95.5, 129.5
0.898, 0.312, 0.522, 51.75, 0.0, -10.79, -19.6, 0.445, 932.354, 2012-01-03 08:30:00, 0.773, 96.2, 93.6
1.527, 0.184, 1.113, 51.95, 0.0, -8.52, -12.68, 0.268, 932.869, 2012-01-03 08:45:00, 0.808, 93.8, 112.2
1.329, 0.242, 1.108, 51.67, 0.0, -7.914, -10.75, 0.331, 933.199, 2012-01-03 09:00:00, 0.485, 93.0, 125.3
2.174, 0.336, 1.474, 51.79, 0.0, -8.21, -9.39, 0.929, 933.597, 2012-01-03 09:15:00, 0.808, 91.8, 44.17
0.755, 0.233, 1.301, 51.77, 0.0, -8.58, -9.82, 0.466, 933.829, 2012-01-03 09:30:00, 0.0, 92.1, 86.9
0.683, 0.263, 1.133, 51.75, 0.0, -8.07, -9.09, 0.367, 934.062, 2012-01-03 09:45:00, 0.0, 93.6, 124.8
1.509, 0.469, 2.011, 52.34, 0.0, -7.361, -5.613, 1.075, 935.197, 2012-01-03 10:00:00, 0.251, 87.4, 160.7
1.671, 0.224, 1.685, 52.29, 0.0, -8.62, -5.585, 0.441, 934.797, 2012-01-03 10:15:00, 0.072, 90.2, 116.7
1.635, 0.268, 1.632, 52.76, 0.0, -9.18, -8.62, 0.332, 935.055, 2012-01-03 10:30:00, 0.359, 89.7, 148.6
3.79, 0.642, 2.169, 53.55, 0.0, -8.74, -7.558, 0.661, 936.18, 2012-01-03 10:45:00, 1.473, 82.1, 97.4
11.12, 0.463, 3.384, 52.72, 0.0, -12.11, -9.64, 1.45, 937.143, 2012-01-03 11:00:00, 5.784, 78.07, 94.5
10.76, 0.773, 4.154, 52.52, 0.0, -13.21, -9.74, 1.663, 938.976, 2012-01-03 11:15:00, 7.239, 75.16, 173.4
10.69, 0.515, 3.76, 51.83, 0.0, -12.83, -11.56, 1.322, 939.101, 2012-01-03 11:30:00, 8.51, 77.93, 141.7
13.61, 0.704, 3.648, 51.65, 0.0, -13.27, -16.01, 1.672, 939.357, 2012-01-03 11:45:00, 9.07, 80.1, 138.4
7.849, 0.377, 3.274, 53.24, 0.0, -13.36, -15.14, 1.282, 938.866, 2012-01-03 12:00:00, 4.275, 78.91, 77.61
10.13, 0.536, 3.527, 52.94, 0.0, -13.16, -13.24, 1.469, 939.216, 2012-01-03 12:15:00, 6.681, 74.19, 80.7
10.6, 0.664, 4.29, 50.82, 0.0, -14.93, -14.5, 2.052, 940.217, 2012-01-03 12:30:00, 8.24, 70.88, 95.2
16.83, 0.459, 4.136, 52.46, 0.0, -14.01, -10.54, 1.68, 940.416, 2012-01-03 12:45:00, 16.02, 73.09, 151.0
30.59, 0.5, 3.938, 52.03, 0.0, -12.89, -16.5, 1.665, 940.546, 2012-01-03 13:00:00, 25.61, 73.9, 99.2
35.13, 0.588, 2.865, 52.78, 0.0, -13.94, -32.8, 1.656, 940.078, 2012-01-03 13:15:00, 26.83, 78.01, 148.9
42.37, 0.658, 4.286, 51.87, 0.0, -15.2, -28.71, 1.649, 940.911, 2012-01-03 13:30:00, 30.3, 70.67, 148.5
41.04, 0.798, 4.552, 52.05, 0.0, -16.75, -38.09, 2.153, 940.927, 2012-01-03 13:45:00, 28.65, 66.94, 71.14
84.9, 0.588, 4.317, 52.56, 0.0, -18.07, -53.33, 2.069, 940.669, 2012-01-03 14:00:00, 55.32, 68.41, 146.3
91.7, 0.619, 5.011, 52.52, 0.0, -19.25, -65.78, 2.143, 927.206, 2012-01-03 14:15:00, 58.82, 62.98, 83.7
104.9, 0.669, 5.277, 52.51, 0.0, -20.56, -59.67, 2.375, 926.903, 2012-01-03 14:30:00, 67.22, 62.2, 43.65
99.2, 0.774, 5.107, 52.81, 0.0, -21.69, -56.49, 2.19, 926.769, 2012-01-03 14:45:00, 64.0, 62.25, 136.8
99.5, 0.455, 5.373, 52.33, 0.0, -22.28, -50.99, 2.182, 926.489, 2012-01-03 15:00:00, 64.52, 63.35, 121.5
97.8, 0.478, 5.333, 52.34, 0.0, -22.94, -57.41, 2.189, 926.513, 2012-01-03 15:15:00, 63.07, 64.06, 136.7
102.1, 0.677, 5.322, 52.49, 0.0, -23.16, -51.64, 2.294, 926.528, 2012-01-03 15:30:00, 65.27, 62.41, 84.5
98.8, 0.708, 5.49, 52.07, 0.0, -23.52, -49.6, 2.578, 926.275, 2012-01-03 15:45:00, 63.21, 61.99, 66.68
97.3, 0.657, 5.574, 51.84, 0.0, -23.86, -40.59, 2.619, 926.275, 2012-01-03 16:00:00, 61.56, 62.48, 152.6
97.7, 0.602, 5.573, 51.62, 0.0, -24.32, -44.09, 2.305, 926.137, 2012-01-03 16:15:00, 61.88, 59.99, 82.1
70.14, 0.852, 5.37, 51.67, 0.0, -24.22, -42.35, 2.847, 926.262, 2012-01-03 16:30:00, 44.91, 63.06, 45.62
54.86, 0.495, 5.641, 51.98, 0.0, -23.18, -49.01, 1.714, 926.258, 2012-01-03 16:45:00, 35.03, 58.75, 134.1
39.72, 0.793, 5.39, 51.63, 0.0, -22.24, -42.04, 2.126, 926.123, 2012-01-03 17:00:00, 25.66, 59.1, 92.0
25.25, 0.666, 5.164, 51.51, 0.0, -21.56, -29.04, 2.178, 925.922, 2012-01-03 17:15:00, 16.29, 61.42, 51.85
12.07, 0.98, 3.729, 50.7, 0.0, -21.0, -23.9, 1.473, 926.621, 2012-01-03 17:30:00, 7.631, 74.79, 133.3
6.267, 0.434, 4.311, 49.79, 0.0, -18.68, -19.87, 1.443, 927.0, 2012-01-03 17:45:00, 3.735, 66.28, 138.3
3.663, 0.367, 5.037, 50.3, 0.0, -18.92, -21.2, 1.621, 926.873, 2012-01-03 18:00:00, 2.496, 63.1, 106.7
1.059, 0.412, 4.873, 50.83, 0.0, -19.43, -27.81, 1.501, 926.741, 2012-01-03 18:15:00, 0.97, 62.19, 45.79
0.233, 0.629, 5.002, 50.87, 0.0, -18.68, -31.42, 1.25, 926.742, 2012-01-03 18:30:00, 0.539, 63.66, 65.9
0.126, 0.438, 3.921, 50.38, 0.0, -18.02, -28.44, 1.49, 926.615, 2012-01-03 18:45:00, 0.287, 73.38, 128.4
0.395, 0.706, 4.533, 51.17, 0.0, -17.86, -37.54, 2.003, 926.375, 2012-01-03 19:00:00, 0.97, 66.59, 128.8
0.305, 0.663, 3.485, 50.67, 0.0, -18.22, -31.57, 1.467, 926.632, 2012-01-03 19:15:00, 0.736, 74.95, 105.1
0.377, 0.448, 5.193, 50.96, 0.0, -17.25, -39.93, 1.62, 926.635, 2012-01-03 19:30:00, 1.113, 62.73, 78.95
0.251, 0.641, 5.133, 51.08, 0.0, -18.43, -43.02, 1.741, 926.635, 2012-01-03 19:45:00, 0.988, 62.97, 134.3
0.287, 0.648, 4.178, 51.82, 0.0, -19.18, -33.52, 1.572, 926.502, 2012-01-03 20:00:00, 0.664, 65.69, 95.3
0.233, 0.567, 3.864, 51.67, 0.0, -18.13, -28.65, 1.323, 926.769, 2012-01-03 20:15:00, 0.323, 68.14, 84.4
0.449, 0.51, 3.282, 51.04, 0.0, -18.38, -25.88, 1.542, 926.769, 2012-01-03 20:30:00, 0.629, 74.63, 114.1
0.557, 0.608, 3.416, 50.92, 0.0, -18.08, -20.91, 1.195, 926.769, 2012-01-03 20:45:00, 0.449, 76.22, 60.2
0.611, 0.537, 4.204, 50.95, 0.0, -18.42, -35.18, 1.431, 926.635, 2012-01-03 21:00:00, 0.952, 70.29, 117.0
0.144, 0.691, 3.889, 51.82, 0.0, -18.25, -29.79, 1.08, 926.769, 2012-01-03 21:15:00, 0.503, 68.91, 144.8
0.126, 0.337, 2.907, 50.96, 0.0, -17.3, -26.61, 0.846, 926.839, 2012-01-03 21:30:00, 0.144, 77.97, 139.7
0.269, 0.412, 3.162, 50.88, 0.0, -16.15, -23.89, 0.99, 926.773, 2012-01-03 21:45:00, 0.377, 77.24, 74.91
0.108, 0.339, 2.733, 51.29, 0.0, -15.08, -17.54, 0.866, 926.512, 2012-01-03 22:00:00, 0.036, 78.82, 109.5
0.449, 0.344, 3.44, 51.1, 0.0, -14.31, -21.1, 0.656, 926.113, 2012-01-03 22:15:00, 0.395, 74.77, 193.2
0.503, 0.423, 4.185, 50.28, 0.0, -15.19, -34.78, 0.967, 925.921, 2012-01-03 22:30:00, 1.257, 72.47, 156.4
0.0, 0.706, 2.497, 50.85, 0.0, -15.28, -22.32, 0.865, 925.921, 2012-01-03 22:45:00, 0.144, 81.7, 151.1
0.162, 0.693, 3.375, 50.6, 0.0, -14.13, -41.3, 0.82, 925.523, 2012-01-03 23:00:00, 0.988, 76.31, 209.8
0.916, 0.499, 4.024, 50.75, 0.0, -13.94, -33.78, 0.813, 925.525, 2012-01-03 23:15:00, 1.347, 72.85, 176.9
0.593, 0.557, 2.66, 50.89, 0.0, -15.98, -33.1, 0.906, 925.792, 2012-01-03 23:30:00, 0.97, 80.8, 164.5
0.0, 0.299, 2.751, 50.75, 0.0, -14.29, -42.97, 0.733, 925.928, 2012-01-03 23:45:00, 0.359, 80.2, 187.8
0.0, 0.153, 2.265, 50.83, 0.0, -12.52, -37.97, 0.322, 925.528, 2012-01-04 00:00:00, 0.377, 83.4, 138.9
0.862, 0.497, 3.048, 50.38, 0.0, -11.55, -22.1, 0.941, 925.161, 2012-01-04 00:15:00, 1.024, 80.2, 108.5
0.736, 0.669, 2.768, 52.19, 0.0, -13.51, -19.8, 1.142, 925.261, 2012-01-04 00:30:00, 0.898, 78.19, 148.6
1.67, 0.514, 4.352, 50.3, 0.0, -15.77, -25.82, 1.022, 925.528, 2012-01-04 00:45:00, 1.796, 74.26, 112.9
1.616, 0.477, 4.641, 51.3, 0.0, -17.98, -20.8, 1.249, 925.928, 2012-01-04 01:00:00, 1.634, 69.18, 106.5
1.347, 0.43, 5.479, 50.73, 0.0, -19.89, -17.32, 1.567, 925.328, 2012-01-04 01:15:00, 0.844, 65.89, 112.4
1.473, 0.708, 6.014, 50.15, 0.0, -21.83, -16.61, 1.746, 925.45, 2012-01-04 01:30:00, 0.808, 63.0, 134.9
0.79, 0.742, 5.486, 50.79, 0.0, -23.9, -20.66, 2.267, 924.953, 2012-01-04 01:45:00, 0.377, 66.09, 44.58
0.126, 0.515, 4.863, 50.36, 0.0, -23.73, -32.74, 1.758, 924.692, 2012-01-04 02:00:00, 0.251, 70.81, 130.6
0.198, 0.587, 4.694, 50.51, 0.0, -22.19, -26.69, 1.587, 924.327, 2012-01-04 02:15:00, 0.18, 69.42, 74.49
0.036, 0.459, 4.208, 50.73, 0.0, -20.16, -48.93, 1.154, 924.33, 2012-01-04 02:30:00, 0.341, 74.38, 120.0
0.162, 0.589, 5.205, 50.49, 0.0, -19.22, -58.22, 1.636, 923.817, 2012-01-04 02:45:00, 1.419, 69.24, 77.23
0.323, 0.602, 4.639, 50.3, 0.0, -19.95, -42.62, 1.35, 924.193, 2012-01-04 03:00:00, 1.185, 71.44, 108.6
0.215, 0.758, 4.916, 51.2, 0.0, -19.18, -48.62, 1.326, 923.597, 2012-01-04 03:15:00, 0.88, 69.61, 142.2
0.215, 0.459, 5.321, 50.55, 0.0, -20.4, -59.79, 1.979, 922.961, 2012-01-04 03:30:00, 1.634, 68.71, 44.2
0.0, 0.843, 3.609, 50.46, 0.0, -19.85, -68.79, 1.315, 923.576, 2012-01-04 03:45:00, 0.629, 77.42, 131.8
0.269, 0.566, 5.293, 49.86, 0.0, -18.62, -62.69, 1.631, 923.362, 2012-01-04 04:00:00, 1.993, 69.63, 137.7
0.072, 0.697, 4.106, 51.13, 0.0, -20.02, -61.69, 1.662, 922.746, 2012-01-04 04:15:00, 1.329, 74.53, 54.1
0.144, 0.82, 5.113, 51.32, 0.0, -19.84, -59.15, 1.949, 922.146, 2012-01-04 04:30:00, 1.58, 69.56, 98.2
0.269, 0.635, 5.389, 49.95, 0.0, -21.18, -57.47, 1.981, 922.163, 2012-01-04 04:45:00, 1.796, 70.51, 102.9
0.072, 0.8, 5.413, 50.39, 0.0, -21.56, -53.81, 1.586, 922.497, 2012-01-04 05:00:00, 1.095, 69.26, 105.0
0.072, 0.751, 5.135, 50.87, 0.0, -20.29, -54.76, 1.227, 922.228, 2012-01-04 05:15:00, 0.862, 71.53, 110.0
0.233, 0.627, 4.482, 50.26, 0.0, -19.94, -46.36, 1.348, 922.028, 2012-01-04 05:30:00, 0.97, 74.87, 157.1
1.347, 0.767, 5.878, 50.13, 0.0, -20.53, -31.18, 1.479, 922.144, 2012-01-04 05:45:00, 1.526, 68.41, 96.9
0.449, 0.928, 5.58, 50.95, 0.0, -21.79, -41.47, 1.62, 921.161, 2012-01-04 06:00:00, 0.862, 68.88, 123.7
0.126, 0.661, 3.666, 50.86, 0.0, -22.03, -49.49, 1.208, 920.416, 2012-01-04 06:15:00, 0.503, 78.08, 121.2
0.718, 0.349, 5.24, 50.68, 0.0, -19.03, -38.43, 0.989, 921.889, 2012-01-04 06:30:00, 1.024, 71.58, 112.0
1.706, 0.538, 5.46, 50.72, 0.0, -22.12, -31.44, 1.776, 920.775, 2012-01-04 06:45:00, 1.886, 69.94, 89.9
0.431, 0.616, 3.528, 50.72, 0.0, -22.89, -29.57, 0.962, 922.37, 2012-01-04 07:00:00, 0.593, 79.59, 108.0
1.365, 0.536, 4.824, 50.16, 0.0, -22.04, -27.7, 1.237, 922.277, 2012-01-04 07:15:00, 1.167, 73.01, 106.1
0.233, 0.577, 3.707, 50.96, 0.0, -22.01, -36.82, 0.963, 922.741, 2012-01-04 07:30:00, 0.485, 78.5, 182.8
0.0, 0.299, 3.154, 51.06, 0.0, -19.29, -23.65, 0.52, 921.407, 2012-01-04 07:45:00, 0.0, 82.6, 171.7
0.054, 0.401, 3.265, 50.6, 0.0, -18.03, -41.96, 0.76, 921.416, 2012-01-04 08:00:00, 0.611, 81.8, 130.4
0.395, 0.421, 3.452, 50.94, 0.0, -16.84, -23.39, 0.615, 920.891, 2012-01-04 08:15:00, 0.395, 81.2, 120.2
1.078, 0.547, 4.975, 50.02, 0.0, -17.17, -19.35, 0.807, 921.895, 2012-01-04 08:30:00, 0.844, 74.97, 135.8
1.113, 0.548, 4.847, 51.18, 0.0, -18.78, -20.7, 0.957, 921.028, 2012-01-04 08:45:00, 0.862, 75.57, 141.7
0.503, 0.548, 3.812, 50.42, 0.0, -19.81, -50.22, 0.898, 920.778, 2012-01-04 09:00:00, 0.88, 80.2, 88.2
0.18, 0.548, 3.673, 50.64, 0.0, -18.05, -39.84, 0.935, 921.295, 2012-01-04 09:15:00, 0.916, 80.8, 122.3
0.7, 0.598, 5.057, 49.73, 0.0, -17.43, -22.04, 0.892, 920.761, 2012-01-04 09:30:00, 0.629, 75.33, 125.2
1.473, 0.771, 4.213, 50.32, 0.0, -20.57, -35.22, 1.292, 920.644, 2012-01-04 09:45:00, 1.473, 78.1, 90.8
0.7, 0.718, 4.475, 50.75, 0.0, -18.94, -33.98, 1.011, 920.027, 2012-01-04 10:00:00, 0.682, 78.91, 134.5
1.006, 0.573, 4.303, 50.07, 0.0, -19.08, -24.07, 1.031, 920.661, 2012-01-04 10:15:00, 0.898, 79.57, 148.7
2.388, 0.52, 3.316, 50.18, 0.0, -19.95, -28.52, 1.085, 920.427, 2012-01-04 10:30:00, 1.886, 82.4, 97.5
6.124, 0.325, 3.706, 50.33, 0.0, -18.32, -41.65, 0.639, 921.028, 2012-01-04 10:45:00, 4.795, 82.0, 134.1
11.6, 0.186, 3.297, 50.76, 0.0, -17.57, -41.41, 0.419, 921.278, 2012-01-04 11:00:00, 8.51, 84.0, 133.4
19.04, 0.489, 4.028, 51.29, 0.0, -16.87, -45.87, 0.679, 921.295, 2012-01-04 11:15:00, 13.68, 81.5, 99.2
38.23, 0.539, 4.772, 50.32, 0.0, -19.79, -46.26, 0.921, 921.295, 2012-01-04 11:30:00, 25.66, 77.82, 90.6
43.39, 0.422, 5.372, 51.3, 0.0, -22.05, -51.59, 0.95, 921.428, 2012-01-04 11:45:00, 29.11, 74.25, 65.47
46.71, 0.385, 4.817, 50.72, 0.0, -22.9, -55.65, 0.637, 921.495, 2012-01-04 12:00:00, 30.73, 77.02, 101.8
55.13, 0.271, 4.935, 50.09, 0.0, -23.9, -62.43, 0.853, 921.426, 2012-01-04 12:15:00, 35.5, 76.17, 80.1
54.83, 0.284, 5.02, 49.81, 0.0, -23.82, -60.72, 0.589, 921.516, 2012-01-04 12:30:00, 35.16, 75.86, 90.8
60.66, 0.355, 5.803, 51.23, 0.0, -24.24, -62.71, 0.926, 921.279, 2012-01-04 12:45:00, 38.41, 72.13, 94.9
70.65, 0.367, 6.506, 49.72, 0.0, -26.36, -60.56, 1.009, 921.272, 2012-01-04 13:00:00, 45.04, 68.5, 66.08
60.66, 0.434, 5.598, 50.1, 0.0, -27.41, -70.48, 0.765, 921.135, 2012-01-04 13:15:00, 38.14, 72.36, 52.9
48.54, 0.474, 6.302, 51.06, 0.0, -26.83, -74.41, 0.881, 920.667, 2012-01-04 13:30:00, 30.6, 69.27, 89.8
88.8, 0.52, 6.444, 49.45, 0.0, -27.41, -68.63, 1.044, 920.664, 2012-01-04 13:45:00, 54.21, 68.77, 70.31
58.59, 0.522, 5.313, 49.95, 0.0, -28.89, -73.94, 0.982, 920.662, 2012-01-04 14:00:00, 36.54, 73.51, 83.8
69.56, 0.48, 5.007, 49.95, 0.0, -27.32, -70.71, 0.997, 920.277, 2012-01-04 14:15:00, 42.59, 74.61, 74.44
88.7, 0.434, 6.777, 49.24, 0.0, -27.6, -67.91, 0.853, 920.056, 2012-01-04 14:30:00, 54.03, 67.45, 114.0
86.9, 0.461, 7.052, 49.3, 0.0, -29.21, -69.29, 1.119, 920.059, 2012-01-04 14:45:00, 52.63, 65.93, 91.2
92.4, 0.723, 7.385, 49.69, 0.0, -29.92, -67.52, 0.993, 919.786, 2012-01-04 15:00:00, 55.27, 64.51, 117.5
98.1, 0.695, 7.06, 49.76, 0.0, -32.06, -65.77, 1.193, 919.778, 2012-01-04 15:15:00, 58.59, 65.06, 125.8
88.9, 0.605, 7.107, 49.98, 0.0, -32.63, -68.51, 0.945, 919.691, 2012-01-04 15:30:00, 52.72, 64.79, 120.5
83.3, 0.661, 7.357, 51.03, 0.0, -31.86, -65.97, 1.067, 919.703, 2012-01-04 15:45:00, 50.08, 62.31, 86.5
69.47, 0.608, 6.747, 50.3, 0.0, -32.61, -71.07, 1.095, 919.296, 2012-01-04 16:00:00, 41.62, 65.26, 109.8
62.07, 0.41, 6.721, 49.4, 0.0, -31.0, -71.11, 0.778, 919.29, 2012-01-04 16:15:00, 36.91, 66.02, 109.9
55.08, 0.368, 5.755, 49.8, 0.0, -29.83, -70.1, 0.838, 919.21, 2012-01-04 16:30:00, 33.34, 69.7, 75.65
43.83, 0.474, 6.283, 49.58, 0.0, -29.0, -72.05, 0.864, 919.169, 2012-01-04 16:45:00, 27.22, 67.04, 63.36
23.74, 0.355, 4.519, 49.65, 0.0, -29.03, -75.69, 0.564, 918.938, 2012-01-04 17:00:00, 16.73, 74.55, 150.9
14.09, 0.368, 4.417, 50.04, 0.0, -26.75, -74.02, 0.829, 918.772, 2012-01-04 17:15:00, 11.29, 74.75, 102.1
13.59, 0.24, 3.472, 50.13, 0.0, -24.19, -66.07, 0.465, 918.922, 2012-01-04 17:30:00, 9.59, 79.86, 130.8
9.86, 0.251, 3.41, 49.91, 0.0, -21.71, -62.25, 0.437, 918.662, 2012-01-04 17:45:00, 7.757, 80.1, 124.6
3.412, 0.238, 2.917, 49.95, 0.0, -20.41, -60.64, 0.317, 918.681, 2012-01-04 18:00:00, 4.166, 82.4, 129.2
0.736, 0.222, 3.059, 49.88, 0.0, -18.55, -51.18, 0.259, 918.692, 2012-01-04 18:15:00, 2.353, 81.8, 143.0
0.449, 0.17, 2.89, 50.01, 0.0, -15.93, -37.27, 0.233, 918.303, 2012-01-04 18:30:00, 1.688, 82.9, 128.8
0.018, 0.194, 2.77, 49.88, 0.0, -14.42, -31.21, 0.242, 918.179, 2012-01-04 18:45:00, 0.898, 83.3, 107.3
0.018, 0.179, 2.375, 50.01, 0.0, -12.99, -25.87, 0.202, 917.849, 2012-01-04 19:00:00, 0.341, 85.4, 105.9
0.036, 0.14, 2.323, 50.03, 0.0, -11.51, -20.95, 0.169, 917.716, 2012-01-04 19:15:00, 0.431, 85.9, 127.7
0.126, 0.142, 2.28, 50.18, 0.0, -10.7, -18.13, 0.153, 917.717, 2012-01-04 19:30:00, 0.557, 86.2, 136.9
0.305, 0.128, 2.301, 49.87, 0.0, -9.51, -13.27, 0.132, 917.349, 2012-01-04 19:45:00, 0.251, 86.2, 133.7
0.0, 0.258, 2.048, 49.87, 0.0, -10.69, -28.23, 0.18, 917.25, 2012-01-04 20:00:00, 0.198, 87.3, 145.0
0.0, 0.226, 1.671, 49.85, 0.0, -9.85, -22.88, 0.171, 917.252, 2012-01-04 20:15:00, 0.072, 89.0, 280.3
0.0, 0.17, 1.452, 50.1, 0.0, -10.45, -35.55, 0.141, 917.118, 2012-01-04 20:30:00, 0.377, 89.8, 124.6
0.0, 0.031, 1.411, 49.8, 0.0, -9.45, -23.39, 0.016, 917.107, 2012-01-04 20:45:00, 0.539, 90.3, 60.55
0.018, 0.124, 1.218, 49.8, 0.0, -7.367, -17.76, 0.084, 916.999, 2012-01-04 21:00:00, 0.431, 90.9, 195.4
0.0, 0.122, 1.018, 49.9, 0.0, -8.03, -26.84, 0.126, 916.738, 2012-01-04 21:15:00, 0.611, 92.0, 232.3
0.0, 0.117, 0.929, 49.93, 0.0, -7.683, -25.01, 0.115, 916.472, 2012-01-04 21:30:00, 0.647, 92.4, 250.8
0.018, 0.111, 0.901, 49.86, 0.0, -7.256, -22.05, 0.074, 916.14, 2012-01-04 21:45:00, 0.826, 92.5, 244.1
0.126, 0.261, 0.822, 49.91, 0.0, -6.198, -19.64, 0.339, 915.743, 2012-01-04 22:00:00, 0.754, 93.1, 215.9
0.162, 0.208, 0.908, 49.85, 0.0, -6.338, -18.66, 0.244, 915.741, 2012-01-04 22:15:00, 0.826, 93.2, 219.6
0.467, 0.225, 0.985, 50.09, 0.0, -5.807, -15.03, 0.305, 916.009, 2012-01-04 22:30:00, 0.88, 93.1, 250.3
