station_observations
Rain_Tot, AirTC, time, RH, WS_Avg, DBTCDT
0.0, -0.623, 2012-03-08 09:00:00, 103.6, 2.375, 1.951
0.0, -0.615, 2012-03-08 10:00:00, 103.6, 2.57, 1.952
0.0, -0.612, 2012-03-08 10:59:59, 103.6, 2.53, 1.952
0.0, -0.619, 2012-03-08 12:00:00, 103.6, 2.851, 1.962
0.0, -0.619, 2012-03-08 13:00:00, 103.6, 2.316, 1.966
0.0, -0.606, 2012-03-08 13:59:59, 103.7, 2.536, 1.973
0.0, -0.627, 2012-03-08 15:00:00, 103.7, 2.548, 1.968
0.0, -0.609, 2012-03-08 16:00:00, 103.7, 3.191, 1.972
0.0, -0.609, 2012-03-08 16:59:59, 103.7, 3.463, 2.42
0.0, -0.613, 2012-03-08 18:00:00, 103.7, 2.538, 1.95
0.0, -0.618, 2012-03-08 19:00:00, 103.7, 2.438, 1.958
0.0, -0.611, 2012-03-08 19:59:59, 103.7, 2.21, 1.955
0.0, -0.613, 2012-03-08 21:00:00, 103.7, 2.378, 1.956
0.0, -0.61, 2012-03-08 22:00:00, 103.7, 2.2, 1.947
0.0, -0.607, 2012-03-08 22:59:59, 103.7, 2.21, 1.947
0.0, -0.609, 2012-03-09 00:00:00, 103.7, 2.327, 1.951
0.0, -0.61, 2012-03-09 01:00:00, 103.7, 2.397, 1.949
0.0, -0.614, 2012-03-09 01:59:59, 103.7, 2.61, 1.953
0.0, -0.616, 2012-03-09 03:00:00, 103.7, 3.039, 1.954
0.0, -0.604, 2012-03-09 04:00:00, 103.7, 2.463, 2.42
0.0, -0.613, 2012-03-09 04:59:59, 103.7, 2.834, 2.42
0.0, -0.612, 2012-03-09 06:00:00, 103.8, 2.468, 2.42
0.0, -0.614, 2012-03-09 07:00:00, 103.8, 1.708, 1.989
0.0, -0.609, 2012-03-09 07:59:59, 103.8, 1.858, 1.985
0.0, -0.61, 2012-03-09 09:00:00, 103.8, 1.789, 1.988
0.0, -0.609, 2012-03-09 10:00:00, 103.8, 2.347, 1.974
0.0, -0.609, 2012-03-09 10:59:59, 103.8, 2.368, 1.994
0.0, -0.608, 2012-03-09 12:00:00, 103.8, 1.833, 1.994
0.0, -0.608, 2012-03-09 13:00:00, 103.8, 2.237, 1.991
0.0, -0.608, 2012-03-09 13:59:59, 103.8, 2.56, 1.995
0.0, -0.606, 2012-03-09 15:00:00, 103.8, 1.772, 2.003
0.0, -0.61, 2012-03-09 16:00:00, 103.8, 1.57, 2.007
0.0, -0.612, 2012-03-09 16:59:59, 103.8, 1.638, 2.009
0.0, -0.616, 2012-03-09 18:00:00, 103.8, 1.392, 1.999
0.0, -0.617, 2012-03-09 19:00:00, 103.8, 0.736, 2.42
0.0, -0.598, 2012-03-09 19:59:59, 103.8, 1.511, 2.42
0.0, -0.594, 2012-03-09 21:00:00, 103.8, 1.825, 2.42
0.0, -0.6, 2012-03-09 22:00:00, 103.8, 2.85, 1.997
0.0, -0.603, 2012-03-09 22:59:59, 103.8, 1.919, 2.42
0.0, -0.612, 2012-03-10 00:00:00, 103.8, 1.391, 1.982
0.0, -0.6, 2012-03-10 01:00:00, 103.9, 0.756, 1.992
0.0, -0.602, 2012-03-10 01:59:59, 103.9, 0.574, 1.992
0.0, -0.605, 2012-03-10 03:00:00, 103.9, 0.481, 1.994
0.0, -0.61, 2012-03-10 04:00:00, 103.9, 0.461, 1.993
0.0, -0.612, 2012-03-10 04:59:59, 103.9, 0.602, 1.986
0.0, -0.601, 2012-03-10 06:00:00, 103.9, 0.762, 1.982
0.0, -0.606, 2012-03-10 07:00:00, 103.9, 1.174, 1.983
0.0, -0.608, 2012-03-10 07:59:59, 103.9, 0.612, 1.981
0.0, -0.607, 2012-03-10 09:00:00, 103.9, 0.709, 1.983
0.0, -0.608, 2012-03-10 10:00:00, 103.9, 0.647, 1.989
0.0, -0.609, 2012-03-10 10:59:59, 103.9, 1.007, 1.997
0.0, -0.61, 2012-03-10 12:00:00, 103.9, 1.261, 2.003
0.0, -0.61, 2012-03-10 13:00:00, 103.9, 1.941, 1.984
0.0, -0.606, 2012-03-10 13:59:59, 103.9, 1.112, 2.002
0.0, -0.59, 2012-03-10 15:00:00, 103.9, 1.604, 1.998
0.0, -0.603, 2012-03-10 16:00:00, 103.9, 1.361, 2.003
0.0, -0.617, 2012-03-10 16:59:59, 103.9, 1.285, 1.985
0.0, -0.599, 2012-03-10 18:00:00, 103.9, 0.356, 2.005
0.0, -0.596, 2012-03-10 19:00:00, 103.9, 0.539, 2.42
0.0, -0.597, 2012-03-10 19:59:59, 103.9, 1.145, 2.42
0.0, -0.603, 2012-03-10 21:00:00, 103.9, 1.404, 2.006
0.0, -0.605, 2012-03-10 22:00:00, 103.9, 1.676, 2.005
0.0, -0.608, 2012-03-10 22:59:59, 103.9, 1.174, 2.004
0.0, -0.613, 2012-03-11 00:00:00, 103.9, 0.665, 2.006
0.0, -0.607, 2012-03-11 01:00:00, 103.9, 0.845, 2.005
0.0, -0.601, 2012-03-11 01:59:59, 103.9, 0.812, 2.004
0.0, -0.601, 2012-03-11 03:00:00, 103.9, 0.805, 2.007
0.0, -0.601, 2012-03-11 04:00:00, 103.9, 0.844, 2.007
0.0, -0.604, 2012-03-11 04:59:59, 103.9, 0.54, 2.004
0.0, -0.605, 2012-03-11 06:00:00, 103.9, 1.271, 2.009
0.0, -0.607, 2012-03-11 07:00:00, 103.9, 0.469, 2.004
0.0, -0.587, 2012-03-11 07:59:59, 103.9, 0.573, 2.005
0.0, -0.605, 2012-03-11 09:00:00, 103.9, 1.15, 2.005
0.0, -0.612, 2012-03-11 10:00:00, 103.9, 0.361, 2.006
0.0, -0.61, 2012-03-11 10:59:59, 103.9, 0.316, 2.01
0.0, -0.592, 2012-03-11 12:00:00, 103.9, 1.413, 1.994
0.0, -0.594, 2012-03-11 13:00:00, 103.9, 0.963, 2.004
0.0, -0.609, 2012-03-11 13:59:59, 103.9, 0.847, 2.004
0.0, -0.615, 2012-03-11 15:00:00, 103.9, 1.496, 2.003
0.0, -0.596, 2012-03-11 16:00:00, 104.0, 1.866, 2.004
0.0, -0.597, 2012-03-11 16:59:59, 104.0, 2.281, 2.006
0.0, -0.597, 2012-03-11 18:00:00, 104.0, 2.476, 1.998
0.0, -0.601, 2012-03-11 19:00:00, 104.0, 2.457, 1.991
0.0, -0.602, 2012-03-11 19:59:59, 104.0, 1.618, 1.986
0.0, -0.599, 2012-03-11 21:00:00, 104.0, 1.438, 1.987
0.0, -0.602, 2012-03-11 22:00:00, 104.0, 1.796, 1.978
0.0, -0.6, 2012-03-11 22:59:59, 104.0, 1.479, 1.974
0.0, -0.597, 2012-03-12 00:00:00, 104.0, 1.574, 1.974
0.0, -0.597, 2012-03-12 01:00:00, 104.0, 1.907, 1.976
0.0, -0.604, 2012-03-12 01:59:59, 104.0, 1.752, 1.973
0.0, -0.615, 2012-03-12 03:00:00, 104.0, 1.844, 1.978
0.0, -0.599, 2012-03-12 04:00:00, 104.0, 2.741, 1.976
0.0, -0.589, 2012-03-12 04:59:59, 104.0, 2.473, 1.968
0.0, -0.59, 2012-03-12 06:00:00, 104.0, 1.894, 1.967
0.0, -0.59, 2012-03-12 07:00:00, 104.0, 2.144, 1.966
0.0, -0.593, 2012-03-12 07:59:59, 104.0, 2.751, 1.97
0.0, -0.591, 2012-03-12 09:00:00, 104.0, 3.292, 1.964
0.0, -0.604, 2012-03-12 10:00:00, 104.0, 3.515, 1.963
0.0, -0.598, 2012-03-12 10:59:59, 104.0, 3.207, 1.967
0.0, -0.6, 2012-03-12 12:00:00, 104.0, 3.021, 1.98
0.0, -0.6, 2012-03-12 13:00:00, 104.0, 3.429, 1.994
0.0, -0.605, 2012-03-12 13:59:59, 104.0, 2.683, 1.989
0.0, -0.594, 2012-03-12 15:00:00, 104.0, 2.504, 1.997
0.0, -0.612, 2012-03-12 16:00:00, 104.0, 2.586, 2.001
0.0, -0.596, 2012-03-12 16:59:59, 104.0, 2.558, 1.999
0.0, -0.597, 2012-03-12 18:00:00, 104.0, 2.295, 2.42
0.0, -0.597, 2012-03-12 19:00:00, 104.0, 1.645, 1.996
0.0, -0.599, 2012-03-12 19:59:59, 104.0, 1.042, 1.995
0.0, -0.597, 2012-03-12 21:00:00, 104.1, 1.182, 1.999
0.0, -0.596, 2012-03-12 22:00:00, 104.1, 1.349, 1.995
0.0, -0.597, 2012-03-12 22:59:59, 104.0, 1.732, 1.977
0.0, -0.596, 2012-03-13 00:00:00, 104.0, 1.852, 1.997
0.0, -0.596, 2012-03-13 01:00:00, 104.0, 1.774, 1.989
0.0, -0.596, 2012-03-13 01:59:59, 104.0, 1.404, 2.002
0.0, -0.596, 2012-03-13 03:00:00, 104.1, 0.825, 2.008
0.0, -0.597, 2012-03-13 04:00:00, 104.1, 0.509, 2.011
0.0, -0.596, 2012-03-13 04:59:59, 104.0, 2.26, 2.009
0.0, -0.596, 2012-03-13 06:00:00, 104.1, 2.674, 2.009
0.0, -0.596, 2012-03-13 07:00:00, 104.1, 2.068, 2.03
0.0, -0.592, 2012-03-13 07:59:59, 104.1, 3.12, 2.034
0.0, -0.578, 2012-03-13 09:00:00, 104.1, 2.296, 2.031
0.0, -0.597, 2012-03-13 10:00:00, 104.1, 2.767, 2.031
0.0, -0.604, 2012-03-13 10:59:59, 104.1, 2.254, 2.016
0.0, -0.584, 2012-03-13 12:00:00, 104.1, 2.25, 2.02
0.0, -0.582, 2012-03-13 13:00:00, 104.1, 2.654, 2.02
0.0, -0.582, 2012-03-13 13:59:59, 104.1, 3.425, 2.006
0.0, -0.581, 2012-03-13 15:00:00, 104.1, 3.531, 2.0
0.0, -0.589, 2012-03-13 16:00:00, 104.1, 2.837, 2.0
0.0, -0.584, 2012-03-13 16:59:59, 104.1, 2.539, 1.999
0.0, -0.575, 2012-03-13 18:00:00, 104.1, 1.643, 1.997
0.0, -0.579, 2012-03-13 19:00:00, 104.1, 1.371, 1.995
0.0, -0.573, 2012-03-13 19:59:59, 104.1, 1.911, 1.995
0.0, -0.58, 2012-03-13 21:00:00, 104.1, 1.821, 1.993
0.0, -0.592, 2012-03-13 22:00:00, 104.1, 1.688, 1.962
0.0, -0.595, 2012-03-13 22:59:59, 104.1, 1.6, 1.998
0.0, -0.596, 2012-03-14 00:00:00, 104.1, 1.056, 1.985
0.0, -0.595, 2012-03-14 01:00:00, 104.1, 0.934, 1.988
0.0, -0.595, 2012-03-14 01:59:59, 104.1, 0.895, 1.983
0.0, -0.596, 2012-03-14 03:00:00, 104.1, 1.641, 1.986
0.0, -0.595, 2012-03-14 04:00:00, 104.1, 1.579, 1.99
0.0, -0.596, 2012-03-14 04:59:59, 104.1, 1.623, 1.979
0.0, -0.595, 2012-03-14 06:00:00, 104.1, 1.696, 1.975
0.0, -0.595, 2012-03-14 07:00:00, 104.1, 1.511, 1.977
0.0, -0.595, 2012-03-14 07:59:59, 104.1, 1.302, 1.981
0.0, -0.594, 2012-03-14 09:00:00, 104.1, 1.811, 1.983
0.0, -0.589, 2012-03-14 10:00:00, 104.1, 2.167, 1.982
0.0, -0.584, 2012-03-14 10:59:59, 104.1, 2.533, 1.963
0.0, -0.585, 2012-03-14 12:00:00, 104.1, 2.347, 1.973
0.0, -0.582, 2012-03-14 13:00:00, 104.1, 3.167, 1.968
0.0, -0.586, 2012-03-14 13:59:59, 104.1, 3.398, 1.966
0.0, -0.582, 2012-03-14 15:00:00, 104.1, 2.982, 1.966
0.0, -0.591, 2012-03-14 16:00:00, 104.1, 2.286, 1.97
0.0, -0.594, 2012-03-14 16:59:59, 104.1, 2.622, 1.96
0.0, -0.585, 2012-03-14 18:00:00, 104.1, 2.821, 1.975
0.0, -0.575, 2012-03-14 19:00:00, 104.1, 3.275, 1.957
0.0, -0.58, 2012-03-14 19:59:59, 104.1, 3.007, 1.961
0.0, -0.58, 2012-03-14 21:00:00, 104.1, 2.856, 1.956
0.0, -0.572, 2012-03-14 22:00:00, 104.1, 2.399, 1.951
0.0, -0.57, 2012-03-14 22:59:59, 104.1, 2.286, 1.952
0.0, -0.581, 2012-03-15 00:00:00, 104.1, 2.148, 1.956
0.0, -0.575, 2012-03-15 01:00:00, 104.1, 1.774, 1.951
0.0, -0.569, 2012-03-15 01:59:59, 104.1, 1.973, 1.949
0.0, -0.579, 2012-03-15 03:00:00, 104.1, 1.881, 1.951
0.0, -0.576, 2012-03-15 04:00:00, 104.2, 2.246, 1.949
0.0, -0.575, 2012-03-15 04:59:59, 104.2, 2.237, 1.941
0.0, -0.576, 2012-03-15 06:00:00, 104.1, 2.996, 1.944
0.0, -0.573, 2012-03-15 07:00:00, 104.1, 3.212, 1.943
0.0, -0.572, 2012-03-15 07:59:59, 104.2, 2.662, 1.932
0.0, -0.57, 2012-03-15 09:00:00, 104.1, 2.981, 1.971
0.0, -0.566, 2012-03-15 10:00:00, 104.1, 2.458, 1.978
0.0, -0.576, 2012-03-15 10:59:59, 104.1, 2.429, 1.982
0.0, -0.577, 2012-03-15 12:00:00, 104.1, 2.275, 1.986
0.0, -0.578, 2012-03-15 13:00:00, 104.2, 2.08, 2.002
0.0, -0.572, 2012-03-15 13:59:59, 104.1, 2.752, 1.997
0.0, -0.553, 2012-03-15 15:00:00, 104.1, 2.357, 1.991
0.0, -0.565, 2012-03-15 16:00:00, 104.1, 2.295, 1.999
0.0, -0.577, 2012-03-15 16:59:59, 104.2, 1.037, 2.001
0.0, -0.569, 2012-03-15 18:00:00, 104.2, 1.244, 1.987
0.0, -0.553, 2012-03-15 19:00:00, 104.2, 1.416, 1.99
0.0, -0.553, 2012-03-15 19:59:59, 104.2, 1.444, 1.987
0.0, -0.552, 2012-03-15 21:00:00, 104.1, 1.094, 1.985
0.0, -0.552, 2012-03-15 22:00:00, 104.1, 1.045, 1.996
0.0, -0.552, 2012-03-15 22:59:59, 104.2, 0.833, 2.002
0.0, -0.553, 2012-03-16 00:00:00, 104.1, 0.769, 1.997
0.0, -0.552, 2012-03-16 01:00:00, 104.1, 2.464, 2.008
0.0, -0.557, 2012-03-16 01:59:59, 104.1, 2.59, 2.008
0.0, -0.558, 2012-03-16 03:00:00, 104.2, 1.424, 2.002
0.0, -0.559, 2012-03-16 04:00:00, 104.1, 1.827, 2.009
0.0, -0.56, 2012-03-16 04:59:59, 104.1, 1.491, 2.42
0.0, -0.556, 2012-03-16 06:00:00, 104.2, 0.573, 2.42
0.0, -0.544, 2012-03-16 07:00:00, 104.1, 0.452, 2.003
0.0, -0.558, 2012-03-16 07:59:59, 104.1, 0.489, 2.01
0.0, -0.563, 2012-03-16 09:00:00, 104.1, 1.346, 2.01
0.0, -0.558, 2012-03-16 10:00:00, 104.1, 1.092, 2.01
0.0, -0.544, 2012-03-16 10:59:59, 104.1, 1.039, 2.036
0.0, -0.546, 2012-03-16 12:00:00, 104.1, 0.932, 2.007
0.0, -0.542, 2012-03-16 13:00:00, 104.1, 0.856, 2.008
0.0, -0.543, 2012-03-16 13:59:59, 104.1, 0.912, 2.009
0.0, -0.547, 2012-03-16 15:00:00, 104.1, 1.501, 2.009
0.0, -0.561, 2012-03-16 16:00:00, 104.1, 1.467, 2.008
0.0, -0.556, 2012-03-16 16:59:59, 104.1, 1.098, 2.006
0.0, -0.553, 2012-03-16 18:00:00, 104.1, 1.15, 2.01
0.0, -0.562, 2012-03-16 19:00:00, 104.2, 0.988, 2.008
0.0, -0.564, 2012-03-16 19:59:59, 104.2, 1.33, 2.015
0.0, -0.556, 2012-03-16 21:00:00, 104.2, 1.785, 2.021
0.0, -0.542, 2012-03-16 22:00:00, 104.2, 1.67, 2.022
0.0, -0.561, 2012-03-16 22:59:59, 104.2, 1.475, 2.008
0.0, -0.543, 2012-03-17 00:00:00, 104.2, 0.585, 2.007
0.0, -0.538, 2012-03-17 01:00:00, 104.2, 0.766, 2.42
0.0, -0.542, 2012-03-17 01:59:59, 104.2, 0.868, 2.42
0.0, -0.541, 2012-03-17 03:00:00, 104.2, 1.054, 2.009
0.0, -0.536, 2012-03-17 04:00:00, 104.2, 1.1, 2.007
0.0, -0.535, 2012-03-17 04:59:59, 104.2, 1.269, 2.007
0.0, -0.54, 2012-03-17 06:00:00, 104.2, 1.083, 2.009
0.0, -0.555, 2012-03-17 07:00:00, 104.2, 1.195, 2.42
0.0, -0.543, 2012-03-17 07:59:59, 104.1, 1.535, 2.009
0.0, -0.535, 2012-03-17 09:00:00, 104.1, 1.438, 2.028
0.0, -0.545, 2012-03-17 10:00:00, 104.1, 1.666, 2.026
0.0, -0.551, 2012-03-17 10:59:59, 104.1, 1.774, 2.025
0.0, -0.542, 2012-03-17 12:00:00, 104.1, 1.649, 2.021
0.0, -0.542, 2012-03-17 13:00:00, 104.1, 1.367, 2.017
0.0, -0.538, 2012-03-17 13:59:59, 104.1, 1.091, 2.013
0.0, -0.545, 2012-03-17 15:00:00, 104.1, 1.099, 2.009
0.0, -0.55, 2012-03-17 16:00:00, 104.1, 0.822, 1.999
0.0, -0.537, 2012-03-17 16:59:59, 104.1, 0.501, 1.999
0.0, -0.525, 2012-03-17 18:00:00, 104.1, 0.319, 1.988
0.0, -0.534, 2012-03-17 19:00:00, 104.1, 0.412, 2.42
0.0, -0.536, 2012-03-17 19:59:59, 104.1, 1.274, 2.42
0.0, -0.53, 2012-03-17 21:00:00, 104.2, 1.247, 2.42
0.0, -0.535, 2012-03-17 22:00:00, 104.2, 1.316, 2.42
0.0, -0.55, 2012-03-17 22:59:59, 104.2, 1.452, 2.42
0.0, -0.548, 2012-03-18 00:00:00, 104.2, 1.295, 2.42
0.0, -0.541, 2012-03-18 01:00:00, 104.2, 1.56, 2.42
0.0, -0.545, 2012-03-18 01:59:59, 104.2, 1.75, 2.42
0.0, -0.541, 2012-03-18 03:00:00, 104.2, 1.548, 2.42
0.0, -0.546, 2012-03-18 04:00:00, 104.2, 1.268, 2.42
0.0, -0.534, 2012-03-18 04:59:59, 104.2, 1.364, 1.991
0.0, -0.547, 2012-03-18 06:00:00, 104.2, 1.647, 1.986
0.0, -0.541, 2012-03-18 07:00:00, 104.2, 1.496, 1.988
0.0, -0.527, 2012-03-18 07:59:59, 104.2, 0.431, 1.99
0.0, -0.542, 2012-03-18 09:00:00, 104.2, 1.045, 1.984
0.0, -0.551, 2012-03-18 10:00:00, 104.1, 1.301, 1.994
0.0, -0.531, 2012-03-18 10:59:59, 104.1, 1.569, 1.988
0.0, -0.546, 2012-03-18 12:00:00, 104.1, 0.722, 1.99
0.0, -0.534, 2012-03-18 13:00:00, 104.1, 1.768, 1.991
0.0, -0.528, 2012-03-18 13:59:59, 104.1, 1.432, 1.99
0.0, -0.54, 2012-03-18 15:00:00, 104.1, 1.46, 1.988
0.0, -0.542, 2012-03-18 16:00:00, 104.1, 1.095, 1.987
0.0, -0.541, 2012-03-18 16:59:59, 104.1, 0.927, 1.964
0.0, -0.531, 2012-03-18 18:00:00, 104.2, 1.424, 1.969
0.0, -0.54, 2012-03-18 19:00:00, 104.2, 1.775, 1.958
0.0, -0.533, 2012-03-18 19:59:59, 104.2, 1.886, 1.959
0.0, -0.54, 2012-03-18 21:00:00, 104.2, 1.942, 1.967
0.0, -0.537, 2012-03-18 22:00:00, 104.2, 1.767, 1.948
0.0, -0.533, 2012-03-18 22:59:59, 104.2, 1.707, 1.965
0.0, -0.536, 2012-03-19 00:00:00, 104.2, 1.508, 1.957
0.0, -0.534, 2012-03-19 01:00:00, 104.1, 1.346, 1.966
0.0, -0.534, 2012-03-19 01:59:59, 104.1, 1.39, 1.96
0.0, -0.531, 2012-03-19 03:00:00, 104.1, 1.484, 1.959
0.0, -0.543, 2012-03-19 04:00:00, 104.1, 1.309, 1.962
0.0, -0.525, 2012-03-19 04:59:59, 104.1, 0.934, 1.954
0.0, -0.525, 2012-03-19 06:00:00, 104.1, 1.097, 2.42
0.0, -0.521, 2012-03-19 07:00:00, 104.1, 1.407, 1.995
0.0, -0.534, 2012-03-19 07:59:59, 104.1, 0.316, 2.013
0.0, -0.536, 2012-03-19 09:00:00, 104.1, 0.987, 2.048
0.0, -0.527, 2012-03-19 10:00:00, 104.1, 1.846, 2.011
0.0, -0.541, 2012-03-19 10:59:59, 104.1, 1.355, 2.01
0.0, -0.533, 2012-03-19 12:00:00, 104.1, 0.982, 2.42
0.0, -0.536, 2012-03-19 13:00:00, 104.1, 1.719, 2.42
0.0, -0.526, 2012-03-19 13:59:59, 104.1, 2.089, 2.01
0.0, -0.535, 2012-03-19 15:00:00, 104.1, 2.275, 2.011
0.0, -0.528, 2012-03-19 16:00:00, 104.1, 2.799, 2.046
0.0, -0.534, 2012-03-19 16:59:59, 104.1, 1.516, 2.037
0.0, -0.512, 2012-03-19 18:00:00, 104.1, 1.376, 2.029
0.0, -0.523, 2012-03-19 19:00:00, 104.1, 1.777, 2.008
0.0, -0.528, 2012-03-19 19:59:59, 104.1, 2.007, 2.009
0.0, -0.523, 2012-03-19 21:00:00, 104.1, 1.866, 2.007
0.0, -0.533, 2012-03-19 22:00:00, 104.1, 1.876, 2.008
0.0, -0.531, 2012-03-19 22:59:59, 104.1, 1.736, 2.022
0.0, -0.527, 2012-03-20 00:00:00, 104.1, 1.686, 2.018
0.0, -0.536, 2012-03-20 01:00:00, 104.1, 1.801, 2.024
0.0, -0.523, 2012-03-20 01:59:59, 104.1, 1.651, 2.022
0.0, -0.541, 2012-03-20 03:00:00, 104.1, 2.357, 2.016
0.0, -0.541, 2012-03-20 04:00:00, 104.1, 2.394, 2.005
0.0, -0.536, 2012-03-20 04:59:59, 104.1, 2.268, 2.42
0.0, -0.54, 2012-03-20 06:00:00, 104.1, 2.568, 2.42
0.0, -0.541, 2012-03-20 07:00:00, 104.1, 2.278, 2.42
0.0, -0.532, 2012-03-20 07:59:59, 104.1, 2.962, 2.004
0.0, -0.527, 2012-03-20 09:00:00, 104.1, 2.386, 1.997
0.0, -0.524, 2012-03-20 10:00:00, 104.1, 1.966, 2.03
0.0, -0.526, 2012-03-20 10:59:59, 104.1, 2.051, 2.009
0.0, -0.521, 2012-03-20 12:00:00, 104.1, 1.863, 2.022
0.0, -0.516, 2012-03-20 13:00:00, 104.1, 2.198, 2.007
0.0, -0.524, 2012-03-20 13:59:59, 104.1, 1.256, 2.007
0.0, -0.531, 2012-03-20 15:00:00, 104.1, 1.422, 2.007
0.0, -0.534, 2012-03-20 16:00:00, 104.1, 1.779, 2.42
0.0, -0.516, 2012-03-20 16:59:59, 104.1, 1.708, 1.994
0.0, -0.516, 2012-03-20 18:00:00, 104.1, 1.604, 1.996
0.0, -0.517, 2012-03-20 19:00:00, 104.1, 1.338, 1.993
0.0, -0.519, 2012-03-20 19:59:59, 104.1, 1.503, 2.001
0.0, -0.518, 2012-03-20 21:00:00, 104.1, 1.884, 1.99
0.0, -0.516, 2012-03-20 22:00:00, 104.1, 2.326, 2.008
0.0, -0.517, 2012-03-20 22:59:59, 104.1, 2.151, 2.004
0.0, -0.516, 2012-03-21 00:00:00, 104.1, 2.475, 2.004
0.0, -0.516, 2012-03-21 01:00:00, 104.1, 2.039, 2.005
0.0, -0.518, 2012-03-21 01:59:59, 104.1, 2.45, 1.999
0.0, -0.514, 2012-03-21 03:00:00, 104.1, 2.253, 2.0
0.0, -0.503, 2012-03-21 04:00:00, 104.1, 2.875, 2.003
0.0, -0.51, 2012-03-21 04:59:59, 104.1, 2.197, 2.002
0.0, -0.516, 2012-03-21 06:00:00, 104.1, 1.71, 1.998
0.0, -0.516, 2012-03-21 07:00:00, 104.1, 1.599, 2.002
0.0, -0.519, 2012-03-21 07:59:59, 104.2, 1.997, 2.001
0.0, -0.523, 2012-03-21 09:00:00, 104.1, 2.469, 1.998
0.0, -0.518, 2012-03-21 10:00:00, 104.2, 2.517, 1.982
0.0, -0.516, 2012-03-21 10:59:59, 104.2, 2.542, 1.992
0.0, -0.516, 2012-03-21 12:00:00, 104.1, 2.068, 1.993
0.0, -0.515, 2012-03-21 13:00:00, 104.1, 1.819, 1.983
0.0, -0.515, 2012-03-21 13:59:59, 104.1, 1.886, 1.988
0.0, -0.516, 2012-03-21 15:00:00, 104.1, 1.84, 1.985
0.0, -0.516, 2012-03-21 16:00:00, 104.1, 1.567, 1.972
0.0, -0.498, 2012-03-21 16:59:59, 104.2, 1.404, 1.978
0.0, -0.517, 2012-03-21 18:00:00, 104.2, 1.269, 1.961
0.0, -0.518, 2012-03-21 19:00:00, 104.2, 1.648, 1.972
0.0, -0.516, 2012-03-21 19:59:59, 104.2, 1.735, 1.978
0.0, -0.513, 2012-03-21 21:00:00, 104.2, 2.069, 1.973
0.0, -0.518, 2012-03-21 22:00:00, 104.2, 2.117, 1.965
0.0, -0.519, 2012-03-21 22:59:59, 104.2, 2.071, 1.968
0.0, -0.514, 2012-03-22 00:00:00, 104.2, 1.82, 1.968
0.0, -0.517, 2012-03-22 01:00:00, 104.1, 1.766, 1.971
0.0, -0.518, 2012-03-22 01:59:59, 104.1, 1.572, 1.971
0.0, -0.515, 2012-03-22 03:00:00, 104.1, 1.751, 1.965
0.0, -0.513, 2012-03-22 04:00:00, 104.1, 1.847, 1.966
0.0, -0.516, 2012-03-22 04:59:59, 104.1, 1.813, 1.966
0.0, -0.516, 2012-03-22 06:00:00, 104.0, 1.738, 1.964
0.0, -0.512, 2012-03-22 07:00:00, 104.0, 1.343, 1.969
0.0, -0.51, 2012-03-22 07:59:59, 104.0, 0.593, 1.97
0.0, -0.512, 2012-03-22 09:00:00, 104.0, 0.38, 1.971
0.0, -0.514, 2012-03-22 10:00:00, 103.9, 0.547, 1.971
0.0, -0.503, 2012-03-22 10:59:59, 103.9, 0.661, 1.971
0.0, -0.504, 2012-03-22 12:00:00, 103.9, 1.603, 1.968
0.0, -0.511, 2012-03-22 13:00:00, 103.9, 1.738, 1.959
0.0, -0.506, 2012-03-22 13:59:59, 103.9, 1.841, 1.959
0.0, -0.509, 2012-03-22 15:00:00, 103.9, 1.464, 1.96
0.0, -0.509, 2012-03-22 16:00:00, 103.9, 1.464, 1.951
0.0, -0.506, 2012-03-22 16:59:59, 103.9, 1.213, 1.953
0.0, -0.504, 2012-03-22 18:00:00, 104.0, 1.413, 1.949
0.0, -0.503, 2012-03-22 19:00:00, 104.0, 2.102, 1.946
0.0, -0.503, 2012-03-22 19:59:59, 104.0, 2.179, 1.952
0.0, -0.51, 2012-03-22 21:00:00, 104.0, 1.941, 1.946
0.0, -0.508, 2012-03-22 22:00:00, 104.0, 1.886, 1.951
0.0, -0.509, 2012-03-22 22:59:59, 104.0, 1.932, 1.952
0.0, -0.514, 2012-03-23 00:00:00, 103.9, 1.959, 1.947
0.0, -0.514, 2012-03-23 01:00:00, 103.9, 1.862, 1.95
0.0, -0.509, 2012-03-23 01:59:59, 103.9, 1.657, 1.947
0.0, -0.51, 2012-03-23 03:00:00, 103.9, 1.621, 1.947
0.0, -0.511, 2012-03-23 04:00:00, 103.9, 1.533, 1.946
0.0, -0.51, 2012-03-23 04:59:59, 103.9, 1.639, 1.943
0.0, -0.514, 2012-03-23 06:00:00, 103.8, 1.896, 1.943
0.0, -0.505, 2012-03-23 07:00:00, 103.8, 1.423, 1.932
0.0, -0.514, 2012-03-23 07:59:59, 103.8, 1.178, 1.949
0.0, -0.516, 2012-03-23 09:00:00, 103.8, 1.272, 1.935
0.0, -0.505, 2012-03-23 10:00:00, 103.8, 2.254, 1.947
0.0, -0.504, 2012-03-23 10:59:59, 103.8, 1.814, 1.947
0.0, -0.5, 2012-03-23 12:00:00, 103.8, 1.341, 1.933
0.0, -0.506, 2012-03-23 13:00:00, 103.8, 1.191, 1.934
0.0, -0.492, 2012-03-23 13:59:59, 103.8, 0.853, 1.937
0.0, -0.515, 2012-03-23 15:00:00, 103.8, 0.777, 1.93
