X,Y,Name,CAUSE GENERAL,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-118.2711790124,51.0931229637932,N41242,Lightning,0.009,N41242,Fire,2017,2017,51.093117,-118.271164
-117.028081659013,51.3936897257541,N41661,Person,0.09,N41661,Fire,2017,2017,51.393683,-117.028067
-117.256431407626,51.7083232172548,N41917,Lightning,1.8,N41917,Fire,2017,2017,51.708317,-117.256416
-117.72263287263,50.2642388780073,N50415,Lightning,0.4,N50415,Fire,2017,2017,50.264233,-117.722618
-117.831428003168,50.3081078739316,N50984,Lightning,0.01,N50984,Fire,2017,2017,50.308102,-117.831413
-117.909133252852,49.6983551230614,N51011,Lightning,0.009,N51011,Fire,2017,2017,49.698349,-117.909119
-117.791465387041,50.6368737944992,N51075,Lightning,445,N51075,Fire,2017,2017,50.636868,-117.791451
-118.094779391318,49.718290804903,N51224,Lightning,0.01,N51224,Fire,2017,2017,49.718285,-118.094765
-117.425796003084,50.5615564321131,N51250,Lightning,0.02,N51250,Fire,2017,2017,50.56155,-117.425781
-117.462248995633,49.8102211838051,N51257,Lightning,0.04,N51257,Fire,2017,2017,49.810215,-117.462234
-117.686164355204,50.5760561050187,N51258,Lightning,0.009,N51258,Fire,2017,2017,50.57605,-117.68615
-117.861464971985,50.5316567816511,N52090,Lightning,0.01,N52090,Fire,2017,2017,50.53165,-117.86145
-118.51325157347,49.3471054380862,N61229,Lightning,0.04,N61229,Fire,2017,2017,49.347099,-118.513237
-118.556380582641,49.3568405327609,N61618,Lightning,0.01,N61618,Fire,2017,2017,49.356834,-118.556366
-117.152144797189,50.4171739571658,N70999,Lightning,0.014,N70999,Fire,2017,2017,50.417168,-117.15213
-116.798316148173,50.1253572770693,N71078,Lightning,4280,N71078,Fire,2017,2017,50.125351,-116.798302
-117.115332872084,50.3193727565645,N71390,Lightning,0.1,N71390,Fire,2017,2017,50.319366,-117.115318
-123.033715640463,53.1679553655361,C10248,Lightning,132.2,C10248,Fire,2017,2017,53.16795,-123.033699
-122.532349594893,52.4281391113554,C10739,Lightning,0,C10739,Fire,2017,2017,52.428133,-122.532333
-122.586869326837,52.4804059020721,C10740,Lightning,5648,C10740,Fire,2017,2017,52.4804,-122.586853
-122.559633005494,52.4322725072564,C10921,Lightning,0,C10921,Fire,2017,2017,52.432267,-122.559617
-121.956650630075,52.1870556731738,C20338,Person,0.009,C20338,Fire,2017,2017,52.18705,-121.956635
-121.833449398511,52.1764225823378,C20645,Person,3387,C20645,Fire,2017,2017,52.176417,-121.833433
-121.97325217952,52.3517208742726,C20651,Lightning,0,C20651,Fire,2017,2017,52.351715,-121.973236
-122.156449230085,52.1190243424192,C21498,Person,0.009,C21498,Fire,2017,2017,52.119019,-122.156433
-122.092766539411,51.8578739400808,C21881,Lightning,0.2,C21881,Fire,2017,2017,51.857868,-122.09275
-122.063050036491,51.8588734417248,C22028,Lightning,0.15,C22028,Fire,2017,2017,51.858868,-122.063034
-121.039032796663,52.600172703515,C31156,Lightning,577,C31156,Fire,2017,2017,52.600167,-121.039017
-121.667549936249,52.372755211367,C31745,Lightning,0.25,C31745,Fire,2017,2017,52.372749,-121.667534
-120.729500187608,51.5101072964953,C40584,Person,0.009,C40584,Fire,2017,2017,51.510101,-120.729485
-121.118851096158,51.3038389373592,C41516,Lightning,0.5,C41516,Fire,2017,2017,51.303833,-121.118835
-120.970116209249,51.7592717730543,C41718,Lightning,0.7,C41718,Fire,2017,2017,51.759266,-120.9701
-123.161515264734,51.9897403109779,C50043,Person,8,C50043,Fire,2017,2017,51.989735,-123.161499
-125.038186343139,51.9568382809542,C50660,Lightning,0,C50660,Fire,2017,2017,51.956833,-125.03817
-125.491151372526,52.4155060287772,C51273,Lightning,0.009,C51273,Fire,2017,2017,52.415501,-125.491135
-121.811417504041,52.5035230013084,C31241,Lightning,0.009,C31241,Fire,2017,2017,52.503517,-121.811401
-121.624352248952,52.1568738132248,C31425,Person,2,C31425,Fire,2017,2017,52.156868,-121.624336
-120.5582327266,52.6181060638985,C31489,Lightning,1725,C31489,Fire,2017,2017,52.6181,-120.558217
-121.83668611451,52.5262891023208,C31495,Lightning,0.04,C31495,Fire,2017,2017,52.526283,-121.83667
-124.016381545269,52.4099062173,C50952,Lightning,0,C50952,Fire,2017,2017,52.409901,-124.016365
