station_observations
pcpn_amt_pst24hrs, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, snw_dpth, dwpt_temp, stn_pres
None, -5.3, -7.5, 1011.0, 0.0, 0.0, -5.3, 91.0, 2022-11-03 00:00:00, 48.0, -6.0, 913.0
None, -5.3, -7.5, 1009.8, 0.1, 0.0, -5.2, 92.0, 2022-11-03 01:00:00, 48.0, -7.0, 912.0
None, -5.2, -7.5, 1007.5, 0.1, 0.0, -5.1, 94.0, 2022-11-03 02:00:00, 47.0, -6.0, 910.0
None, -5.0, -7.5, 1005.2, 0.1, 4.0, -4.9, 94.0, 2022-11-03 03:00:00, 51.0, -6.0, 908.0
None, -4.7, -7.5, 1004.0, 0.1, 0.0, -4.7, 94.0, 2022-11-03 04:00:00, 51.0, -6.0, 907.0
None, -4.7, -7.5, 1002.9, 0.5, 0.0, -4.5, 95.0, 2022-11-03 05:00:00, 50.0, -5.0, 906.0
None, -4.2, -7.5, 1001.7, 0.7, 1.0, -4.1, 95.0, 2022-11-03 06:00:00, 51.0, -5.0, 905.0
None, -3.9, -4.5, 1000.5, 0.3, 1.0, -3.9, 96.0, 2022-11-03 07:00:00, 51.0, -5.0, 904.0
None, -3.7, -4.5, 1000.5, 0.4, 1.0, -3.5, 96.0, 2022-11-03 08:00:00, 52.0, -4.0, 904.0
None, -3.3, -4.5, 1000.3, 0.7, 2.0, -3.1, 97.0, 2022-11-03 09:00:00, 53.0, -3.0, 904.0
None, -2.7, -4.5, 1000.3, 0.1, 0.0, -2.7, 97.0, 2022-11-03 10:00:00, 53.0, -3.0, 904.0
None, -2.3, -4.5, 1000.2, 0.2, 0.0, -2.3, 98.0, 2022-11-03 11:00:00, 53.0, -2.0, 904.0
None, -2.1, -4.5, 1000.2, 0.0, 0.0, -1.8, 97.0, 2022-11-03 12:00:00, 53.0, -2.0, 904.0
None, -1.8, -4.5, 1000.1, 0.2, 1.0, -1.7, 98.0, 2022-11-03 13:00:00, 53.0, -2.0, 904.0
None, -1.4, -4.5, 1000.1, 0.0, 0.0, -1.2, 98.0, 2022-11-03 14:00:00, 53.0, -2.0, 904.0
None, -1.0, -4.5, 998.9, 0.1, 0.0, -1.1, 98.0, 2022-11-03 15:00:00, 53.0, -2.0, 903.0
None, -1.1, -4.5, 998.9, 0.2, 0.0, -1.0, 98.0, 2022-11-03 16:00:00, 53.0, -2.0, 903.0
None, -1.1, -4.5, 998.9, 0.2, 1.0, -0.9, 99.0, 2022-11-03 17:00:00, 54.0, -1.0, 903.0
None, -1.5, -4.5, 998.9, 0.2, 0.0, -0.9, 99.0, 2022-11-03 18:00:00, 54.0, -2.0, 903.0
None, -1.9, -2.1, 998.9, 0.0, 0.0, -1.3, 98.0, 2022-11-03 19:00:00, 54.0, -2.0, 903.0
None, -1.9, -2.1, 998.9, 0.0, 0.0, -1.3, 98.0, 2022-11-03 20:00:00, 53.0, -2.0, 903.0
None, -1.7, -2.2, 998.8, 0.1, 0.0, -1.3, 99.0, 2022-11-03 21:00:00, 53.0, -2.0, 903.0
None, -2.2, -2.3, 998.8, 0.0, 0.0, -1.3, 98.0, 2022-11-03 22:00:00, 53.0, -2.0, 903.0
None, -2.4, -2.5, 997.7, -0.2, -1.0, -1.3, 98.0, 2022-11-03 23:00:00, 52.0, -3.0, 902.0
None, -2.4, -2.6, 997.6, 0.2, 0.0, -1.3, 98.0, 2022-11-04 00:00:00, 52.0, -2.0, 902.0
None, -2.4, -2.6, 997.6, 0.0, 0.0, -1.3, 98.0, 2022-11-04 01:00:00, 52.0, -3.0, 902.0
None, -2.3, -2.6, 997.6, 0.1, -1.0, -1.3, 98.0, 2022-11-04 02:00:00, 51.0, -3.0, 902.0
None, -2.3, -2.6, 997.5, -0.4, 2.0, -1.3, 98.0, 2022-11-04 03:00:00, 53.0, -3.0, 902.0
None, -2.5, -2.8, 996.4, 0.5, 0.0, -1.3, 98.0, 2022-11-04 04:00:00, 52.0, -3.0, 901.0
None, -3.2, -3.4, 996.5, 0.0, 0.0, -1.3, 97.0, 2022-11-04 05:00:00, 52.0, -3.0, 901.0
None, -3.5, -3.6, 996.6, 0.0, 0.0, -1.3, 97.0, 2022-11-04 06:00:00, 52.0, -4.0, 901.0
None, -3.4, -3.8, 995.5, 0.0, 0.0, -3.2, 97.0, 2022-11-04 07:00:00, 52.0, -4.0, 900.0
None, -3.2, -3.8, 994.4, 0.0, 0.0, -3.0, 97.0, 2022-11-04 08:00:00, 52.0, -4.0, 899.0
None, -3.3, -3.8, 994.4, 0.3, 1.0, -3.0, 97.0, 2022-11-04 09:00:00, 52.0, -4.0, 899.0
None, -3.2, -3.8, 993.3, 0.2, 0.0, -3.0, 97.0, 2022-11-04 10:00:00, 52.0, -4.0, 898.0
None, -3.4, -3.8, 993.4, 0.3, 0.0, -2.7, 97.0, 2022-11-04 11:00:00, 53.0, -4.0, 898.0
None, -4.0, -4.2, 992.3, 0.3, 0.0, -2.7, 96.0, 2022-11-04 12:00:00, 53.0, -4.0, 897.0
None, -3.5, -4.2, 992.3, 0.5, 1.0, -2.7, 96.0, 2022-11-04 13:00:00, 53.0, -4.0, 897.0
None, -2.9, -4.2, 992.2, 0.2, 0.0, -2.7, 97.0, 2022-11-04 14:00:00, 53.0, -3.0, 897.0
None, -2.8, -4.2, 991.1, 0.0, 0.0, -2.6, 96.0, 2022-11-04 15:00:00, 53.0, -3.0, 896.0
None, -2.8, -4.2, 991.1, 0.0, 0.0, -2.6, 96.0, 2022-11-04 16:00:00, 52.0, -4.0, 896.0
None, -3.2, -4.2, 991.2, 0.0, 0.0, -2.6, 97.0, 2022-11-04 17:00:00, 52.0, -4.0, 896.0
None, -4.5, -4.6, 992.5, -0.1, -1.0, -2.6, 96.0, 2022-11-04 18:00:00, 51.0, -5.0, 897.0
None, -5.8, -6.2, 992.6, 0.0, 0.0, -4.5, 95.0, 2022-11-04 19:00:00, 51.0, -7.0, 897.0
None, -7.2, -7.3, 993.8, 0.0, 0.0, -4.5, 94.0, 2022-11-04 20:00:00, 51.0, -8.0, 898.0
None, -7.5, -8.0, 995.0, 0.0, 0.0, -4.5, 94.0, 2022-11-04 21:00:00, 51.0, -8.0, 899.0
None, -7.8, -8.2, 995.0, 0.0, 0.0, -4.5, 94.0, 2022-11-04 22:00:00, 51.0, -8.0, 899.0
None, -8.6, -8.6, 996.2, 0.0, -1.0, -4.5, 92.0, 2022-11-04 23:00:00, 50.0, -10.0, 900.0
None, -9.7, -10.0, 996.4, 0.0, 0.0, -4.5, 92.0, 2022-11-05 00:00:00, 50.0, -10.0, 900.0
None, -10.2, -10.3, 997.5, -0.1, 0.0, -4.5, 91.0, 2022-11-05 01:00:00, 50.0, -12.0, 901.0
None, -8.9, -10.6, 997.3, 0.1, 1.0, -4.5, 92.0, 2022-11-05 02:00:00, 50.0, -10.0, 901.0
None, -8.8, -10.6, 998.4, 0.1, 0.0, -4.5, 92.0, 2022-11-05 03:00:00, 50.0, -10.0, 902.0
None, -9.5, -10.6, 999.6, 0.0, 0.0, -4.5, 92.0, 2022-11-05 04:00:00, 49.0, -11.0, 903.0
None, -10.4, -10.6, 999.7, -0.1, 0.0, -4.5, 91.0, 2022-11-05 05:00:00, 49.0, -12.0, 903.0
None, -10.2, -10.8, 1001.0, 0.0, 1.0, -4.5, 93.0, 2022-11-05 06:00:00, 49.0, -11.0, 904.0
None, -8.8, -10.2, 1000.9, 0.2, -1.0, -7.9, 92.0, 2022-11-05 07:00:00, 49.0, -10.0, 904.0
None, -7.7, -10.2, 1002.1, 0.0, 0.0, -7.4, 92.0, 2022-11-05 08:00:00, 49.0, -9.0, 905.0
None, -7.6, -10.2, 1003.2, 0.0, 0.0, -7.4, 92.0, 2022-11-05 09:00:00, 49.0, -8.0, 906.0
None, -7.7, -10.2, 1004.4, -0.2, 0.0, -7.3, 92.0, 2022-11-05 10:00:00, 48.0, -9.0, 907.0
None, -7.5, -10.2, 1005.5, 0.2, 0.0, -7.1, 90.0, 2022-11-05 11:00:00, 49.0, -8.0, 908.0
None, -6.1, -10.2, 1005.5, 0.1, 0.0, -6.1, 89.0, 2022-11-05 12:00:00, 49.0, -7.0, 908.0
None, -5.6, -10.2, 1006.6, 0.0, 0.0, -5.4, 85.0, 2022-11-05 13:00:00, 48.0, -8.0, 909.0
None, -5.4, -10.2, 1006.4, -0.3, 0.0, -5.2, 83.0, 2022-11-05 14:00:00, 48.0, -7.0, 909.0
None, -6.0, -10.2, 1007.6, 0.2, 0.0, -5.2, 81.0, 2022-11-05 15:00:00, 48.0, -8.0, 910.0
None, -6.5, -10.2, 1008.9, 0.0, 0.0, -5.2, 84.0, 2022-11-05 16:00:00, 48.0, -9.0, 911.0
None, -7.1, -10.2, 1010.1, -0.1, 0.0, -5.2, 81.0, 2022-11-05 17:00:00, 48.0, -10.0, 912.0
None, -7.5, -10.2, 1011.3, 0.0, 0.0, -5.2, 81.0, 2022-11-05 18:00:00, 47.0, -10.0, 913.0
None, -8.1, -8.2, 1012.3, -0.1, 0.0, -7.5, 80.0, 2022-11-05 19:00:00, 47.0, -10.0, 914.0
None, -8.4, -8.4, 1013.3, 0.1, 0.0, -7.5, 80.0, 2022-11-05 20:00:00, 47.0, -11.0, 915.0
None, -8.7, -8.7, 1014.4, -0.2, 0.0, -7.5, 77.0, 2022-11-05 21:00:00, 47.0, -11.0, 916.0
None, -9.1, -9.1, 1015.6, 0.1, 0.0, -7.5, 76.0, 2022-11-05 22:00:00, 47.0, -12.0, 917.0
None, -9.4, -9.6, 1016.7, -0.6, 0.0, -7.5, 73.0, 2022-11-05 23:00:00, 47.0, -13.0, 918.0
None, -10.2, -10.3, 1017.7, 0.3, 0.0, -7.5, 72.0, 2022-11-06 00:00:00, 46.0, -13.0, 919.0
None, -11.1, -11.3, 1020.1, 0.0, 0.0, -7.5, 69.0, 2022-11-06 02:00:00, 46.0, -15.0, 921.0
None, -11.7, -11.9, 1022.5, 0.0, 0.0, -7.5, 73.0, 2022-11-06 04:00:00, 46.0, -15.0, 923.0
None, -13.1, -13.3, 1025.0, 0.1, 0.0, -7.5, 73.0, 2022-11-06 06:00:00, 46.0, -17.0, 925.0
None, -13.5, -13.6, 1026.1, 0.0, 0.0, -12.9, 71.0, 2022-11-06 07:00:00, 45.0, -17.0, 926.0
None, -13.5, -13.7, 1027.3, 0.0, 0.0, -12.9, 72.0, 2022-11-06 08:00:00, 45.0, -18.0, 927.0
None, -13.4, -13.7, 1027.3, 0.0, 0.0, -12.9, 70.0, 2022-11-06 09:00:00, 45.0, -17.0, 927.0
None, -12.2, -13.7, 1028.3, -0.1, 0.0, -12.0, 66.0, 2022-11-06 10:00:00, 45.0, -16.0, 928.0
None, -11.3, -13.7, None, None, None, -11.2, 64.0, 2022-11-06 11:00:00, None, -16.0, None
None, -10.6, -13.7, 1028.3, 0.2, 0.0, -10.6, 61.0, 2022-11-06 12:00:00, 45.0, -16.0, 928.0
None, -10.4, -13.7, 1028.3, -0.4, 0.0, -10.2, 59.0, 2022-11-06 13:00:00, 45.0, -16.0, 928.0
None, -10.5, -13.7, 1028.3, -0.1, 0.0, -10.2, 59.0, 2022-11-06 14:00:00, 44.0, -16.0, 928.0
None, -10.5, -13.7, 1028.3, 0.3, 0.0, -10.2, 61.0, 2022-11-06 15:00:00, 44.0, -16.0, 928.0
None, -11.9, -13.7, 1028.6, -0.2, 0.0, -10.2, 66.0, 2022-11-06 16:00:00, 44.0, -16.0, 928.0
None, -13.1, -13.7, 1030.0, -0.3, 0.0, -10.2, 64.0, 2022-11-06 18:00:00, 44.0, -18.0, 929.0
None, -14.1, -14.1, 1031.3, -0.3, 0.0, -12.9, 66.0, 2022-11-06 20:00:00, 44.0, -18.0, 930.0
None, -14.2, -14.5, 1032.4, 0.1, 0.0, -12.9, 65.0, 2022-11-06 21:00:00, 44.0, -19.0, 931.0
None, -14.8, -14.7, 1032.3, 0.3, 0.0, -12.9, 65.0, 2022-11-06 22:00:00, 44.0, -19.0, 931.0
None, -14.7, -15.0, 1033.3, -0.1, 0.0, -12.9, 64.0, 2022-11-06 23:00:00, 44.0, -20.0, 932.0
None, -14.7, -15.0, 1033.2, -0.5, 0.0, -12.9, 61.0, 2022-11-07 00:00:00, 43.0, -20.0, 932.0
None, -15.1, -15.2, 1034.3, 0.6, 0.0, -12.9, 64.0, 2022-11-07 01:00:00, 43.0, -20.0, 933.0
None, -15.0, -15.2, 1034.3, -0.2, 0.0, -12.9, 62.0, 2022-11-07 02:00:00, 43.0, -20.0, 933.0
None, -15.5, -15.6, 1034.4, 0.5, 0.0, -12.9, 62.0, 2022-11-07 03:00:00, 43.0, -20.0, 933.0
None, -15.8, -16.1, 1034.6, -0.4, 0.0, -12.9, 63.0, 2022-11-07 04:00:00, 43.0, -20.0, 933.0
None, -16.2, -16.4, None, None, None, -12.9, 65.0, 2022-11-07 05:00:00, None, -21.0, None
None, -16.8, -17.1, 1037.2, -0.5, 0.0, -16.3, 65.0, 2022-11-07 08:00:00, 43.0, -22.0, 935.0
None, -16.9, -17.1, 1037.2, 0.3, 0.0, -16.3, 64.0, 2022-11-07 09:00:00, 43.0, -21.0, 935.0
None, -15.3, -17.1, 1038.2, -0.1, 0.0, -15.4, 59.0, 2022-11-07 10:00:00, 43.0, -21.0, 936.0
None, -14.1, -17.1, 1036.9, -0.1, 0.0, -14.2, 55.0, 2022-11-07 11:00:00, 43.0, -21.0, 935.0
None, -13.4, -17.1, 1036.9, 0.2, 0.0, -13.4, 54.0, 2022-11-07 12:00:00, 42.0, -20.0, 935.0
None, -12.6, -17.1, 1035.7, -0.4, 0.0, -12.6, 53.0, 2022-11-07 13:00:00, 42.0, -20.0, 934.0
None, -12.2, -17.1, 1035.6, 0.3, 0.0, -12.1, 54.0, 2022-11-07 14:00:00, 42.0, -19.0, 934.0
None, -12.2, -17.1, 1035.7, -0.3, 0.0, -12.0, 54.0, 2022-11-07 15:00:00, 42.0, -18.0, 934.0
None, -13.7, -17.1, 1035.9, 0.4, 0.0, -12.0, 60.0, 2022-11-07 16:00:00, 42.0, -19.0, 934.0
None, -14.0, -17.1, 1034.9, -0.2, 0.0, -12.0, 60.0, 2022-11-07 17:00:00, 42.0, -20.0, 933.0
None, -14.7, -17.1, 1036.1, 0.0, 0.0, -12.0, 63.0, 2022-11-07 18:00:00, 42.0, -20.0, 934.0
None, -15.6, -15.6, 1036.2, -0.1, 0.0, -14.7, 67.0, 2022-11-07 19:00:00, 42.0, -19.0, 934.0
None, -16.3, -16.6, 1036.4, 0.1, 0.0, -14.7, 70.0, 2022-11-07 20:00:00, 42.0, -21.0, 934.0
None, -18.2, -18.5, 1036.6, 0.0, 0.0, -14.7, 78.0, 2022-11-07 21:00:00, 41.0, -21.0, 934.0
None, -19.7, -19.6, 1036.6, 0.0, 0.0, -14.7, 79.0, 2022-11-07 22:00:00, 41.0, -22.0, 934.0
None, -19.5, -19.8, 1036.4, -0.1, 0.0, -14.7, 80.0, 2022-11-07 23:00:00, 41.0, -22.0, 934.0
None, -19.2, -19.9, 1036.3, 0.0, 0.0, -14.7, 77.0, 2022-11-08 00:00:00, 41.0, -22.0, 934.0
None, -18.6, -19.9, 1035.0, 0.0, 1.0, -14.7, 70.0, 2022-11-08 01:00:00, 41.0, -23.0, 933.0
None, -20.0, -20.0, 1035.1, 0.0, 0.0, -14.7, 78.0, 2022-11-08 02:00:00, 41.0, -23.0, 933.0
None, -20.6, -20.0, 1035.2, 0.1, -1.0, -14.7, 71.0, 2022-11-08 03:00:00, 40.0, -24.0, 933.0
None, -19.3, -22.0, 1034.1, -0.2, 2.0, -14.7, 74.0, 2022-11-08 04:00:00, 41.0, -22.0, 932.0
None, -19.7, -22.2, 1034.2, 0.1, 0.0, -14.7, 78.0, 2022-11-08 05:00:00, 41.0, -22.0, 932.0
None, -22.4, -22.3, 1033.5, 0.2, -1.0, -14.7, 79.0, 2022-11-08 06:00:00, 40.0, -24.0, 931.0
None, -22.1, -22.3, 1033.6, -0.1, 0.0, -19.0, 77.0, 2022-11-08 07:00:00, 40.0, -24.0, 931.0
None, -22.3, -22.4, 1033.7, -0.1, 1.0, -19.0, 82.0, 2022-11-08 08:00:00, 41.0, -24.0, 931.0
None, -21.5, -23.2, 1032.8, 0.0, 0.0, -19.0, 81.0, 2022-11-08 09:00:00, 40.0, -24.0, 930.0
None, -20.6, -23.2, 1032.8, 0.1, 0.0, -19.0, 80.0, 2022-11-08 10:00:00, 41.0, -23.0, 930.0
None, -18.2, -23.2, 1031.4, 0.3, 0.0, -17.7, 77.0, 2022-11-08 11:00:00, 41.0, -21.0, 929.0
None, -16.6, -23.2, 1030.0, 0.2, 1.0, -16.9, 77.0, 2022-11-08 12:00:00, 41.0, -20.0, 928.0
None, -15.5, -23.2, 1029.8, 0.0, 0.0, -15.6, 75.0, 2022-11-08 13:00:00, 41.0, -18.0, 928.0
None, -14.5, -23.2, 1028.8, 0.0, 0.0, -14.5, 72.0, 2022-11-08 14:00:00, 41.0, -17.0, 927.0
None, -13.9, -23.2, 1027.7, 0.0, 1.0, -13.8, 71.0, 2022-11-08 15:00:00, 41.0, -18.0, 926.0
None, -14.0, -23.2, 1026.4, 0.1, 0.0, -13.6, 75.0, 2022-11-08 16:00:00, 41.0, -16.0, 925.0
None, -14.6, -23.2, 1025.4, -0.1, 0.0, -13.6, 84.0, 2022-11-08 17:00:00, 41.0, -16.0, 924.0
None, -14.7, -23.2, 1025.8, -0.1, 0.0, -13.6, 86.0, 2022-11-08 18:00:00, 42.0, -16.0, 924.0
None, -13.7, -14.7, 1024.5, 0.1, -1.0, -13.5, 81.0, 2022-11-08 19:00:00, 41.0, -16.0, 923.0
None, -13.3, -14.7, 1024.5, 0.0, 0.0, -13.1, 78.0, 2022-11-08 20:00:00, 41.0, -16.0, 923.0
None, -13.2, -14.7, 1024.4, 0.0, 0.0, -13.0, 78.0, 2022-11-08 21:00:00, 41.0, -16.0, 923.0
None, -13.8, -14.7, 1024.3, 0.0, 0.0, -13.0, 86.0, 2022-11-08 22:00:00, 41.0, -15.0, 923.0
None, -13.4, -14.7, 1022.9, 0.0, 0.0, -13.0, 87.0, 2022-11-08 23:00:00, 41.0, -15.0, 922.0
None, -13.3, -14.7, 1022.7, 0.0, 0.0, -13.0, 83.0, 2022-11-09 00:00:00, 41.0, -15.0, 922.0
None, -13.3, -14.7, 1022.5, 0.0, 0.0, -12.8, 86.0, 2022-11-09 01:00:00, 41.0, -15.0, 922.0
None, -13.4, -14.7, 1022.4, 0.0, 0.0, -12.8, 87.0, 2022-11-09 02:00:00, 41.0, -14.0, 922.0
None, -12.9, -14.7, 1022.3, 0.0, 0.0, -12.4, 87.0, 2022-11-09 03:00:00, 41.0, -15.0, 922.0
None, -12.6, -14.7, 1022.3, 0.1, 0.0, -12.2, 85.0, 2022-11-09 04:00:00, 41.0, -15.0, 922.0
None, -12.6, -14.7, 1021.2, 0.0, 0.0, -12.1, 85.0, 2022-11-09 05:00:00, 40.0, -14.0, 921.0
None, -12.4, -14.7, 1021.2, 0.0, 0.0, -12.1, 85.0, 2022-11-09 06:00:00, 40.0, -14.0, 921.0
None, -12.7, -12.7, 1021.1, 0.0, 0.0, -12.2, 87.0, 2022-11-09 07:00:00, 40.0, -14.0, 921.0
None, -14.1, -14.1, 1021.3, -0.1, 0.0, -12.2, 88.0, 2022-11-09 08:00:00, 40.0, -15.0, 921.0
None, -15.1, -15.1, 1022.5, -0.1, 0.0, -12.2, 88.0, 2022-11-09 09:00:00, 40.0, -17.0, 922.0
None, -13.5, -15.2, 1022.3, -0.1, -1.0, -12.2, 85.0, 2022-11-09 10:00:00, 39.0, -15.0, 922.0
None, -10.8, -15.2, 1022.0, 0.2, 1.0, -10.7, 73.0, 2022-11-09 11:00:00, 40.0, -15.0, 922.0
None, -9.7, -15.2, 1021.8, 0.2, 0.0, -9.5, 64.0, 2022-11-09 12:00:00, 40.0, -14.0, 922.0
None, -8.6, -15.2, 1021.7, 0.1, 0.0, -8.4, 58.0, 2022-11-09 13:00:00, 40.0, -15.0, 922.0
None, -7.7, -15.2, 1021.6, -0.2, 1.0, -7.5, 62.0, 2022-11-09 14:00:00, 40.0, -13.0, 922.0
None, -8.7, -15.2, 1021.7, -0.1, 0.0, -7.5, 66.0, 2022-11-09 15:00:00, 40.0, -14.0, 922.0
None, -8.8, -15.2, 1021.7, -0.1, 0.0, -7.5, 68.0, 2022-11-09 16:00:00, 40.0, -13.0, 922.0
None, -10.5, -15.2, 1021.9, -0.1, 0.0, -7.5, 81.0, 2022-11-09 17:00:00, 40.0, -13.0, 922.0
None, -10.4, -15.2, 1021.8, 0.0, 0.0, -7.5, 86.0, 2022-11-09 18:00:00, 40.0, -13.0, 922.0
None, -11.0, -11.1, 1021.9, -0.1, -1.0, -10.5, 88.0, 2022-11-09 19:00:00, 39.0, -12.0, 922.0
None, -11.2, -11.7, 1022.1, 0.0, 0.0, -10.5, 89.0, 2022-11-09 20:00:00, 40.0, -12.0, 922.0
None, -10.6, -11.7, 1023.3, 0.0, 0.0, -10.3, 88.0, 2022-11-09 21:00:00, 40.0, -12.0, 923.0
None, -10.7, -11.7, 1022.0, 0.1, 0.0, -10.2, 88.0, 2022-11-09 22:00:00, 39.0, -12.0, 922.0
None, -11.3, -11.8, 1022.8, -0.1, 0.0, -10.2, 90.0, 2022-11-09 23:00:00, 39.0, -13.0, 923.0
None, -10.3, -11.8, 1022.6, 0.1, 0.0, -10.2, 86.0, 2022-11-10 00:00:00, 39.0, -12.0, 923.0
None, -10.1, -11.8, 1022.4, 0.0, 0.0, -9.9, 84.0, 2022-11-10 01:00:00, 39.0, -12.0, 923.0
None, -9.3, -11.8, 1022.3, 0.0, 0.0, -9.1, 71.0, 2022-11-10 02:00:00, 39.0, -13.0, 923.0
None, -9.5, -11.8, 1022.4, 0.1, 0.0, -9.0, 75.0, 2022-11-10 03:00:00, 39.0, -12.0, 923.0
None, -9.8, -11.8, 1022.4, 0.0, 0.0, -9.0, 84.0, 2022-11-10 04:00:00, 39.0, -12.0, 923.0
None, -9.7, -11.8, 1021.5, 0.0, 0.0, -9.0, 86.0, 2022-11-10 05:00:00, 39.0, -12.0, 922.0
None, -9.7, -11.8, 1022.6, 0.0, 0.0, -9.0, 85.0, 2022-11-10 06:00:00, 39.0, -11.0, 923.0
None, -9.6, -9.9, 1021.6, 0.0, 1.0, -9.4, 84.0, 2022-11-10 07:00:00, 39.0, -12.0, 922.0
None, -9.5, -10.3, 1021.6, 0.0, -1.0, -9.4, 82.0, 2022-11-10 08:00:00, 39.0, -12.0, 922.0
None, -8.8, -10.3, 1021.4, 0.0, 0.0, -8.8, 76.0, 2022-11-10 09:00:00, 39.0, -12.0, 922.0
None, -8.4, -10.3, 1022.5, 0.1, 1.0, -8.5, 78.0, 2022-11-10 10:00:00, 39.0, -12.0, 923.0
None, -7.7, -10.3, 1022.5, 0.0, 0.0, -7.3, 73.0, 2022-11-10 11:00:00, 38.0, -11.0, 923.0
None, -7.6, -10.3, 1022.4, -0.2, 0.0, -7.3, 85.0, 2022-11-10 12:00:00, 39.0, -9.0, 923.0
None, -7.1, -10.3, 1021.2, 0.4, 0.0, -6.9, 88.0, 2022-11-10 13:00:00, 38.0, -8.0, 922.0
None, -6.9, -10.3, 1021.1, 0.3, 1.0, -6.7, 91.0, 2022-11-10 14:00:00, 39.0, -7.0, 922.0
None, -6.8, -10.3, 1021.1, 0.1, 0.0, -6.6, 90.0, 2022-11-10 15:00:00, 39.0, -7.0, 922.0
None, -6.5, -10.3, 1020.0, 0.2, 1.0, -6.6, 91.0, 2022-11-10 16:00:00, 39.0, -8.0, 921.0
None, -6.9, -10.3, 1020.0, 0.2, 0.0, -6.3, 93.0, 2022-11-10 17:00:00, 40.0, -7.0, 921.0
None, -6.9, -10.3, 1020.0, 0.1, 0.0, -6.3, 95.0, 2022-11-10 18:00:00, 40.0, -7.0, 921.0
None, -6.9, -7.1, 1018.9, 0.1, 0.0, -6.6, 93.0, 2022-11-10 19:00:00, 39.0, -8.0, 920.0
None, -6.9, -7.1, 1018.9, 0.2, 1.0, -6.6, 93.0, 2022-11-10 20:00:00, 40.0, -7.0, 920.0
None, -6.8, -7.1, 1018.8, 0.4, 1.0, -6.5, 94.0, 2022-11-10 21:00:00, 40.0, -7.0, 920.0
None, -6.5, -7.1, 1017.6, 0.6, 1.0, -6.3, 94.0, 2022-11-10 22:00:00, 41.0, -7.0, 919.0
None, -6.5, -7.1, 1017.5, 0.7, 1.0, -6.2, 94.0, 2022-11-10 23:00:00, 41.0, -7.0, 919.0
None, -6.3, -7.1, 1017.5, 0.7, 1.0, -6.2, 94.0, 2022-11-11 00:00:00, 42.0, -7.0, 919.0
None, -6.5, -7.1, 1017.4, 0.6, 1.0, -6.2, 95.0, 2022-11-11 01:00:00, 42.0, -7.0, 919.0
None, -5.0, -7.1, 1017.3, 0.6, 1.0, -5.0, 95.0, 2022-11-11 02:00:00, 43.0, -6.0, 919.0
None, -4.8, -7.1, 1017.2, 0.4, 1.0, -4.5, 95.0, 2022-11-11 03:00:00, 43.0, -5.0, 919.0
None, -4.4, -7.1, 1017.1, 0.4, -2.0, -4.4, 95.0, 2022-11-11 04:00:00, 41.0, -5.0, 919.0
None, -4.5, -7.1, 1017.2, -0.1, 3.0, -4.2, 95.0, 2022-11-11 05:00:00, 44.0, -5.0, 919.0
None, -4.4, -7.1, 1017.2, 0.1, 1.0, -4.2, 95.0, 2022-11-11 06:00:00, 44.0, -5.0, 919.0
None, -4.7, -4.8, 1018.3, 0.0, -1.0, -4.2, 95.0, 2022-11-11 07:00:00, 43.0, -5.0, 920.0
None, -4.4, -4.8, 1018.3, -0.1, 0.0, -4.2, 93.0, 2022-11-11 08:00:00, 43.0, -5.0, 920.0
None, -4.3, -4.8, 1018.3, 0.2, -2.0, -4.0, 92.0, 2022-11-11 09:00:00, 41.0, -5.0, 920.0
None, -4.2, -4.8, 1019.3, 0.0, 4.0, -4.0, 92.0, 2022-11-11 10:00:00, 45.0, -6.0, 921.0
None, -3.4, -4.8, 1020.4, -0.2, -1.0, -3.3, 90.0, 2022-11-11 11:00:00, 44.0, -5.0, 922.0
None, -2.9, -4.8, 1020.3, 0.1, 0.0, -2.8, 87.0, 2022-11-11 12:00:00, 44.0, -5.0, 922.0
None, -2.5, -4.8, 1020.3, 0.0, 0.0, -2.3, 88.0, 2022-11-11 13:00:00, 44.0, -4.0, 922.0
None, -2.4, -4.8, 1021.2, 0.1, 0.0, -2.0, 88.0, 2022-11-11 14:00:00, 44.0, -4.0, 923.0
None, -2.3, -4.8, 1021.2, -0.2, 0.0, -2.0, 88.0, 2022-11-11 15:00:00, 44.0, -4.0, 923.0
None, -3.0, -4.8, 1021.2, 0.0, 0.0, -2.0, 91.0, 2022-11-11 16:00:00, 44.0, -4.0, 923.0
None, -3.5, -4.8, 1022.4, 0.0, 0.0, -2.0, 93.0, 2022-11-11 17:00:00, 44.0, -5.0, 924.0
None, -4.2, -4.8, 1022.4, -0.1, 0.0, -2.0, 94.0, 2022-11-11 18:00:00, 43.0, -5.0, 924.0
None, -4.7, -5.0, 1022.5, 0.1, 0.0, -4.2, 93.0, 2022-11-11 19:00:00, 43.0, -6.0, 924.0
None, -5.4, -5.2, 1022.6, -0.1, 0.0, -4.2, 93.0, 2022-11-11 20:00:00, 43.0, -6.0, 924.0
None, -5.3, -5.5, 1022.5, 0.1, 0.0, -4.2, 93.0, 2022-11-11 21:00:00, 43.0, -6.0, 924.0
None, -6.2, -6.1, 1022.6, 0.0, -1.0, -4.2, 95.0, 2022-11-11 22:00:00, 42.0, -7.0, 924.0
