station_observations
air_temp, min_air_temp_snc_last_reset, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, time, avg_wnd_spd_10m_pst10mts, dwpt_temp
-2.7, -5.9, None, -2.4, None, None, 2021-11-18 13:00:00, None, None
-3.6, -5.9, None, -2.4, None, None, 2021-11-18 14:00:00, None, None
-3.4, -5.9, None, -2.4, None, None, 2021-11-18 15:00:00, None, None
-3.5, -5.9, None, -2.4, None, None, 2021-11-18 16:00:00, None, None
-4.4, -5.9, None, -2.4, None, None, 2021-11-18 17:00:00, None, None
-4.1, -5.9, None, -2.4, None, None, 2021-11-18 18:00:00, None, None
-4.5, -4.6, None, -4.1, None, None, 2021-11-18 19:00:00, None, None
-4.5, -4.9, None, -4.1, None, None, 2021-11-18 20:00:00, None, None
-5.2, -5.3, None, -4.1, None, None, 2021-11-18 21:00:00, None, None
-6.4, -6.4, None, -4.1, None, None, 2021-11-18 22:00:00, None, None
-7.2, -7.1, None, -4.1, None, None, 2021-11-18 23:00:00, None, None
-9.6, -9.6, None, -4.1, None, None, 2021-11-19 00:00:00, None, None
-9.8, -10.5, None, -4.1, None, None, 2021-11-19 01:00:00, None, None
-9.2, -10.5, None, -4.1, None, None, 2021-11-19 02:00:00, None, None
-9.0, -10.5, None, -4.1, None, None, 2021-11-19 03:00:00, None, None
-8.9, -10.5, None, -4.1, None, None, 2021-11-19 04:00:00, None, None
-10.4, -10.5, None, -4.1, None, None, 2021-11-19 05:00:00, None, None
-10.6, -11.3, None, -4.1, None, None, 2021-11-19 06:00:00, None, None
-10.2, -10.7, None, -9.9, None, None, 2021-11-19 07:00:00, None, None
-10.6, -11.3, None, -9.9, None, None, 2021-11-19 08:00:00, None, None
-11.8, -11.8, None, -9.9, None, None, 2021-11-19 09:00:00, None, None
-12.1, -12.1, None, -9.9, None, None, 2021-11-19 10:00:00, None, None
-10.5, -12.1, None, -9.9, None, None, 2021-11-19 11:00:00, None, None
-8.8, -12.1, None, -8.8, None, None, 2021-11-19 12:00:00, None, None
-9.0, -12.1, None, -8.8, None, None, 2021-11-19 13:00:00, None, None
-11.3, -12.1, None, -8.6, None, None, 2021-11-19 14:00:00, None, None
-12.9, -12.9, None, -8.6, None, None, 2021-11-19 15:00:00, None, None
-13.9, -13.9, None, -8.6, None, None, 2021-11-19 16:00:00, None, None
-16.2, -16.2, None, -8.6, None, None, 2021-11-19 17:00:00, None, None
-17.8, -17.7, None, -8.6, None, None, 2021-11-19 18:00:00, None, None
-19.9, -19.9, None, -17.7, None, None, 2021-11-19 19:00:00, None, None
-21.3, -21.3, None, -17.7, None, None, 2021-11-19 20:00:00, None, None
-20.9, -21.7, None, -17.7, None, None, 2021-11-19 21:00:00, None, None
-19.9, -21.7, None, -17.7, None, None, 2021-11-19 22:00:00, None, None
-19.2, -21.7, None, -17.7, None, None, 2021-11-19 23:00:00, None, None
-18.3, -21.7, None, -17.7, None, None, 2021-11-20 00:00:00, None, None
-17.9, -21.7, None, -17.7, None, None, 2021-11-20 01:00:00, None, None
-17.5, -21.7, None, -17.5, None, None, 2021-11-20 02:00:00, None, None
-17.3, -21.7, None, -17.3, None, None, 2021-11-20 03:00:00, None, None
-17.3, -21.7, None, -17.3, None, None, 2021-11-20 04:00:00, None, None
-16.8, -21.7, None, -16.8, None, None, 2021-11-20 05:00:00, None, None
-16.9, -21.7, None, -16.8, None, None, 2021-11-20 06:00:00, None, None
-17.5, -17.5, None, -16.9, None, None, 2021-11-20 07:00:00, None, None
-18.7, -18.7, None, -16.9, None, None, 2021-11-20 08:00:00, None, None
-19.5, -19.5, None, -16.9, None, None, 2021-11-20 09:00:00, None, None
-20.4, -20.4, None, -16.9, None, None, 2021-11-20 10:00:00, None, None
-21.4, -21.4, None, -16.9, None, None, 2021-11-20 11:00:00, None, None
-20.2, -21.4, None, -16.9, None, None, 2021-11-20 12:00:00, None, None
-18.8, -21.4, None, -16.9, None, None, 2021-11-20 13:00:00, None, None
-18.2, -21.4, None, -16.9, None, None, 2021-11-20 14:00:00, None, None
-17.1, -21.4, None, -16.9, None, None, 2021-11-20 15:00:00, None, None
-17.1, -21.4, None, -16.9, None, None, 2021-11-20 16:00:00, None, None
-16.9, -21.4, None, -16.9, None, None, 2021-11-20 17:00:00, None, None
-17.1, -21.4, None, -16.9, None, None, 2021-11-20 18:00:00, None, None
-17.1, -17.1, None, -17.1, None, None, 2021-11-20 19:00:00, None, None
-17.4, -17.4, None, -17.1, None, None, 2021-11-20 20:00:00, None, None
-17.7, -17.7, None, -17.1, None, None, 2021-11-20 21:00:00, None, None
-18.0, -18.0, None, -17.1, None, None, 2021-11-20 22:00:00, None, None
-18.1, -18.2, None, -17.1, None, None, 2021-11-20 23:00:00, None, None
-18.3, -18.3, None, -17.1, None, None, 2021-11-21 00:00:00, None, None
-18.7, -18.7, None, -17.1, None, None, 2021-11-21 01:00:00, None, None
-18.6, -18.8, None, -17.1, None, None, 2021-11-21 02:00:00, None, None
-18.2, -18.8, None, -17.1, None, None, 2021-11-21 03:00:00, None, None
-18.2, -18.8, None, -17.1, None, None, 2021-11-21 04:00:00, None, None
-18.2, -18.8, None, -17.1, None, None, 2021-11-21 05:00:00, None, None
-18.4, -18.8, None, -17.1, None, None, 2021-11-21 06:00:00, None, None
-18.7, -18.7, None, -18.4, None, None, 2021-11-21 07:00:00, None, None
-18.7, -18.8, None, -18.4, None, None, 2021-11-21 08:00:00, None, None
-18.3, -18.8, None, -18.3, None, None, 2021-11-21 09:00:00, None, None
-18.0, -18.8, None, -18.0, None, None, 2021-11-21 10:00:00, None, None
-17.6, -18.8, None, -17.5, None, None, 2021-11-21 11:00:00, None, None
-17.3, -18.8, None, -17.2, None, None, 2021-11-21 12:00:00, None, None
-16.8, -18.8, None, -16.6, None, None, 2021-11-21 13:00:00, None, None
-16.6, -18.8, None, -16.5, None, None, 2021-11-21 14:00:00, None, None
-16.3, -18.8, None, -16.2, None, None, 2021-11-21 15:00:00, None, None
-16.8, -18.8, None, -16.2, None, None, 2021-11-21 16:00:00, None, None
-17.2, -18.8, None, -16.2, None, None, 2021-11-21 17:00:00, None, None
-17.2, -18.8, None, -16.2, None, None, 2021-11-21 18:00:00, None, None
-17.1, -17.2, None, -17.1, None, None, 2021-11-21 19:00:00, None, None
-16.9, -17.2, None, -16.9, None, None, 2021-11-21 20:00:00, None, None
-16.7, -17.2, None, -16.6, None, None, 2021-11-21 21:00:00, None, None
-16.4, -17.2, None, -16.4, None, None, 2021-11-21 22:00:00, None, None
-16.1, -17.2, None, -16.1, None, None, 2021-11-21 23:00:00, None, None
-15.9, -17.2, None, -15.8, None, None, 2021-11-22 00:00:00, None, None
-15.4, -17.2, None, -15.4, None, None, 2021-11-22 01:00:00, None, None
-15.0, -17.2, None, -15.0, None, None, 2021-11-22 02:00:00, None, None
-14.8, -17.2, None, -14.7, None, None, 2021-11-22 03:00:00, None, None
-14.4, -17.2, None, -14.3, None, None, 2021-11-22 04:00:00, None, None
-14.1, -17.2, None, -14.0, None, None, 2021-11-22 05:00:00, None, None
-14.4, -17.2, None, -14.0, None, None, 2021-11-22 06:00:00, None, None
-14.9, -14.9, None, -14.3, None, None, 2021-11-22 07:00:00, None, None
-15.4, -15.4, None, -14.3, None, None, 2021-11-22 08:00:00, None, None
-15.7, -15.8, None, -14.3, None, None, 2021-11-22 09:00:00, None, None
-16.3, -16.3, None, -14.3, None, None, 2021-11-22 10:00:00, None, None
-16.4, -16.4, None, -14.3, None, None, 2021-11-22 11:00:00, None, None
-16.5, -16.6, None, -14.3, None, None, 2021-11-22 12:00:00, None, None
-16.4, -16.6, None, -14.3, None, None, 2021-11-22 13:00:00, None, None
-16.5, -16.6, None, -14.3, None, None, 2021-11-22 14:00:00, None, None
-16.7, -16.7, None, -14.3, None, None, 2021-11-22 15:00:00, None, None
-16.7, -16.7, None, -14.3, None, None, 2021-11-22 16:00:00, None, None
-17.0, -17.0, None, -14.3, None, None, 2021-11-22 17:00:00, None, None
-17.1, -17.1, None, -14.3, None, None, 2021-11-22 18:00:00, None, None
-17.1, -17.1, None, -17.1, None, None, 2021-11-22 19:00:00, None, None
-17.2, -17.2, None, -17.1, None, None, 2021-11-22 20:00:00, None, None
-17.2, -17.2, None, -17.1, None, None, 2021-11-22 21:00:00, None, None
-17.0, -17.2, None, -17.0, None, None, 2021-11-22 22:00:00, None, None
-17.1, -17.2, None, -17.0, None, None, 2021-11-22 23:00:00, None, None
-17.2, -17.2, None, -17.0, None, None, 2021-11-23 00:00:00, None, None
-17.2, -17.2, None, -17.0, None, None, 2021-11-23 01:00:00, None, None
-17.5, -17.5, None, -17.0, None, None, 2021-11-23 02:00:00, None, None
-17.7, -17.7, None, -17.0, None, None, 2021-11-23 03:00:00, None, None
-17.8, -17.8, None, -17.0, None, None, 2021-11-23 04:00:00, None, None
-18.1, -18.1, None, -17.0, None, None, 2021-11-23 05:00:00, None, None
-18.0, -18.1, None, -17.0, None, None, 2021-11-23 06:00:00, None, None
-18.2, -18.2, None, -18.0, None, None, 2021-11-23 07:00:00, None, None
-18.5, -18.5, None, -18.0, None, None, 2021-11-23 08:00:00, None, None
-19.0, -19.0, None, -18.0, None, None, 2021-11-23 09:00:00, None, None
-20.0, -20.6, None, -18.0, None, None, 2021-11-23 10:00:00, None, None
-18.7, -20.6, None, -18.0, None, None, 2021-11-23 11:00:00, None, None
-17.9, -20.6, None, -18.0, None, None, 2021-11-23 12:00:00, None, None
-18.1, -20.6, None, -17.4, None, None, 2021-11-23 13:00:00, None, None
-18.3, -20.6, None, -17.4, None, None, 2021-11-23 14:00:00, None, None
-17.9, -20.6, None, -17.4, None, None, 2021-11-23 15:00:00, None, None
-18.0, -20.6, None, -17.4, None, None, 2021-11-23 16:00:00, None, None
-18.1, -20.6, None, -17.4, None, None, 2021-11-23 17:00:00, None, None
-18.2, -20.6, None, -17.4, None, None, 2021-11-23 18:00:00, None, None
-18.2, -18.2, None, -18.2, None, None, 2021-11-23 19:00:00, None, None
-18.1, -18.2, None, -18.1, None, None, 2021-11-23 20:00:00, None, None
-18.1, -18.2, None, -18.1, None, None, 2021-11-23 21:00:00, None, None
-18.2, -18.2, None, -18.1, None, None, 2021-11-23 22:00:00, None, None
-18.1, -18.2, None, -18.1, None, None, 2021-11-23 23:00:00, None, None
-18.4, -18.4, None, -18.1, None, None, 2021-11-24 00:00:00, None, None
-18.3, -18.5, None, -18.1, None, None, 2021-11-24 01:00:00, None, None
-18.3, -18.5, None, -18.1, None, None, 2021-11-24 02:00:00, None, None
-18.3, -18.5, None, -18.1, None, None, 2021-11-24 03:00:00, None, None
-18.5, -18.5, None, -18.1, None, None, 2021-11-24 04:00:00, None, None
-18.6, -18.6, None, -18.1, None, None, 2021-11-24 05:00:00, None, None
-18.8, -18.8, None, -18.1, None, None, 2021-11-24 06:00:00, None, None
-19.0, -19.0, None, -18.7, None, None, 2021-11-24 07:00:00, None, None
-19.3, -19.3, None, -18.7, None, None, 2021-11-24 08:00:00, None, None
-19.1, -19.3, None, -18.7, None, None, 2021-11-24 09:00:00, None, None
-19.3, -19.3, None, -18.7, None, None, 2021-11-24 10:00:00, None, None
-19.4, -19.4, None, -18.7, None, None, 2021-11-24 11:00:00, None, None
-19.3, -19.4, None, -18.7, None, None, 2021-11-24 12:00:00, None, None
-19.2, -19.4, None, -18.7, None, None, 2021-11-24 13:00:00, None, None
-18.7, -19.4, None, -18.7, None, None, 2021-11-24 14:00:00, None, None
-18.6, -19.4, None, -18.6, None, None, 2021-11-24 15:00:00, None, None
-18.7, -19.4, None, -18.6, None, None, 2021-11-24 16:00:00, None, None
-18.7, -19.4, None, -18.6, None, None, 2021-11-24 17:00:00, None, None
-18.6, -19.4, None, -18.6, None, None, 2021-11-24 18:00:00, None, None
-18.5, -18.6, None, -18.5, None, None, 2021-11-24 19:00:00, None, None
-18.3, -18.6, None, -18.4, None, None, 2021-11-24 20:00:00, None, None
-18.2, -18.6, None, -18.1, None, None, 2021-11-24 21:00:00, None, None
-17.8, -18.6, None, -17.8, None, None, 2021-11-24 22:00:00, None, None
-17.5, -18.6, None, -17.5, None, None, 2021-11-24 23:00:00, None, None
-17.5, -18.6, None, -17.5, None, None, 2021-11-25 00:00:00, None, None
-17.4, -18.6, None, -17.4, None, None, 2021-11-25 01:00:00, None, None
-17.3, -18.6, None, -17.3, None, None, 2021-11-25 02:00:00, None, None
-17.5, -18.6, None, -17.3, None, None, 2021-11-25 03:00:00, None, None
-17.4, -18.6, None, -17.3, None, None, 2021-11-25 04:00:00, None, None
-17.0, -18.6, None, -16.9, None, None, 2021-11-25 05:00:00, None, None
-16.9, -18.6, None, -16.8, None, None, 2021-11-25 06:00:00, None, None
-16.8, -17.0, None, -16.8, None, None, 2021-11-25 07:00:00, None, None
-16.2, -17.0, None, -16.3, None, None, 2021-11-25 08:00:00, None, None
-15.8, -17.0, None, -15.8, None, None, 2021-11-25 09:00:00, None, None
-16.6, -17.0, None, -15.8, None, None, 2021-11-25 10:00:00, None, None
-16.5, -17.0, None, -15.8, None, None, 2021-11-25 11:00:00, None, None
-16.1, -17.0, None, -15.8, None, None, 2021-11-25 12:00:00, None, None
-15.3, -17.0, None, -15.3, None, None, 2021-11-25 13:00:00, None, None
-15.1, -17.0, None, -14.9, None, None, 2021-11-25 14:00:00, None, None
-14.9, -17.0, None, -14.9, None, None, 2021-11-25 15:00:00, None, None
-14.8, -17.0, None, -14.5, None, None, 2021-11-25 16:00:00, None, None
-14.8, -17.0, None, -14.5, None, None, 2021-11-25 17:00:00, None, None
-14.7, -17.0, None, -14.5, None, None, 2021-11-25 18:00:00, None, None
-3.8, -14.7, None, -3.8, None, None, 2021-11-25 19:00:00, None, None
-2.5, -14.7, None, -2.4, None, None, 2021-11-25 20:00:00, None, None
-2.4, -14.7, None, -1.8, None, None, 2021-11-25 21:00:00, None, None
-3.9, -14.7, None, -1.8, None, None, 2021-11-25 22:00:00, None, None
-3.3, -14.7, None, -1.8, None, None, 2021-11-25 23:00:00, None, None
-4.9, -14.7, None, -1.8, None, None, 2021-11-26 00:00:00, None, None
-5.3, -14.7, None, -1.8, None, None, 2021-11-26 01:00:00, None, None
-4.1, -14.7, None, -1.8, None, None, 2021-11-26 02:00:00, None, None
-3.2, -14.7, None, -1.8, None, None, 2021-11-26 03:00:00, None, None
-4.3, -14.7, None, -1.8, None, None, 2021-11-26 04:00:00, None, None
-5.2, -14.7, None, -1.8, None, None, 2021-11-26 05:00:00, None, None
-6.2, -14.7, None, -1.8, None, None, 2021-11-26 06:00:00, None, None
-6.4, -6.6, None, -6.1, None, None, 2021-11-26 07:00:00, None, None
-6.4, -6.6, None, -6.1, None, None, 2021-11-26 08:00:00, None, None
-6.8, -6.9, None, -6.1, None, None, 2021-11-26 09:00:00, None, None
-6.5, -6.9, None, -6.1, None, None, 2021-11-26 10:00:00, None, None
-6.4, -6.9, None, -6.1, None, None, 2021-11-26 11:00:00, None, None
-6.0, -6.9, None, -6.0, None, None, 2021-11-26 12:00:00, None, None
-5.8, -6.9, None, -5.8, None, None, 2021-11-26 13:00:00, None, None
-5.9, -6.9, None, -5.8, None, None, 2021-11-26 14:00:00, None, None
-5.8, -6.9, None, -5.7, None, None, 2021-11-26 15:00:00, None, None
-6.2, -6.9, None, -5.7, None, None, 2021-11-26 16:00:00, None, None
-6.1, -6.9, None, -5.7, None, None, 2021-11-26 17:00:00, None, None
-6.0, -6.9, None, -5.7, None, None, 2021-11-26 18:00:00, None, None
-6.0, -6.8, None, -6.0, None, None, 2021-11-26 19:00:00, None, None
-6.8, -6.8, None, -5.9, None, None, 2021-11-26 20:00:00, None, None
-7.8, -7.8, None, -5.9, None, None, 2021-11-26 21:00:00, None, None
-6.3, -7.9, None, -5.9, None, None, 2021-11-26 22:00:00, None, None
-6.7, -7.9, None, -5.9, None, None, 2021-11-26 23:00:00, None, None
-6.7, -7.9, None, -5.9, None, None, 2021-11-27 00:00:00, None, None
-6.2, -7.9, None, -5.9, None, None, 2021-11-27 01:00:00, None, None
-6.2, -7.9, None, -5.9, None, None, 2021-11-27 02:00:00, None, None
-6.7, -7.9, None, -5.7, None, None, 2021-11-27 03:00:00, None, None
-7.6, -8.1, None, -5.7, None, None, 2021-11-27 04:00:00, None, None
-9.4, -9.4, None, -5.7, None, None, 2021-11-27 05:00:00, None, None
-9.7, -9.7, None, -5.7, None, None, 2021-11-27 06:00:00, None, None
-9.8, -10.1, None, -9.7, None, None, 2021-11-27 07:00:00, None, None
-10.7, -10.8, None, -9.7, None, None, 2021-11-27 08:00:00, None, None
-10.7, -10.8, None, -9.7, None, None, 2021-11-27 09:00:00, None, None
-10.4, -10.8, None, -9.7, None, None, 2021-11-27 10:00:00, None, None
-9.7, -10.8, None, -9.7, None, None, 2021-11-27 11:00:00, None, None
-8.2, -10.8, None, -8.2, None, None, 2021-11-27 12:00:00, None, None
-8.0, -10.8, None, -7.9, None, None, 2021-11-27 13:00:00, None, None
-8.0, -10.8, None, -7.9, None, None, 2021-11-27 14:00:00, None, None
-7.5, -10.8, None, -7.5, None, None, 2021-11-27 15:00:00, None, None
-7.1, -10.8, None, -7.0, None, None, 2021-11-27 16:00:00, None, None
-7.0, -10.8, None, -7.0, None, None, 2021-11-27 17:00:00, None, None
-7.3, -10.8, None, -7.0, None, None, 2021-11-27 18:00:00, None, None
-7.7, -7.7, None, -7.3, None, None, 2021-11-27 19:00:00, None, None
-8.0, -8.0, None, -7.3, None, None, 2021-11-27 20:00:00, None, None
-8.1, -8.2, None, -7.3, None, None, 2021-11-27 21:00:00, None, None
-8.3, -8.3, None, -7.3, None, None, 2021-11-27 22:00:00, None, None
-8.4, -8.4, None, -7.3, None, None, 2021-11-27 23:00:00, None, None
-8.7, -8.7, None, -7.3, None, None, 2021-11-28 00:00:00, None, None
-8.9, -8.9, None, -7.3, None, None, 2021-11-28 01:00:00, None, None
-8.8, -8.9, None, -7.3, None, None, 2021-11-28 02:00:00, None, None
-8.2, -8.9, None, -7.3, None, None, 2021-11-28 03:00:00, None, None
-8.4, -8.9, None, -7.3, None, None, 2021-11-28 04:00:00, None, None
-10.3, -10.2, None, -7.3, None, None, 2021-11-28 05:00:00, None, None
-12.2, -12.1, None, -7.3, None, None, 2021-11-28 06:00:00, None, None
-13.3, -13.2, None, -12.1, None, None, 2021-11-28 07:00:00, None, None
-13.7, -14.0, None, -12.1, None, None, 2021-11-28 08:00:00, None, None
-12.5, -14.0, None, -12.1, None, None, 2021-11-28 09:00:00, None, None
-11.6, -14.0, None, -11.7, None, None, 2021-11-28 10:00:00, None, None
-4.8, -14.0, None, -4.7, None, None, 2021-11-28 11:00:00, None, None
-4.7, -14.0, None, -4.5, None, None, 2021-11-28 12:00:00, None, None
-5.5, -14.0, None, -4.5, None, None, 2021-11-28 13:00:00, None, None
-6.7, -14.0, None, -4.5, None, None, 2021-11-28 14:00:00, None, None
-7.7, -14.0, None, -4.5, None, None, 2021-11-28 15:00:00, None, None
-7.7, -14.0, None, -4.5, None, None, 2021-11-28 16:00:00, None, None
-7.7, -14.0, None, -4.5, None, None, 2021-11-28 17:00:00, None, None
-7.9, -14.0, None, -4.5, None, None, 2021-11-28 18:00:00, None, None
-8.5, -8.5, None, -7.7, None, None, 2021-11-28 19:00:00, None, None
-8.1, -8.6, None, -7.7, None, None, 2021-11-28 20:00:00, None, None
-7.8, -8.6, None, -7.7, None, None, 2021-11-28 21:00:00, None, None
-7.9, -8.6, None, -7.7, None, None, 2021-11-28 22:00:00, None, None
-7.7, -8.6, None, -7.6, None, None, 2021-11-28 23:00:00, None, None
-7.6, -8.6, None, -7.6, None, None, 2021-11-29 00:00:00, None, None
-7.9, -8.6, None, -7.6, None, None, 2021-11-29 01:00:00, None, None
-8.0, -8.6, None, -7.6, None, None, 2021-11-29 02:00:00, None, None
-8.0, -8.6, None, -7.6, None, None, 2021-11-29 03:00:00, None, None
-8.0, -8.6, None, -7.6, None, None, 2021-11-29 04:00:00, None, None
-8.0, -8.6, None, -7.6, None, None, 2021-11-29 05:00:00, None, None
-7.9, -8.6, None, -7.6, None, None, 2021-11-29 06:00:00, None, None
-7.8, -7.9, None, -7.7, None, None, 2021-11-29 07:00:00, None, None
-7.5, -7.9, None, -7.5, None, None, 2021-11-29 08:00:00, None, None
-7.4, -7.9, None, -7.3, None, None, 2021-11-29 09:00:00, None, None
-7.5, -7.9, None, -7.2, None, None, 2021-11-29 10:00:00, None, None
-7.1, -7.9, None, -7.1, None, None, 2021-11-29 11:00:00, None, None
-6.8, -7.9, None, -6.8, None, None, 2021-11-29 12:00:00, None, None
-6.9, -7.9, None, -6.8, None, None, 2021-11-29 13:00:00, None, None
-7.5, -7.9, None, -6.6, None, None, 2021-11-29 14:00:00, None, None
-8.0, -8.0, None, -6.6, None, None, 2021-11-29 15:00:00, None, None
-9.2, -9.2, None, -6.6, None, None, 2021-11-29 16:00:00, None, None
-9.3, -9.3, None, -6.6, None, None, 2021-11-29 17:00:00, None, None
-9.7, -9.7, None, -6.6, None, None, 2021-11-29 18:00:00, None, None
-10.0, -10.1, None, -9.7, None, None, 2021-11-29 19:00:00, None, None
-9.4, -10.1, None, -9.4, None, None, 2021-11-29 20:00:00, None, None
-9.6, -10.1, None, -9.4, None, None, 2021-11-29 21:00:00, None, None
-9.4, -10.1, None, -9.4, None, None, 2021-11-29 22:00:00, None, None
-9.2, -10.1, None, -9.2, None, None, 2021-11-29 23:00:00, None, None
-8.6, -10.1, None, -8.6, None, None, 2021-11-30 00:00:00, None, None
-8.3, -10.1, None, -8.3, None, None, 2021-11-30 01:00:00, None, None
-7.5, -10.1, None, -7.5, None, None, 2021-11-30 02:00:00, None, None
-9.3, -10.1, None, -7.3, None, None, 2021-11-30 03:00:00, None, None
-9.5, -10.1, None, -7.3, None, None, 2021-11-30 04:00:00, None, None
-9.2, -10.1, None, -7.3, None, None, 2021-11-30 05:00:00, None, None
-10.9, -10.8, None, -7.3, None, None, 2021-11-30 06:00:00, None, None
-12.1, -12.3, None, -10.8, None, None, 2021-11-30 07:00:00, None, None
-12.4, -12.6, None, -10.8, None, None, 2021-11-30 08:00:00, None, None
-12.6, -12.7, None, -10.8, None, None, 2021-11-30 09:00:00, None, None
-11.6, -12.7, None, -10.8, None, None, 2021-11-30 10:00:00, None, None
-11.0, -12.7, None, -10.8, None, None, 2021-11-30 11:00:00, None, None
-11.4, -12.7, None, -10.8, None, None, 2021-11-30 12:00:00, None, None
-11.6, -12.7, None, -10.5, None, None, 2021-11-30 13:00:00, None, None
-11.1, -12.7, None, -10.5, None, None, 2021-11-30 14:00:00, None, None
-10.5, -12.7, None, -10.4, None, None, 2021-11-30 15:00:00, None, None
-10.3, -12.7, None, -10.2, None, None, 2021-11-30 16:00:00, None, None
-10.5, -12.7, None, -10.2, None, None, 2021-11-30 17:00:00, None, None
-10.9, -12.7, None, -10.2, None, None, 2021-11-30 18:00:00, None, None
-11.0, -11.0, None, -10.9, None, None, 2021-11-30 19:00:00, None, None
-11.0, -11.1, None, -10.9, None, None, 2021-11-30 20:00:00, None, None
-10.7, -11.1, None, -10.7, None, None, 2021-11-30 21:00:00, None, None
-10.5, -11.1, None, -10.5, None, None, 2021-11-30 22:00:00, None, None
-10.4, -11.1, None, -10.3, None, None, 2021-11-30 23:00:00, None, None
-10.5, -11.1, None, -10.3, None, None, 2021-12-01 00:00:00, None, None
-10.3, -11.1, None, -10.3, None, None, 2021-12-01 01:00:00, None, None
-3.3, -11.1, None, -3.3, None, None, 2021-12-01 02:00:00, None, None
-2.7, -11.1, None, -2.6, None, None, 2021-12-01 03:00:00, None, None
-2.7, -11.1, None, -2.5, None, None, 2021-12-01 04:00:00, None, None
-2.5, -11.1, None, -2.4, None, None, 2021-12-01 05:00:00, None, None
-2.6, -11.1, None, -2.3, None, None, 2021-12-01 06:00:00, None, None
-2.5, -2.6, None, -2.3, None, None, 2021-12-01 07:00:00, None, None
-3.1, -3.1, None, -2.3, None, None, 2021-12-01 08:00:00, None, None
-4.1, -4.3, None, -2.3, None, None, 2021-12-01 09:00:00, None, None
-4.0, -4.4, None, -2.3, None, None, 2021-12-01 10:00:00, None, None
-3.3, -4.5, None, -2.3, None, None, 2021-12-01 11:00:00, None, None
-3.2, -4.5, None, -2.3, None, None, 2021-12-01 12:00:00, None, None
-3.0, -4.5, None, -2.3, None, None, 2021-12-01 13:00:00, None, None
-3.5, -4.5, None, -2.3, None, None, 2021-12-01 14:00:00, None, None
-3.5, -4.5, None, -2.3, None, None, 2021-12-01 15:00:00, None, None
-3.9, -4.5, None, -2.3, None, None, 2021-12-01 16:00:00, None, None
-4.7, -4.9, None, -2.3, None, None, 2021-12-01 17:00:00, None, None
-4.9, -5.0, None, -2.3, None, None, 2021-12-01 18:00:00, None, None
-4.6, -4.9, None, -4.6, None, None, 2021-12-01 19:00:00, None, None
-4.2, -4.9, None, -4.2, None, None, 2021-12-01 20:00:00, None, None
-3.2, -4.9, None, -2.9, None, None, 2021-12-01 21:00:00, None, None
-3.2, -4.9, None, -2.9, None, None, 2021-12-01 22:00:00, None, None
-4.3, -4.9, None, -2.9, None, None, 2021-12-01 23:00:00, None, None
-5.5, -5.7, None, -2.9, None, None, 2021-12-02 00:00:00, None, None
-6.6, -6.6, None, -2.9, None, None, 2021-12-02 01:00:00, None, None
-7.4, -7.2, None, -2.9, None, None, 2021-12-02 02:00:00, None, None
-8.5, -8.5, None, -2.9, None, None, 2021-12-02 03:00:00, None, None
-8.1, -8.7, None, -2.9, None, None, 2021-12-02 04:00:00, None, None
-10.0, -10.2, None, -2.9, None, None, 2021-12-02 05:00:00, None, None
-10.3, -10.6, None, -2.9, None, None, 2021-12-02 06:00:00, None, None
-10.0, -10.6, None, -10.1, None, None, 2021-12-02 07:00:00, None, None
-9.7, -10.6, None, -9.7, None, None, 2021-12-02 08:00:00, None, None
-9.0, -10.6, None, -8.5, None, None, 2021-12-02 09:00:00, None, None
-10.3, -10.6, None, -8.5, None, None, 2021-12-02 10:00:00, None, None
-10.1, -10.6, None, -8.5, None, None, 2021-12-02 11:00:00, None, None
-9.0, -10.6, None, -8.3, None, None, 2021-12-02 12:00:00, None, None
-7.8, -10.6, None, -7.7, None, None, 2021-12-02 13:00:00, None, None
-7.9, -10.6, None, -7.7, None, None, 2021-12-02 14:00:00, None, None
-8.1, -10.6, None, -7.6, None, None, 2021-12-02 15:00:00, None, None
-8.5, -10.6, None, -7.6, None, None, 2021-12-02 16:00:00, None, None
-9.6, -10.6, None, -7.6, None, None, 2021-12-02 17:00:00, None, None
-10.1, -10.6, None, -7.6, None, None, 2021-12-02 18:00:00, None, None
-10.0, -10.3, None, -9.8, None, None, 2021-12-02 19:00:00, None, None
-9.6, -10.3, None, -9.6, None, None, 2021-12-02 20:00:00, None, None
-10.3, -10.3, None, -9.5, None, None, 2021-12-02 21:00:00, None, None
-12.4, -12.4, None, -9.5, None, None, 2021-12-02 22:00:00, None, None
-12.9, -13.1, None, -9.5, None, None, 2021-12-02 23:00:00, None, None
-13.6, -13.6, None, -9.5, None, None, 2021-12-03 00:00:00, None, None
-13.9, -14.5, None, -9.5, None, None, 2021-12-03 01:00:00, None, None
-14.3, -14.7, None, -9.5, None, None, 2021-12-03 02:00:00, None, None
-14.3, -15.1, None, -9.5, None, None, 2021-12-03 03:00:00, None, None
-14.9, -16.1, None, -9.5, None, None, 2021-12-03 04:00:00, None, None
-18.1, -18.0, None, -9.5, None, None, 2021-12-03 05:00:00, None, None
-18.8, -19.1, None, -9.5, None, None, 2021-12-03 06:00:00, None, None
-20.4, -20.4, None, -18.8, None, None, 2021-12-03 07:00:00, None, None
-21.7, -21.7, None, -18.8, None, None, 2021-12-03 08:00:00, None, None
