station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, -13.78, None, None, None, None, 2012-10-24 23:00:00, 6.325, None, 8.69, None, 89.0
None, -13.82, None, None, None, None, 2012-10-25 00:00:00, 7.21, None, 5.785, None, 89.0
None, -13.82, None, None, None, None, 2012-10-25 01:00:00, 7.85, None, 5.249, None, 84.6
None, -13.84, None, None, None, None, 2012-10-25 02:00:00, 8.1, None, 4.243, None, 82.0
None, -13.85, None, None, None, None, 2012-10-25 03:00:00, 9.06, None, 3.612, None, 80.8
None, -13.85, None, None, None, None, 2012-10-25 04:00:00, 8.78, None, 3.255, None, 84.0
None, -13.84, None, None, None, None, 2012-10-25 05:00:00, 11.24, None, 2.109, None, 83.5
None, -13.84, None, None, None, None, 2012-10-25 06:00:00, 14.61, None, 0.876, None, 85.0
None, -13.84, None, None, None, None, 2012-10-25 07:00:00, 12.82, None, 0.869, None, 84.6
None, -13.86, None, None, None, None, 2012-10-25 08:00:00, 9.95, None, 1.319, None, 85.3
None, -13.93, None, None, None, None, 2012-10-25 09:00:00, 9.07, None, 1.078, None, 84.3
None, -13.95, None, None, None, None, 2012-10-25 10:00:00, 9.35, None, 0.798, None, 85.3
None, -13.97, None, None, None, None, 2012-10-25 11:00:00, 12.54, None, 0.757, None, 89.4
None, -13.93, None, None, None, None, 2012-10-25 12:00:00, 18.4, None, 0.553, None, 87.6
None, -13.87, None, None, None, None, 2012-10-25 13:00:00, 15.64, None, 0.409, None, 80.9
None, -13.73, None, None, None, None, 2012-10-25 14:00:00, 9.81, None, 0.365, None, 82.6
None, -13.51, None, None, None, None, 2012-10-25 15:00:00, 8.87, None, 0.354, None, 82.8
None, -13.32, None, None, None, None, 2012-10-25 16:00:00, 11.46, None, 0.351, None, 85.0
None, -13.19, None, None, None, None, 2012-10-25 17:00:00, 6.022, None, 0.353, None, 75.3
None, -13.11, None, None, None, None, 2012-10-25 18:00:00, 10.5, None, 0.351, None, 81.2
None, -13.06, None, None, None, None, 2012-10-25 19:00:00, 14.29, None, 0.35, None, 93.3
None, -13.07, None, None, None, None, 2012-10-25 20:00:00, 11.98, None, 0.373, None, 74.5
None, -13.12, None, None, None, None, 2012-10-25 21:00:00, 9.05, None, 0.345, None, 70.7
None, -13.23, None, None, None, None, 2012-10-25 22:00:00, 10.8, None, 0.407, None, 79.8
None, -13.33, None, None, None, None, 2012-10-25 23:00:00, 10.76, None, 0.359, None, 75.8
None, -13.39, None, None, None, None, 2012-10-26 00:00:00, 7.92, None, 0.379, None, 77.8
None, -13.41, None, None, None, None, 2012-10-26 01:00:00, 9.17, None, 0.346, None, 78.7
None, -13.41, None, None, None, None, 2012-10-26 02:00:00, 14.36, None, 0.344, None, 96.9
None, -13.32, None, None, None, None, 2012-10-26 03:00:00, 9.99, None, 0.355, None, 103.8
None, -13.28, None, None, None, None, 2012-10-26 04:00:00, 11.79, None, 0.36, None, 102.0
None, -13.24, None, None, None, None, 2012-10-26 05:00:00, 14.63, None, 0.347, None, 87.9
None, -13.2, None, None, None, None, 2012-10-26 06:00:00, 68.36, None, 0.101, None, 41.07
None, -13.14, None, None, None, None, 2012-10-26 07:00:00, 33.77, None, 0.267, None, 14.03
None, -13.07, None, None, None, None, 2012-10-26 08:00:00, 45.29, None, 0.244, None, 308.5
None, -12.97, None, None, None, None, 2012-10-26 09:00:00, 35.15, None, 0.26, None, 15.14
None, -12.85, None, None, None, None, 2012-10-26 10:00:00, 23.93, None, 0.318, None, 63.34
None, -12.71, None, None, None, None, 2012-10-26 11:00:00, 16.7, None, 0.337, None, 70.5
None, -12.58, None, None, None, None, 2012-10-26 12:00:00, 10.91, None, 0.346, None, 77.6
None, -12.43, None, None, None, None, 2012-10-26 13:00:00, 3.659, None, 0.352, None, 78.7
None, -12.27, None, None, None, None, 2012-10-26 14:00:00, 4.559, None, 0.352, None, 72.4
None, -12.12, None, None, None, None, 2012-10-26 15:00:00, 27.62, None, 0.288, None, 52.43
None, -11.96, None, None, None, None, 2012-10-26 16:00:00, 19.01, None, 0.296, None, 43.66
None, -11.79, None, None, None, None, 2012-10-26 17:00:00, 17.28, None, 0.328, None, 63.51
None, -11.69, None, None, None, None, 2012-10-26 18:00:00, 3.819, None, 0.352, None, 71.4
None, -11.61, None, None, None, None, 2012-10-26 19:00:00, 8.45, None, 0.341, None, 64.97
None, -11.66, None, None, None, None, 2012-10-26 20:00:00, 12.4, None, 0.382, None, 71.9
None, -12.11, None, None, None, None, 2012-10-26 21:00:00, 9.46, None, 0.472, None, 75.6
None, -12.66, None, None, None, None, 2012-10-26 22:00:00, 10.12, None, 0.531, None, 79.9
None, -12.81, None, None, None, None, 2012-10-26 23:00:00, 11.64, None, 0.382, None, 74.4
None, -13.08, None, None, None, None, 2012-10-27 00:00:00, 8.0, None, 0.362, None, 75.5
None, -13.57, None, None, None, None, 2012-10-27 01:00:00, 6.473, None, 0.379, None, 78.2
None, -13.87, None, None, None, None, 2012-10-27 02:00:00, 9.63, None, 0.406, None, 76.2
None, -14.08, None, None, None, None, 2012-10-27 03:00:00, 7.59, None, 0.367, None, 82.2
None, -14.23, None, None, None, None, 2012-10-27 04:00:00, 6.403, None, 0.357, None, 86.6
None, -14.31, None, None, None, None, 2012-10-27 05:00:00, 8.26, None, 0.358, None, 85.0
None, -14.48, None, None, None, None, 2012-10-27 06:00:00, 7.81, None, 0.361, None, 84.3
None, -14.53, None, None, None, None, 2012-10-27 07:00:00, 6.964, None, 0.354, None, 79.3
None, -14.68, None, None, None, None, 2012-10-27 08:00:00, 6.559, None, 0.352, None, 79.1
None, -14.72, None, None, None, None, 2012-10-27 09:00:00, 9.53, None, 0.35, None, 78.0
None, -14.65, None, None, None, None, 2012-10-27 10:00:00, 3.78, None, 0.359, None, 84.7
None, -14.63, None, None, None, None, 2012-10-27 11:00:00, 4.541, None, 0.36, None, 87.5
None, -14.51, None, None, None, None, 2012-10-27 12:00:00, 7.75, None, 0.356, None, 85.4
None, -14.31, None, None, None, None, 2012-10-27 13:00:00, 7.33, None, 0.351, None, 80.3
None, -14.11, None, None, None, None, 2012-10-27 14:00:00, 6.538, None, 0.353, None, 80.6
None, -13.93, None, None, None, None, 2012-10-27 15:00:00, 3.12, None, 0.354, None, 84.2
None, -13.74, None, None, None, None, 2012-10-27 16:00:00, 3.197, None, 0.352, None, 80.0
None, -13.58, None, None, None, None, 2012-10-27 17:00:00, 7.65, None, 0.347, None, 72.1
None, -13.39, None, None, None, None, 2012-10-27 18:00:00, 7.9, None, 0.348, None, 70.6
None, -13.2, None, None, None, None, 2012-10-27 19:00:00, 8.18, None, 0.372, None, 73.7
None, -13.18, None, None, None, None, 2012-10-27 20:00:00, 16.06, None, 0.43, None, 68.6
None, -13.22, None, None, None, None, 2012-10-27 21:00:00, 14.34, None, 0.491, None, 74.1
None, -13.25, None, None, None, None, 2012-10-27 22:00:00, 9.71, None, 0.473, None, 78.3
None, -13.26, None, None, None, None, 2012-10-27 23:00:00, 9.48, None, 0.369, None, 75.4
None, -13.26, None, None, None, None, 2012-10-28 00:00:00, 9.55, None, 0.345, None, 75.8
None, -13.26, None, None, None, None, 2012-10-28 01:00:00, 7.4, None, 0.353, None, 79.1
None, -13.23, None, None, None, None, 2012-10-28 02:00:00, 8.12, None, 0.349, None, 72.0
None, -13.21, None, None, None, None, 2012-10-28 03:00:00, 6.31, None, 0.354, None, 79.0
None, -13.21, None, None, None, None, 2012-10-28 04:00:00, 7.5, None, 0.35, None, 71.1
None, -13.21, None, None, None, None, 2012-10-28 05:00:00, 5.589, None, 0.353, None, 73.2
None, -13.2, None, None, None, None, 2012-10-28 06:00:00, 5.588, None, 0.353, None, 76.2
None, -13.2, None, None, None, None, 2012-10-28 07:00:00, 5.956, None, 0.354, None, 75.8
None, -13.22, None, None, None, None, 2012-10-28 08:00:00, 3.093, None, 0.354, None, 81.3
None, -13.25, None, None, None, None, 2012-10-28 09:00:00, 5.724, None, 0.357, None, 80.9
None, -13.29, None, None, None, None, 2012-10-28 10:00:00, 6.755, None, 0.357, None, 79.7
None, -13.29, None, None, None, None, 2012-10-28 11:00:00, 2.052, None, 0.355, None, 79.4
None, -13.23, None, None, None, None, 2012-10-28 12:00:00, 4.395, None, 0.355, None, 86.2
None, -13.12, None, None, None, None, 2012-10-28 13:00:00, 4.794, None, 0.358, None, 91.5
None, -12.95, None, None, None, None, 2012-10-28 14:00:00, 5.355, None, 0.356, None, 90.8
None, -12.67, None, None, None, None, 2012-10-28 15:00:00, 4.344, None, 0.352, None, 84.4
None, -12.46, None, None, None, None, 2012-10-28 16:00:00, 3.926, None, 0.353, None, 77.5
None, -12.48, None, None, None, None, 2012-10-28 17:00:00, 6.185, None, 0.353, None, 77.3
None, -12.71, None, None, None, None, 2012-10-28 18:00:00, 5.875, None, 0.35, None, 79.9
None, -13.18, None, None, None, None, 2012-10-28 19:00:00, 7.98, None, 0.404, None, 78.1
None, -13.75, None, None, None, None, 2012-10-28 20:00:00, 8.35, None, 0.411, None, 81.6
None, -13.97, None, None, None, None, 2012-10-28 21:00:00, 5.12, None, 0.351, None, 72.3
None, -14.21, None, None, None, None, 2012-10-28 22:00:00, 8.2, None, 0.352, None, 73.3
None, -14.4, None, None, None, None, 2012-10-28 23:00:00, 7.91, None, 0.352, None, 69.71
None, -14.6, None, None, None, None, 2012-10-29 00:00:00, 6.314, None, 0.347, None, 68.3
None, -14.75, None, None, None, None, 2012-10-29 01:00:00, 7.16, None, 0.353, None, 68.53
None, -14.91, None, None, None, None, 2012-10-29 02:00:00, None, None, None, None, None
None, -15.03, None, None, None, None, 2012-10-29 03:00:00, None, None, None, None, None
None, -15.15, None, None, None, None, 2012-10-29 04:00:00, None, None, None, None, None
None, -15.28, None, None, None, None, 2012-10-29 05:00:00, None, None, None, None, None
None, -15.38, None, None, None, None, 2012-10-29 06:00:00, None, None, None, None, None
None, -15.51, None, None, None, None, 2012-10-29 07:00:00, None, None, None, None, None
None, -15.62, None, None, None, None, 2012-10-29 08:00:00, None, None, None, None, None
None, -15.75, None, None, None, None, 2012-10-29 09:00:00, None, None, None, None, None
None, -15.81, None, None, None, None, 2012-10-29 10:00:00, None, None, None, None, None
None, -15.74, None, None, None, None, 2012-10-29 11:00:00, None, None, None, None, None
None, -15.65, None, None, None, None, 2012-10-29 12:00:00, None, None, None, None, None
None, -15.62, None, None, None, None, 2012-10-29 13:00:00, None, None, None, None, None
None, -15.49, None, None, None, None, 2012-10-29 14:00:00, None, None, None, None, None
None, -15.4, None, None, None, None, 2012-10-29 15:00:00, None, None, None, None, None
None, -15.29, None, None, None, None, 2012-10-29 16:00:00, None, None, None, None, None
None, -15.18, None, None, None, None, 2012-10-29 17:00:00, None, None, None, None, None
None, -15.07, None, None, None, None, 2012-10-29 18:00:00, None, None, None, None, None
None, -14.97, None, None, None, None, 2012-10-29 19:00:00, None, None, None, None, None
None, -14.9, None, None, None, None, 2012-10-29 20:00:00, None, None, None, None, None
None, -14.87, None, None, None, None, 2012-10-29 21:00:00, None, None, None, None, None
None, -14.83, None, None, None, None, 2012-10-29 22:00:00, None, None, None, None, None
None, -14.81, None, None, None, None, 2012-10-29 23:00:00, None, None, None, None, None
None, -14.83, None, None, None, None, 2012-10-30 00:00:00, None, None, None, None, None
None, -14.85, None, None, None, None, 2012-10-30 01:00:00, None, None, None, None, None
None, -14.92, None, None, None, None, 2012-10-30 02:00:00, None, None, None, None, None
None, -14.99, None, None, None, None, 2012-10-30 03:00:00, None, None, None, None, None
None, -15.08, None, None, None, None, 2012-10-30 04:00:00, None, None, None, None, None
None, -15.16, None, None, None, None, 2012-10-30 05:00:00, None, None, None, None, None
None, -15.27, None, None, None, None, 2012-10-30 06:00:00, None, None, None, None, None
None, -15.32, None, None, None, None, 2012-10-30 07:00:00, None, None, None, None, None
None, -15.38, None, None, None, None, 2012-10-30 08:00:00, None, None, None, None, None
None, -15.41, None, None, None, None, 2012-10-30 09:00:00, None, None, None, None, None
None, -15.41, None, None, None, None, 2012-10-30 10:00:00, None, None, None, None, None
None, -15.35, None, None, None, None, 2012-10-30 11:00:00, None, None, None, None, None
None, -15.21, None, None, None, None, 2012-10-30 12:00:00, None, None, None, None, None
None, -14.99, None, None, None, None, 2012-10-30 13:00:00, None, None, None, None, None
None, -14.74, None, None, None, None, 2012-10-30 14:00:00, None, None, None, None, None
None, -14.42, None, None, None, None, 2012-10-30 15:00:00, None, None, None, None, None
None, -14.11, None, None, None, None, 2012-10-30 16:00:00, None, None, None, None, None
None, -13.73, None, None, None, None, 2012-10-30 17:00:00, None, None, None, None, None
None, -13.32, None, None, None, None, 2012-10-30 18:00:00, None, None, None, None, None
None, -12.97, None, None, None, None, 2012-10-30 19:00:00, None, None, None, None, None
None, -12.61, None, None, None, None, 2012-10-30 20:00:00, None, None, None, None, None
None, -12.36, None, None, None, None, 2012-10-30 21:00:00, None, None, None, None, None
None, -12.15, None, None, None, None, 2012-10-30 22:00:00, None, None, None, None, None
None, -11.99, None, None, None, None, 2012-10-30 23:00:00, None, None, None, None, None
None, -11.85, None, None, None, None, 2012-10-31 00:00:00, None, None, None, None, None
None, -11.71, None, None, None, None, 2012-10-31 01:00:00, None, None, None, None, None
None, -11.63, None, None, None, None, 2012-10-31 02:00:00, None, None, None, None, None
None, -11.52, None, None, None, None, 2012-10-31 03:00:00, None, None, None, None, None
None, -11.36, None, None, None, None, 2012-10-31 04:00:00, None, None, None, None, None
None, -11.16, None, None, None, None, 2012-10-31 05:00:00, None, None, None, None, None
None, -10.96, None, None, None, None, 2012-10-31 06:00:00, None, None, None, None, None
None, -10.77, None, None, None, None, 2012-10-31 07:00:00, None, None, None, None, None
None, -10.63, None, None, None, None, 2012-10-31 08:00:00, None, None, None, None, None
None, -10.23, None, None, None, None, 2012-10-31 09:00:00, None, None, None, None, None
None, -9.91, None, None, None, None, 2012-10-31 10:00:00, None, None, None, None, None
None, -9.33, None, None, None, None, 2012-10-31 11:00:00, None, None, None, None, None
None, -8.94, None, None, None, None, 2012-10-31 12:00:00, None, None, None, None, None
None, -8.44, None, None, None, None, 2012-10-31 13:00:00, None, None, None, None, None
None, -7.86, None, None, None, None, 2012-10-31 14:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-10-31 15:00:00, None, None, None, None, None
None, -7.01, None, None, None, None, 2012-10-31 16:00:00, None, None, None, None, None
None, -6.86, None, None, None, None, 2012-10-31 17:00:00, None, None, None, None, None
None, -7.09, None, None, None, None, 2012-10-31 18:00:00, None, None, None, None, None
None, -7.37, None, None, None, None, 2012-10-31 19:00:00, None, None, None, None, None
None, -7.68, None, None, None, None, 2012-10-31 20:00:00, None, None, None, None, None
None, -8.06, None, None, None, None, 2012-10-31 21:00:00, None, None, None, None, None
None, -8.18, None, None, None, None, 2012-10-31 22:00:00, None, None, None, None, None
None, -8.2, None, None, None, None, 2012-10-31 23:00:00, None, None, None, None, None
None, -8.23, None, None, None, None, 2012-11-01 00:00:00, None, None, None, None, None
None, -8.34, None, None, None, None, 2012-11-01 01:00:00, None, None, None, None, None
None, -8.51, None, None, None, None, 2012-11-01 02:00:00, None, None, None, None, None
None, -8.69, None, None, None, None, 2012-11-01 03:00:00, None, None, None, None, None
None, -8.83, None, None, None, None, 2012-11-01 04:00:00, None, None, None, None, None
None, -8.86, None, None, None, None, 2012-11-01 05:00:00, None, None, None, None, None
None, -8.8, None, None, None, None, 2012-11-01 06:00:00, None, None, None, None, None
None, -8.79, None, None, None, None, 2012-11-01 07:00:00, None, None, None, None, None
None, -8.79, None, None, None, None, 2012-11-01 08:00:00, None, None, None, None, None
None, -8.9, None, None, None, None, 2012-11-01 09:00:00, None, None, None, None, None
None, -8.97, None, None, None, None, 2012-11-01 10:00:00, None, None, None, None, None
None, -8.77, None, None, None, None, 2012-11-01 11:00:00, None, None, None, None, None
None, -8.34, None, None, None, None, 2012-11-01 12:00:00, None, None, None, None, None
None, -7.77, None, None, None, None, 2012-11-01 13:00:00, None, None, None, None, None
None, -7.17, None, None, None, None, 2012-11-01 14:00:00, None, None, None, None, None
None, -6.293, None, None, None, None, 2012-11-01 15:00:00, None, None, None, None, None
None, -4.82, None, None, None, None, 2012-11-01 16:00:00, None, None, None, None, None
None, -3.362, None, None, None, None, 2012-11-01 17:00:00, None, None, None, None, None
None, -3.127, None, None, None, None, 2012-11-01 18:00:00, None, None, None, None, None
None, -3.475, None, None, None, None, 2012-11-01 19:00:00, None, None, None, None, None
None, -3.927, None, None, None, None, 2012-11-01 20:00:00, None, None, None, None, None
None, -4.362, None, None, None, None, 2012-11-01 21:00:00, None, None, None, None, None
None, -4.705, None, None, None, None, 2012-11-01 22:00:00, None, None, None, None, None
None, -5.112, None, None, None, None, 2012-11-01 23:00:00, None, None, None, None, None
None, -5.59, None, None, None, None, 2012-11-02 00:00:00, None, None, None, None, None
