station_observations
pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
473.0, 263.0, None, None, 2015-11-30 01:00:00, 2.5, None, None
473.0, 263.0, None, None, 2015-11-30 02:00:00, 1.8, None, None
473.0, 263.0, None, None, 2015-11-30 03:00:00, 1.5, None, None
473.0, 263.0, None, None, 2015-11-30 04:00:00, 1.1, None, None
473.0, 263.0, None, None, 2015-11-30 05:00:00, 1.2, None, None
473.0, 263.0, None, None, 2015-11-30 06:00:00, 0.7, None, None
473.0, 263.0, None, None, 2015-11-30 07:00:00, 0.5, None, None
473.0, 263.0, None, None, 2015-11-30 08:00:00, 0.3, None, None
473.0, 263.0, None, None, 2015-11-30 09:00:00, 0.5, None, None
473.0, 263.0, None, None, 2015-11-30 10:00:00, 0.5, None, None
473.0, 263.0, None, None, 2015-11-30 11:00:00, 0.1, None, None
473.0, 263.0, None, None, 2015-11-30 12:00:00, 0.7, None, None
473.0, 263.0, None, None, 2015-11-30 13:00:00, 0.0, None, None
473.0, 263.0, None, None, 2015-11-30 14:00:00, 0.0, None, None
473.0, 263.0, None, None, 2015-11-30 15:00:00, -0.5, None, None
473.0, 263.0, None, None, 2015-11-30 16:00:00, -0.5, None, None
473.0, 262.0, None, None, 2015-11-30 17:00:00, 3.3, None, None
469.0, 262.0, None, None, 2015-11-30 18:00:00, 5.2, None, None
467.0, 262.0, None, None, 2015-11-30 19:00:00, 5.6, None, None
468.0, 262.0, None, None, 2015-11-30 20:00:00, 5.2, None, None
470.0, 263.0, None, None, 2015-11-30 21:00:00, 2.2, None, None
472.0, 263.0, None, None, 2015-11-30 22:00:00, -1.6, None, None
473.0, 263.0, None, None, 2015-11-30 23:00:00, -0.5, None, None
474.0, 263.0, None, None, 2015-12-01 00:00:00, -1.7, None, None
474.0, 263.0, None, None, 2015-12-01 01:00:00, -1.3, None, None
474.0, 263.0, None, None, 2015-12-01 02:00:00, -2.1, None, None
474.0, 262.0, None, None, 2015-12-01 03:00:00, -2.4, None, None
474.0, 262.0, None, None, 2015-12-01 04:00:00, -3.4, None, None
474.0, 262.0, None, None, 2015-12-01 05:00:00, -3.7, None, None
475.0, 262.0, None, None, 2015-12-01 06:00:00, -5.7, None, None
475.0, 262.0, None, None, 2015-12-01 07:00:00, -6.6, None, None
474.0, 262.0, None, None, 2015-12-01 08:00:00, -5.8, None, None
475.0, 262.0, None, None, 2015-12-01 09:00:00, -6.1, None, None
475.0, 262.0, None, None, 2015-12-01 10:00:00, -5.5, None, None
475.0, 262.0, None, None, 2015-12-01 11:00:00, -6.1, None, None
475.0, 262.0, None, None, 2015-12-01 12:00:00, -6.4, None, None
475.0, 262.0, None, None, 2015-12-01 13:00:00, -7.4, None, None
475.0, 262.0, None, None, 2015-12-01 14:00:00, -8.4, None, None
475.0, 262.0, None, None, 2015-12-01 15:00:00, -7.9, None, None
475.0, 262.0, None, None, 2015-12-01 16:00:00, -7.6, None, None
475.0, 262.0, None, None, 2015-12-01 17:00:00, -6.2, None, None
474.0, 261.0, None, None, 2015-12-01 18:00:00, -5.6, None, None
473.0, 261.0, None, None, 2015-12-01 19:00:00, -5.0, None, None
473.0, 261.0, None, None, 2015-12-01 20:00:00, -6.2, None, None
473.0, 261.0, None, None, 2015-12-01 21:00:00, -6.3, None, None
473.0, 261.0, None, None, 2015-12-01 22:00:00, -6.3, None, None
474.0, 261.0, None, None, 2015-12-01 23:00:00, -8.9, None, None
475.0, 261.0, None, None, 2015-12-02 00:00:00, -7.6, None, None
475.0, 261.0, None, None, 2015-12-02 01:00:00, -7.0, None, None
475.0, 261.0, None, None, 2015-12-02 02:00:00, -7.4, None, None
475.0, 261.0, None, None, 2015-12-02 03:00:00, -6.9, None, None
475.0, 261.0, None, None, 2015-12-02 04:00:00, -9.5, None, None
475.0, 261.0, None, None, 2015-12-02 05:00:00, -8.6, None, None
474.0, 261.0, None, None, 2015-12-02 06:00:00, -8.3, None, None
474.0, 261.0, None, None, 2015-12-02 07:00:00, -8.0, None, None
474.0, 261.0, None, None, 2015-12-02 08:00:00, -9.4, None, None
474.0, 261.0, None, None, 2015-12-02 09:00:00, -7.7, None, None
474.0, 262.0, None, None, 2015-12-02 10:00:00, -7.8, None, None
474.0, 262.0, None, None, 2015-12-02 11:00:00, -8.2, None, None
476.0, 262.0, None, None, 2015-12-02 12:00:00, -8.2, None, None
477.0, 263.0, None, None, 2015-12-02 13:00:00, -8.8, None, None
478.0, 263.0, None, None, 2015-12-02 14:00:00, -8.3, None, None
478.0, 263.0, None, None, 2015-12-02 15:00:00, -10.0, None, None
478.0, 263.0, None, None, 2015-12-02 16:00:00, -7.3, None, None
477.0, 263.0, None, None, 2015-12-02 17:00:00, -5.9, None, None
476.0, 263.0, None, None, 2015-12-02 18:00:00, -4.6, None, None
475.0, 263.0, None, None, 2015-12-02 19:00:00, -4.1, None, None
475.0, 263.0, None, None, 2015-12-02 20:00:00, -3.9, None, None
475.0, 263.0, None, None, 2015-12-02 21:00:00, -2.7, None, None
475.0, 263.0, None, None, 2015-12-02 22:00:00, -6.3, None, None
477.0, 263.0, None, None, 2015-12-02 23:00:00, -7.2, None, None
478.0, 263.0, None, None, 2015-12-03 00:00:00, -7.5, None, None
478.0, 263.0, None, None, 2015-12-03 01:00:00, -7.2, None, None
478.0, 263.0, None, None, 2015-12-03 02:00:00, -7.8, None, None
478.0, 263.0, None, None, 2015-12-03 03:00:00, -8.1, None, None
478.0, 263.0, None, None, 2015-12-03 04:00:00, -7.8, None, None
478.0, 263.0, None, None, 2015-12-03 05:00:00, -9.5, None, None
478.0, 263.0, None, None, 2015-12-03 06:00:00, -11.0, None, None
479.0, 263.0, None, None, 2015-12-03 07:00:00, -10.5, None, None
478.0, 263.0, None, None, 2015-12-03 08:00:00, -9.9, None, None
478.0, 263.0, None, None, 2015-12-03 09:00:00, -9.0, None, None
477.0, 263.0, None, None, 2015-12-03 10:00:00, -8.3, None, None
478.0, 263.0, None, None, 2015-12-03 11:00:00, -8.5, None, None
476.0, 263.0, None, None, 2015-12-03 12:00:00, -8.6, None, None
478.0, 263.0, None, None, 2015-12-03 13:00:00, -8.6, None, None
478.0, 263.0, None, None, 2015-12-03 14:00:00, -8.6, None, None
479.0, 265.0, None, None, 2015-12-03 15:00:00, -7.9, None, None
480.0, 266.0, None, None, 2015-12-03 16:00:00, -7.6, None, None
481.0, 267.0, None, None, 2015-12-03 17:00:00, -6.9, None, None
482.0, 268.0, None, None, 2015-12-03 18:00:00, -6.5, None, None
482.0, 269.0, None, None, 2015-12-03 19:00:00, -6.0, None, None
483.0, 271.0, None, None, 2015-12-03 20:00:00, -5.6, None, None
484.0, 272.0, None, None, 2015-12-03 21:00:00, -4.8, None, None
485.0, 273.0, None, None, 2015-12-03 22:00:00, -5.2, None, None
486.0, 275.0, None, None, 2015-12-03 23:00:00, -5.1, None, None
488.0, 276.0, None, None, 2015-12-04 00:00:00, -4.9, None, None
489.0, 277.0, None, None, 2015-12-04 01:00:00, -4.9, None, None
490.0, 278.0, None, None, 2015-12-04 02:00:00, -4.5, None, None
491.0, 280.0, None, None, 2015-12-04 03:00:00, -4.4, None, None
492.0, 281.0, None, None, 2015-12-04 04:00:00, -3.9, None, None
492.0, 281.0, None, None, 2015-12-04 05:00:00, -3.6, None, None
493.0, 283.0, None, None, 2015-12-04 06:00:00, -3.0, None, None
494.0, 284.0, None, None, 2015-12-04 07:00:00, -2.8, None, None
494.0, 285.0, None, None, 2015-12-04 08:00:00, -2.6, None, None
495.0, 286.0, None, None, 2015-12-04 09:00:00, -2.4, None, None
496.0, 286.0, None, None, 2015-12-04 10:00:00, -2.3, None, None
496.0, 287.0, None, None, 2015-12-04 11:00:00, -3.0, None, None
496.0, 287.0, None, None, 2015-12-04 12:00:00, -3.1, None, None
497.0, 287.0, None, None, 2015-12-04 13:00:00, -3.7, None, None
497.0, 287.0, None, None, 2015-12-04 14:00:00, -3.7, None, None
498.0, 287.0, None, None, 2015-12-04 15:00:00, -4.9, None, None
498.0, 287.0, None, None, 2015-12-04 16:00:00, -5.7, None, None
498.0, 287.0, None, None, 2015-12-04 17:00:00, -4.5, None, None
497.0, 287.0, None, None, 2015-12-04 18:00:00, -4.4, None, None
496.0, 288.0, None, None, 2015-12-04 19:00:00, -3.9, None, None
496.0, 288.0, None, None, 2015-12-04 20:00:00, -4.2, None, None
497.0, 288.0, None, None, 2015-12-04 21:00:00, -4.1, None, None
497.0, 288.0, None, None, 2015-12-04 22:00:00, -4.7, None, None
498.0, 288.0, None, None, 2015-12-04 23:00:00, -5.1, None, None
498.0, 288.0, None, None, 2015-12-05 00:00:00, -5.1, None, None
498.0, 288.0, None, None, 2015-12-05 01:00:00, -5.4, None, None
498.0, 288.0, None, None, 2015-12-05 02:00:00, -5.3, None, None
498.0, 288.0, None, None, 2015-12-05 03:00:00, -5.2, None, None
499.0, 288.0, None, None, 2015-12-05 04:00:00, -5.4, None, None
499.0, 288.0, None, None, 2015-12-05 05:00:00, -5.5, None, None
499.0, 288.0, None, None, 2015-12-05 06:00:00, -5.5, None, None
499.0, 288.0, None, None, 2015-12-05 07:00:00, -6.0, None, None
499.0, 289.0, None, None, 2015-12-05 08:00:00, -5.7, None, None
499.0, 289.0, None, None, 2015-12-05 09:00:00, -6.2, None, None
500.0, 290.0, None, None, 2015-12-05 10:00:00, -6.2, None, None
501.0, 290.0, None, None, 2015-12-05 11:00:00, -6.7, None, None
501.0, 291.0, None, None, 2015-12-05 12:00:00, -6.9, None, None
501.0, 291.0, None, None, 2015-12-05 13:00:00, -6.6, None, None
501.0, 291.0, None, None, 2015-12-05 14:00:00, -7.1, None, None
501.0, 291.0, None, None, 2015-12-05 15:00:00, -7.0, None, None
501.0, 291.0, None, None, 2015-12-05 16:00:00, -6.8, None, None
501.0, 291.0, None, None, 2015-12-05 17:00:00, -6.2, None, None
501.0, 291.0, None, None, 2015-12-05 18:00:00, -6.0, None, None
501.0, 292.0, None, None, 2015-12-05 19:00:00, -6.3, None, None
501.0, 292.0, None, None, 2015-12-05 20:00:00, -6.2, None, None
502.0, 294.0, None, None, 2015-12-05 21:00:00, -6.4, None, None
503.0, 295.0, None, None, 2015-12-05 22:00:00, -6.6, None, None
505.0, 296.0, None, None, 2015-12-05 23:00:00, -7.0, None, None
506.0, 298.0, None, None, 2015-12-06 00:00:00, -7.0, None, None
508.0, 300.0, None, None, 2015-12-06 01:00:00, -6.9, None, None
509.0, 301.0, None, None, 2015-12-06 02:00:00, -7.0, None, None
510.0, 303.0, None, None, 2015-12-06 03:00:00, -7.0, None, None
511.0, 304.0, None, None, 2015-12-06 04:00:00, -7.0, None, None
512.0, 305.0, None, None, 2015-12-06 05:00:00, -7.0, None, None
514.0, 306.0, None, None, 2015-12-06 06:00:00, -7.0, None, None
515.0, 307.0, None, None, 2015-12-06 07:00:00, -7.0, None, None
516.0, 309.0, None, None, 2015-12-06 08:00:00, -6.8, None, None
517.0, 310.0, None, None, 2015-12-06 09:00:00, -6.6, None, None
518.0, 312.0, None, None, 2015-12-06 10:00:00, -6.4, None, None
519.0, 313.0, None, None, 2015-12-06 11:00:00, -6.3, None, None
520.0, 314.0, None, None, 2015-12-06 12:00:00, -6.3, None, None
520.0, 314.0, None, None, 2015-12-06 13:00:00, -6.2, None, None
521.0, 315.0, None, None, 2015-12-06 14:00:00, -6.2, None, None
521.0, 315.0, None, None, 2015-12-06 15:00:00, -6.0, None, None
522.0, 316.0, None, None, 2015-12-06 16:00:00, -6.0, None, None
522.0, 317.0, None, None, 2015-12-06 17:00:00, -5.5, None, None
522.0, 317.0, None, None, 2015-12-06 18:00:00, -4.9, None, None
522.0, 318.0, None, None, 2015-12-06 19:00:00, -4.8, None, None
522.0, 318.0, None, None, 2015-12-06 20:00:00, -4.4, None, None
522.0, 319.0, None, None, 2015-12-06 21:00:00, -4.1, None, None
522.0, 319.0, None, None, 2015-12-06 22:00:00, -4.6, None, None
524.0, 319.0, None, None, 2015-12-06 23:00:00, -4.9, None, None
524.0, 319.0, None, None, 2015-12-07 00:00:00, -5.0, None, None
525.0, 320.0, None, None, 2015-12-07 01:00:00, -5.2, None, None
525.0, 320.0, None, None, 2015-12-07 02:00:00, -4.8, None, None
525.0, 320.0, None, None, 2015-12-07 03:00:00, -4.6, None, None
525.0, 320.0, None, None, 2015-12-07 04:00:00, -4.9, None, None
525.0, 320.0, None, None, 2015-12-07 05:00:00, -4.8, None, None
525.0, 320.0, None, None, 2015-12-07 06:00:00, -4.6, None, None
525.0, 320.0, None, None, 2015-12-07 07:00:00, -4.1, None, None
525.0, 320.0, None, None, 2015-12-07 08:00:00, -5.0, None, None
527.0, 322.0, None, None, 2015-12-07 09:00:00, -4.8, None, None
527.0, 323.0, None, None, 2015-12-07 10:00:00, -4.7, None, None
527.0, 323.0, None, None, 2015-12-07 11:00:00, -4.6, None, None
528.0, 324.0, None, None, 2015-12-07 12:00:00, -4.5, None, None
529.0, 325.0, None, None, 2015-12-07 13:00:00, -4.8, None, None
530.0, 326.0, None, None, 2015-12-07 14:00:00, -4.8, None, None
530.0, 327.0, None, None, 2015-12-07 15:00:00, -3.4, None, None
530.0, 327.0, None, None, 2015-12-07 16:00:00, -4.2, None, None
530.0, 327.0, None, None, 2015-12-07 17:00:00, -3.5, None, None
530.0, 328.0, None, None, 2015-12-07 18:00:00, -2.8, None, None
529.0, 328.0, None, None, 2015-12-07 19:00:00, -2.4, None, None
529.0, 328.0, None, None, 2015-12-07 20:00:00, -2.5, None, None
529.0, 328.0, None, None, 2015-12-07 21:00:00, -2.9, None, None
530.0, 328.0, None, None, 2015-12-07 22:00:00, -3.4, None, None
531.0, 328.0, None, None, 2015-12-07 23:00:00, -4.1, None, None
531.0, 328.0, None, None, 2015-12-08 00:00:00, -4.4, None, None
532.0, 328.0, None, None, 2015-12-08 01:00:00, -5.0, None, None
532.0, 329.0, None, None, 2015-12-08 02:00:00, -5.1, None, None
532.0, 329.0, None, None, 2015-12-08 03:00:00, -4.6, None, None
532.0, 328.0, None, None, 2015-12-08 04:00:00, -4.2, None, None
532.0, 329.0, None, None, 2015-12-08 05:00:00, -4.4, None, None
532.0, 329.0, None, None, 2015-12-08 06:00:00, -4.7, None, None
533.0, 329.0, None, None, 2015-12-08 07:00:00, -4.7, None, None
532.0, 329.0, None, None, 2015-12-08 08:00:00, -4.0, None, None
532.0, 329.0, None, None, 2015-12-08 09:00:00, -4.7, None, None
532.0, 329.0, None, None, 2015-12-08 10:00:00, -3.7, None, None
532.0, 329.0, None, None, 2015-12-08 11:00:00, -4.0, None, None
533.0, 329.0, None, None, 2015-12-08 12:00:00, -4.5, None, None
533.0, 330.0, None, None, 2015-12-08 13:00:00, -4.8, None, None
533.0, 330.0, None, None, 2015-12-08 14:00:00, -4.9, None, None
534.0, 331.0, None, None, 2015-12-08 15:00:00, -4.9, None, None
534.0, 332.0, None, None, 2015-12-08 16:00:00, -4.7, None, None
537.0, 335.0, None, None, 2015-12-08 17:00:00, -5.0, None, None
539.0, 337.0, None, None, 2015-12-08 18:00:00, -4.9, None, None
541.0, 341.0, None, None, 2015-12-08 19:00:00, -4.2, None, None
543.0, 344.0, None, None, 2015-12-08 20:00:00, -4.0, None, None
544.0, 345.0, None, None, 2015-12-08 21:00:00, -1.9, None, None
546.0, 347.0, None, None, 2015-12-08 22:00:00, -4.0, None, None
546.0, 348.0, None, None, 2015-12-08 23:00:00, 0.0, None, None
546.0, 349.0, None, None, 2015-12-09 00:00:00, -0.4, None, None
547.0, 350.0, None, None, 2015-12-09 01:00:00, -0.2, None, None
547.0, 350.0, None, None, 2015-12-09 02:00:00, -1.3, None, None
548.0, 351.0, None, None, 2015-12-09 03:00:00, -1.4, None, None
548.0, 351.0, None, None, 2015-12-09 04:00:00, -1.4, None, None
549.0, 352.0, None, None, 2015-12-09 05:00:00, -1.9, None, None
549.0, 352.0, None, None, 2015-12-09 06:00:00, -2.2, None, None
549.0, 352.0, None, None, 2015-12-09 07:00:00, -3.0, None, None
550.0, 352.0, None, None, 2015-12-09 08:00:00, -3.8, None, None
550.0, 352.0, None, None, 2015-12-09 09:00:00, -3.7, None, None
550.0, 352.0, None, None, 2015-12-09 10:00:00, -4.4, None, None
549.0, 352.0, None, None, 2015-12-09 11:00:00, -3.5, None, None
549.0, 352.0, None, None, 2015-12-09 12:00:00, -3.9, None, None
550.0, 353.0, None, None, 2015-12-09 13:00:00, -4.7, None, None
550.0, 354.0, None, None, 2015-12-09 14:00:00, -4.8, None, None
551.0, 354.0, None, None, 2015-12-09 15:00:00, -4.8, None, None
553.0, 357.0, None, None, 2015-12-09 16:00:00, -4.8, None, None
554.0, 358.0, None, None, 2015-12-09 17:00:00, -4.6, None, None
555.0, 359.0, None, None, 2015-12-09 18:00:00, -3.3, None, None
555.0, 360.0, None, None, 2015-12-09 19:00:00, -3.8, None, None
555.0, 361.0, None, None, 2015-12-09 20:00:00, -3.9, None, None
556.0, 362.0, None, None, 2015-12-09 21:00:00, -4.0, None, None
556.0, 362.0, None, None, 2015-12-09 22:00:00, -4.3, None, None
557.0, 362.0, None, None, 2015-12-09 23:00:00, -4.3, None, None
557.0, 363.0, None, None, 2015-12-10 00:00:00, -4.5, None, None
557.0, 363.0, None, None, 2015-12-10 01:00:00, -4.5, None, None
558.0, 364.0, None, None, 2015-12-10 02:00:00, -4.8, None, None
560.0, 366.0, None, None, 2015-12-10 03:00:00, -5.2, None, None
563.0, 370.0, None, None, 2015-12-10 04:00:00, -5.7, None, None
563.0, 370.0, None, None, 2015-12-10 05:00:00, -5.8, None, None
564.0, 371.0, None, None, 2015-12-10 06:00:00, -5.9, None, None
565.0, 372.0, None, None, 2015-12-10 07:00:00, -6.2, None, None
565.0, 372.0, None, None, 2015-12-10 08:00:00, -7.1, None, None
566.0, 372.0, None, None, 2015-12-10 09:00:00, -8.3, None, None
566.0, 372.0, None, None, 2015-12-10 10:00:00, -8.4, None, None
566.0, 372.0, None, None, 2015-12-10 11:00:00, -8.4, None, None
567.0, 372.0, None, None, 2015-12-10 12:00:00, -9.2, None, None
566.0, 372.0, None, None, 2015-12-10 13:00:00, -8.1, None, None
566.0, 372.0, None, None, 2015-12-10 14:00:00, -7.6, None, None
566.0, 372.0, None, None, 2015-12-10 15:00:00, -8.4, None, None
566.0, 372.0, None, None, 2015-12-10 16:00:00, -8.6, None, None
565.0, 372.0, None, None, 2015-12-10 17:00:00, -8.0, None, None
565.0, 372.0, None, None, 2015-12-10 18:00:00, -7.8, None, None
563.0, 373.0, None, None, 2015-12-10 19:00:00, -7.5, None, None
564.0, 373.0, None, None, 2015-12-10 20:00:00, -7.8, None, None
564.0, 375.0, None, None, 2015-12-10 21:00:00, -7.6, None, None
566.0, 376.0, None, None, 2015-12-10 22:00:00, -7.7, None, None
568.0, 377.0, None, None, 2015-12-10 23:00:00, -8.0, None, None
569.0, 377.0, None, None, 2015-12-11 00:00:00, -8.1, None, None
569.0, 377.0, None, None, 2015-12-11 01:00:00, -8.1, None, None
569.0, 377.0, None, None, 2015-12-11 02:00:00, -8.2, None, None
567.0, 377.0, None, None, 2015-12-11 03:00:00, -8.1, None, None
567.0, 377.0, None, None, 2015-12-11 04:00:00, -8.1, None, None
568.0, 377.0, None, None, 2015-12-11 05:00:00, -8.0, None, None
569.0, 377.0, None, None, 2015-12-11 06:00:00, -8.2, None, None
571.0, 377.0, None, None, 2015-12-11 07:00:00, -8.4, None, None
571.0, 377.0, None, None, 2015-12-11 08:00:00, -8.2, None, None
570.0, 377.0, None, None, 2015-12-11 09:00:00, -7.5, None, None
570.0, 377.0, None, None, 2015-12-11 10:00:00, -7.8, None, None
570.0, 377.0, None, None, 2015-12-11 11:00:00, -7.5, None, None
570.0, 377.0, None, None, 2015-12-11 12:00:00, -7.2, None, None
568.0, 377.0, None, None, 2015-12-11 13:00:00, -7.1, None, None
570.0, 377.0, None, None, 2015-12-11 14:00:00, -7.6, None, None
571.0, 377.0, None, None, 2015-12-11 15:00:00, -7.4, None, None
571.0, 377.0, None, None, 2015-12-11 16:00:00, -7.2, None, None
570.0, 377.0, None, None, 2015-12-11 17:00:00, -6.7, None, None
569.0, 377.0, None, None, 2015-12-11 18:00:00, -5.8, None, None
568.0, 377.0, None, None, 2015-12-11 19:00:00, -5.1, None, None
567.0, 377.0, None, None, 2015-12-11 20:00:00, -5.5, None, None
567.0, 377.0, None, None, 2015-12-11 21:00:00, -4.6, None, None
567.0, 377.0, None, None, 2015-12-11 22:00:00, -5.7, None, None
569.0, 377.0, None, None, 2015-12-11 23:00:00, -6.7, None, None
570.0, 377.0, None, None, 2015-12-12 00:00:00, -7.4, None, None
570.0, 377.0, None, None, 2015-12-12 01:00:00, -7.7, None, None
570.0, 377.0, None, None, 2015-12-12 02:00:00, -7.8, None, None
570.0, 377.0, None, None, 2015-12-12 03:00:00, -8.0, None, None
570.0, 377.0, None, None, 2015-12-12 04:00:00, -7.8, None, None
570.0, 377.0, None, None, 2015-12-12 05:00:00, -8.0, None, None
571.0, 377.0, None, None, 2015-12-12 06:00:00, -8.3, None, None
571.0, 377.0, None, None, 2015-12-12 07:00:00, -8.4, None, None
570.0, 377.0, None, None, 2015-12-12 08:00:00, -8.4, None, None
571.0, 377.0, None, None, 2015-12-12 09:00:00, -8.5, None, None
571.0, 377.0, None, None, 2015-12-12 10:00:00, -8.4, None, None
571.0, 377.0, None, None, 2015-12-12 11:00:00, -8.6, None, None
571.0, 377.0, None, None, 2015-12-12 12:00:00, -8.6, None, None
570.0, 377.0, None, None, 2015-12-12 13:00:00, -8.5, None, None
571.0, 377.0, None, None, 2015-12-12 14:00:00, -8.8, None, None
571.0, 377.0, None, None, 2015-12-12 15:00:00, -8.9, None, None
571.0, 377.0, None, None, 2015-12-12 16:00:00, -8.9, None, None
570.0, 377.0, None, None, 2015-12-12 17:00:00, -8.3, None, None
569.0, 377.0, None, None, 2015-12-12 18:00:00, -7.7, None, None
568.0, 377.0, None, None, 2015-12-12 19:00:00, -7.3, None, None
568.0, 377.0, None, None, 2015-12-12 20:00:00, -7.9, None, None
568.0, 377.0, None, None, 2015-12-12 21:00:00, -7.7, None, None
568.0, 377.0, None, None, 2015-12-12 22:00:00, -8.3, None, None
569.0, 377.0, None, None, 2015-12-12 23:00:00, -8.5, None, None
570.0, 378.0, None, None, 2015-12-13 00:00:00, -8.9, None, None
570.0, 378.0, None, None, 2015-12-13 01:00:00, -9.1, None, None
570.0, 379.0, None, None, 2015-12-13 02:00:00, -9.1, None, None
569.0, 380.0, None, None, 2015-12-13 03:00:00, -9.1, None, None
570.0, 380.0, None, None, 2015-12-13 04:00:00, -9.1, None, None
571.0, 381.0, None, None, 2015-12-13 05:00:00, -9.0, None, None
573.0, 382.0, None, None, 2015-12-13 06:00:00, -8.9, None, None
575.0, 383.0, None, None, 2015-12-13 07:00:00, -8.9, None, None
577.0, 383.0, None, None, 2015-12-13 08:00:00, -8.7, None, None
577.0, 383.0, None, None, 2015-12-13 09:00:00, -8.2, None, None
576.0, 383.0, None, None, 2015-12-13 10:00:00, -8.6, None, None
575.0, 384.0, None, None, 2015-12-13 11:00:00, -8.5, None, None
576.0, 385.0, None, None, 2015-12-13 12:00:00, -8.4, None, None
576.0, 385.0, None, None, 2015-12-13 13:00:00, -8.3, None, None
577.0, 386.0, None, None, 2015-12-13 14:00:00, -8.2, None, None
578.0, 386.0, None, None, 2015-12-13 15:00:00, -8.3, None, None
578.0, 387.0, None, None, 2015-12-13 16:00:00, -8.2, None, None
577.0, 387.0, None, None, 2015-12-13 17:00:00, -7.1, None, None
578.0, 387.0, None, None, 2015-12-13 18:00:00, -5.9, None, None
578.0, 388.0, None, None, 2015-12-13 19:00:00, -5.9, None, None
578.0, 388.0, None, None, 2015-12-13 20:00:00, -6.0, None, None
578.0, 388.0, None, None, 2015-12-13 21:00:00, -5.7, None, None
579.0, 388.0, None, None, 2015-12-13 22:00:00, -6.3, None, None
579.0, 388.0, None, None, 2015-12-13 23:00:00, -6.8, None, None
580.0, 388.0, None, None, 2015-12-14 00:00:00, -8.6, None, None
582.0, 388.0, None, None, 2015-12-14 01:00:00, -9.0, None, None
582.0, 388.0, None, None, 2015-12-14 02:00:00, -8.9, None, None
581.0, 388.0, None, None, 2015-12-14 03:00:00, -8.0, None, None
581.0, 388.0, None, None, 2015-12-14 04:00:00, -8.3, None, None
581.0, 388.0, None, None, 2015-12-14 05:00:00, -8.4, None, None
581.0, 388.0, None, None, 2015-12-14 06:00:00, -7.7, None, None
582.0, 388.0, None, None, 2015-12-14 07:00:00, -9.0, None, None
583.0, 388.0, None, None, 2015-12-14 08:00:00, -10.0, None, None
582.0, 388.0, None, None, 2015-12-14 09:00:00, -9.1, None, None
582.0, 388.0, None, None, 2015-12-14 10:00:00, -8.7, None, None
581.0, 388.0, None, None, 2015-12-14 11:00:00, -8.5, None, None
581.0, 388.0, None, None, 2015-12-14 12:00:00, -8.8, None, None
581.0, 388.0, None, None, 2015-12-14 13:00:00, -8.2, None, None
582.0, 388.0, None, None, 2015-12-14 14:00:00, -8.9, None, None
582.0, 388.0, None, None, 2015-12-14 15:00:00, -9.5, None, None
581.0, 388.0, None, None, 2015-12-14 16:00:00, -8.7, None, None
579.0, 388.0, None, None, 2015-12-14 17:00:00, -7.6, None, None
579.0, 388.0, None, None, 2015-12-14 18:00:00, -7.1, None, None
578.0, 388.0, None, None, 2015-12-14 19:00:00, -6.5, None, None
578.0, 388.0, None, None, 2015-12-14 20:00:00, -6.3, None, None
578.0, 388.0, None, None, 2015-12-14 21:00:00, -7.4, None, None
580.0, 388.0, None, None, 2015-12-14 22:00:00, -7.9, None, None
580.0, 388.0, None, None, 2015-12-14 23:00:00, -8.6, None, None
581.0, 388.0, None, None, 2015-12-15 00:00:00, -8.8, None, None
582.0, 388.0, None, None, 2015-12-15 01:00:00, -9.1, None, None
581.0, 388.0, None, None, 2015-12-15 02:00:00, -9.2, None, None
583.0, 388.0, None, None, 2015-12-15 03:00:00, -10.4, None, None
583.0, 388.0, None, None, 2015-12-15 04:00:00, -10.7, None, None
582.0, 388.0, None, None, 2015-12-15 05:00:00, -10.6, None, None
583.0, 388.0, None, None, 2015-12-15 06:00:00, -10.9, None, None
583.0, 388.0, None, None, 2015-12-15 07:00:00, -11.4, None, None
583.0, 388.0, None, None, 2015-12-15 08:00:00, -11.7, None, None
582.0, 388.0, None, None, 2015-12-15 09:00:00, -11.9, None, None
582.0, 388.0, None, None, 2015-12-15 10:00:00, -11.5, None, None
584.0, 388.0, None, None, 2015-12-15 11:00:00, -12.4, None, None
583.0, 388.0, None, None, 2015-12-15 12:00:00, -12.5, None, None
584.0, 388.0, None, None, 2015-12-15 13:00:00, -12.4, None, None
582.0, 388.0, None, None, 2015-12-15 14:00:00, -12.1, None, None
579.0, 388.0, None, None, 2015-12-15 15:00:00, -11.6, None, None
581.0, 388.0, None, None, 2015-12-15 16:00:00, -11.4, None, None
581.0, 388.0, None, None, 2015-12-15 17:00:00, -10.4, None, None
580.0, 388.0, None, None, 2015-12-15 18:00:00, -9.0, None, None
580.0, 388.0, None, None, 2015-12-15 19:00:00, -9.6, None, None
580.0, 388.0, None, None, 2015-12-15 20:00:00, -9.4, None, None
580.0, 388.0, None, None, 2015-12-15 21:00:00, -9.5, None, None
581.0, 389.0, None, None, 2015-12-15 22:00:00, -10.1, None, None
582.0, 389.0, None, None, 2015-12-15 23:00:00, -10.5, None, None
582.0, 389.0, None, None, 2015-12-16 00:00:00, -10.7, None, None
583.0, 389.0, None, None, 2015-12-16 01:00:00, -11.0, None, None
584.0, 389.0, None, None, 2015-12-16 02:00:00, -12.2, None, None
